PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Embalaje,Especificaciones,Homologación,Montaje de espejo retrovisor,Posición,Tipo,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,Picture10,Picture11,Picture12,Picture13,Picture14,AllPicturesZIP,Document1,DeliveryPlant
1088147001,,RAD0161BK,R&G RACING,"R&G PROTECTION RADIATOR WATER, BLK",Protector de radiador R&G RACING - aluminio,110.10,90.99,54.59,5055780398378,0,8714109090,0,0,"<p>El <strong>protector de radiador R&amp;G Racing</strong> protege tu costoso y delicado radiador contra proyecciones y da&ntilde;os.</p>
<ul>
<li>Resiste la difusi&oacute;n del calor del radiador</li>
<li>Protege el colector de escape y los componentes situados bajo el radiador</li>
<li>Malla fina que limita la entrada de part&iacute;culas</li>
</ul>","
El protector de radiador R&G Racing protege tu costoso y delicado radiador contra proyecciones y daños.

Resiste la difusión del calor del radiador
Protege el colector de escape y los componentes situados bajo el radiador
Malla fina que limita la entrada de partículas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,7423,314,409,330,55,Negro,,,,,,,,https://api.mybihr.com/medias/1088147001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgyOTc3fGltYWdlL2pwZWd8YUdJMUwyZ3hPQzg0T1Rnd05qQTROVGd4TmpZeUx6RXdPRGd4TkRjd01ERXRNVjg0TURCWGVEZ3dNRWd8YzgwOTVmNGIyZmZlZTllZjQ4OTcyMmM2NzFjMWY0NTY4NjUzZWJhYWZiZWY2YTQ0NGEzMGQ5ZDYyMWJmYjc1Zg,https://api.mybihr.com/medias/1088147001-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjM4ODZ8aW1hZ2UvanBlZ3xhR1kzTDJneE1TODRPVGd3TmpBNE56YzRNamN3THpFd09EZ3hORGN3TURFdE1sODRNREJYZURnd01FZ3xjYjUwZmY4Mzg4ZDFhMDM1MDRjOGU3NzdmNDM1MDNjZjE2MjZmNzk1ODU5ZjdmZDljOGFjNjY2OThmMmYwY2Vm,https://api.mybihr.com/medias/1088147001-3-800Wx800H?context=bWFzdGVyfHJvb3R8NzU4Njh8aW1hZ2UvanBlZ3xhREkzTDJnd1lpODRPVGd3TmpBNE9UYzBPRGM0THpFd09EZ3hORGN3TURFdE0xODRNREJYZURnd01FZ3w5ODQ4ZDBmYjU1ZTJlYzRhMDRiZDIzMmJlZTYxN2VmZjE1OTgyZGQ5NmRkOTRlMDM0NmIxOTYzMTI5NzgwMjc4,https://api.mybihr.com/medias/1088147001-4-800Wx800H?context=bWFzdGVyfHJvb3R8NjY4Mzl8aW1hZ2UvanBlZ3xhRFUwTDJnME15ODRPVGd3TmpBNU1UY3hORGcyTHpFd09EZ3hORGN3TURFdE5GODRNREJYZURnd01FZ3w5OTMyZmM1MmYyOGE0Y2MyYThmZjg2YzFhNmFjNWUwZTc0ZjQ2YmY1MjFmZWRhYWVkZGEwYWJjMTBiMDc3OWMy,https://api.mybihr.com/medias/1088147001-5-800Wx800H?context=bWFzdGVyfHJvb3R8NTgwMjB8aW1hZ2UvanBlZ3xhREV4TDJnMFlTODRPVGd3TmpBNU16WTRNRGswTHpFd09EZ3hORGN3TURFdE5WODRNREJYZURnd01FZ3xkMDBkMzY3NDVjMTczY2E2OTE1N2RjYzZiYzM0OTIyOWExYjFhNTg5ZmE1OTAzZmIwNmQ4YjY1NmI3YTg1YzVj,https://api.mybihr.com/medias/1088147001-6-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc4MTl8aW1hZ2UvanBlZ3xhR1V4TDJnMU1DODRPVGd3TmpBNU5UWTBOekF5THpFd09EZ3hORGN3TURFdE5sODRNREJYZURnd01FZ3xhNTE0ZTVlNjJmMGFkM2VlNDY3OGMwMjYyYmUyNDI2NTc1ZDRiYzJhYjkzNzA0ODViNzgwN2JiYzhiNWY3NWE3,https://api.mybihr.com/medias/1088147001-7-800Wx800H?context=bWFzdGVyfHJvb3R8NTczMTd8aW1hZ2UvanBlZ3xhR0l5TDJnMU55ODRPVGd3TmpBNU56WXhNekV3THpFd09EZ3hORGN3TURFdE4xODRNREJYZURnd01FZ3xmZTVhOTI5YTM5MmRhYjBjY2NlNDk5MzNkODAyMDRhYmEwYTM0ODY1ODJmNmI5ZmJhOTRjZTI3ZGYzOGViNzE4,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1096638001,,SS0041OR,R&G RACING,"R&G PROTECTION WHEEL AXLE REAR, ORG",Protectores de basculante R&G RACING - naranja,54.44,44.99,26.99,5054817131742,0,8714109090,0,0,"<p>Los protectores de basculante R&amp;G Racing protegen la parte trasera inferior de las motocicletas si se produce una caída.</p>
<ul>
<li>Fabricados en plástico moldeado de alta</li>
<li>Resistentes a la abrasión</li>
<li>Fijación directa en el eje de la rueda mediante tuerca o eje inoxidable</li>
<li>Acceso al eje de la rueda trasera</li>
</ul>","
Los protectores de basculante R&G Racing protegen la parte trasera inferior de las motocicletas si se produce una caída.

Fabricados en plástico moldeado de alta
Resistentes a la abrasión
Fijación directa en el eje de la rueda mediante tuerca o eje inoxidable
Acceso al eje de la rueda trasera
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Naranja,1121,278,53,423,50,Naranja,,,,,,,,https://api.mybihr.com/medias/1096638001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwMjJ8aW1hZ2UvanBlZ3xhRGMwTDJoa1ppODRPVGd5T1RBNE1EUXpNamswTHpFd09UWTJNemd3TURFdE1WODRNREJYZURnd01FZ3xiOTlhYTZiNWJjMjEwMzlhMjRkZGM0YzRlYTQzNGVkNmI4YTQ4NWUyMmE1OTA2OTgxNDJhOGZhNGFlYzBhZDBi,https://api.mybihr.com/medias/1096638001-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTU0NjF8aW1hZ2UvanBlZ3xhR1UyTDJoa01TODRPVGd5T1RBNE5ETTJOVEV3THpFd09UWTJNemd3TURFdE1sODRNREJYZURnd01FZ3wwNmNmZThhOGQ0MzNjMTk2ODA0ODAwYTdlZjNhMThiOTEwMWNhMGE4OTRmMWM5ODE1NTlmOGIwZjk1MTQxMWFj,https://api.mybihr.com/medias/1096638001-3-800Wx800H?context=bWFzdGVyfHJvb3R8NzM3ODJ8aW1hZ2UvanBlZ3xhRFU1TDJoak5DODRPVGd5T1RBNE9ESTVOekkyTHpFd09UWTJNemd3TURFdE0xODRNREJYZURnd01FZ3wwNjRhNjc0ODljNzA5ZDQ0MzFiMzVmNzI4ZGNiNWI2M2QwYmJlODI1ZDM2YjczODdiYWVkYTBiZTk5YTdkYmNk,https://api.mybihr.com/medias/1096638001-4-800Wx800H?context=bWFzdGVyfHJvb3R8NzIyOTN8aW1hZ2UvanBlZ3xhREJrTDJnMlppODRPVGd5T1RBNU1qSXlPVFF5THpFd09UWTJNemd3TURFdE5GODRNREJYZURnd01FZ3xjYzY2NTBjMmI2ZjUyYTc0ZjY4MDU5OTE2MDgwZTE0ZjI0NTBhZWMyODBmMzg3MzlmNmFkYmU5Zjg5OGRjNzRh,https://api.mybihr.com/medias/1096638001-5-800Wx800H?context=bWFzdGVyfHJvb3R8NzEyNTd8aW1hZ2UvanBlZ3xhRGRtTDJnMk1TODRPVGd5T1RBNU5qRTJNVFU0THpFd09UWTJNemd3TURFdE5WODRNREJYZURnd01FZ3w1MDVhYTI5ZmZlMjkxZGVjNzE3M2JmM2VlZjA3YmFmYzQyZGZhMTNhMTQwOThlZGFmMTAxYjA0ZWQ4NmQ0ZTVm,https://api.mybihr.com/medias/1096638001-6-800Wx800H?context=bWFzdGVyfHJvb3R8NzQzOTF8aW1hZ2UvanBlZ3xhRGRtTDJoaE1TODRPVGd5T1RFd01EQTVNemMwTHpFd09UWTJNemd3TURFdE5sODRNREJYZURnd01FZ3w0ZmYzZjE2YWIzNDcwMTMyNzAwMzU5Yjg5N2U5MmM3NmQyODNhYzhiNjZhNzVjNWI3OTQ0MGI1MDBlMzNiZTA0,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,https://api.mybihr.com/medias/SS0041BK-FIT-INS.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMzEwNzB8YXBwbGljYXRpb24vcGRmfGFEQmlMMmhoT0M4NU5qUTBOVFl4TWpNMU9UazRMMU5UTURBME1VSkxMVVpKVkMxSlRsTXw1OTUyOGRkYzQ3Yjg4ZmUxMTFiMDY4MTZlZDc0YzJjMjdkYTIzNjNjMGNiMjM3ZjRiNjJmYjBlMDAzNmI1MDc1,Spain Warehouse (Parts)
1095981002,,CP0329WH,R&G RACING,"R&G CRASH PADS AERO, WHT",Protectores de carenado R&G RACING Aero - blanco,100.42,82.99,49.79,5055780314682,1,8714109090,0,0,"<p>R&amp;G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.</p>
<ul>
<li>Protegen los laterales de la moto en caso de caída</li>
<li>Fabricados en polietileno de alta densidas (HDPE)</li>
<li>Diseño aerodinámico</li>
<li>Se fija al chasis</li>
<li>Con inserto desmontable para ocultar la fijación</li>
<li>Se venden por parejas</li>
</ul>","
R&G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.

Protegen los laterales de la moto en caso de caída
Fabricados en polietileno de alta densidas (HDPE)
Diseño aerodinámico
Se fija al chasis
Con inserto desmontable para ocultar la fijación
Se venden por parejas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,1883,674,490,63,61,Blanco,,,,,,,,https://api.mybihr.com/medias/1095981002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjcwMzd8aW1hZ2UvanBlZ3xhR1UxTDJobVpTODRPVE13TkRNMU9EVTRORFl5THpFd09UVTVPREV3TURJdE1WODRNREJYZURnd01FZ3w1NWIzY2FkOGNlZGU3NjgyZjhjNjY1NjA5ZTUxY2M2YTFkZjZiNjVjMWM0ODhiNjMyMTI3NWQ1NDQ0NmQyMjlk,https://api.mybihr.com/medias/1095981002-2-800Wx800H?context=bWFzdGVyfHJvb3R8ODAzMDJ8aW1hZ2UvanBlZ3xhRGs1TDJoaE9TODRPVE13TkRNMk1qVXhOamM0THpFd09UVTVPREV3TURJdE1sODRNREJYZURnd01FZ3xkNGFmNTQ2Yzc3ZTNkMjYxZTBmMzA0ZGUyODA2ZWExYmVjM2U4ODJmNzYyMDAwOWVjMGI5NjQwMTE5ODZkNWJh,https://api.mybihr.com/medias/1095981002-3-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0MjN8aW1hZ2UvanBlZ3xhREJpTDJnNVl5ODRPVE13TkRNMk5qUTBPRGswTHpFd09UVTVPREV3TURJdE0xODRNREJYZURnd01FZ3wzYjgwZTY3M2ZlNmM5YzM1YjBiMDczMTcwM2ZjMTNlMzVmZmY1NDk3NWI2ZTI4N2ZiNTA5MDE4NWU1YmU1NmNk,https://api.mybihr.com/medias/1095981002-4-800Wx800H?context=bWFzdGVyfHJvb3R8NzE2ODV8aW1hZ2UvanBlZ3xhR1F5TDJnME5pODRPVE13TkRNM01ETTRNVEV3THpFd09UVTVPREV3TURJdE5GODRNREJYZURnd01FZ3xjYjdhYjg4YjJjOTZiZWY2OTAwNzc0ZWFjODNiYmE4MmU4YjFmNGVmYWVmYThhNzQ3YWIwMDAzZGQyMjFkMTI1,https://api.mybihr.com/medias/1095981002-5-800Wx800H?context=bWFzdGVyfHJvb3R8NzMzNDB8aW1hZ2UvanBlZ3xhRE14TDJnek9TODRPVE13TkRNM05ETXhNekkyTHpFd09UVTVPREV3TURJdE5WODRNREJYZURnd01FZ3xmMDdjYzM1ZmU0NGExNmE0NjUxZTA2MmI1OGVjNDg1ZWU2Njg1NzkxOGI5YmZhMzYwNDQzMmExYjBhMDM4YTlh,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1095987001,,DG0033BK,R&G RACING,"R&G PROTECTION DOWNPIPE GRILLE, BLK",R&G RACING Downpipe Grille Black Honda CBR650R,102.84,84.99,50.99,5055780360108,0,8714109090,0,0,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>R&G Racing downpipe grille protects your expensive and vulnerable downpipes, and other parts below the radiator from flying debris and damage.</p><p> </p><ul> <li>Made from aluminium</li><li>Protects downpipe and parts below the radiator</li><li>Black anodization</li><li>Can be used with R&G Racing radiator guards</li></ul> </body> </html>","       R&G Racing downpipe grille protects your expensive and vulnerable downpipes, and other parts below the radiator from flying debris and damage.  Made from aluminiumProtects downpipe and parts below the radiatorBlack anodizationCan be used with R&G Racing radiator guards  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,5022,244,310,360,45,,,,,,,,,https://api.mybihr.com/medias/1095987001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM5MTI1fGltYWdlL2pwZWd8YUdFMEwyZ3lZaTg0T1RNd05ETTNPREkwTlRReUx6RXdPVFU1T0Rjd01ERXRNVjg0TURCWGVEZ3dNRWd8N2I5ZmQ5Njg0NGEzYmMyMWIxZmMyNDc5OGFmZGQ2Zjg3YjBlNDcwZWRlYjU0ZDg2NTA4OTk4M2Y4MTQzODE0Ng,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1096401001,,OCG0037BK,R&G RACING,"R&G PROTECTION RADIATOR GUARD, BLK",Protector de radiador de aceite R&G RACING - negro,67.75,55.99,33.59,5055780346324,1,8714109090,0,0,"<p>El <strong>protector de radiador R&amp;G Racing</strong> protege tu costoso y delicado radiador contra proyecciones y da&ntilde;os.</p>
<ul>
<li>Resiste la difusi&oacute;n del calor del radiador</li>
<li>Protege el colector de escape y los componentes situados bajo el radiador</li>
<li>Malla fina que limita la entrada de part&iacute;culas</li>
</ul>","
El protector de radiador R&G Racing protege tu costoso y delicado radiador contra proyecciones y daños.

Resiste la difusión del calor del radiador
Protege el colector de escape y los componentes situados bajo el radiador
Malla fina que limita la entrada de partículas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,2017,119,205,246,40,,,,,,,,,https://api.mybihr.com/medias/1096401001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgwMDk4fGltYWdlL2pwZWd8YURVNEwyZzBaaTg0T1RBMU9UVXdNVEF4TlRNMEx6RXdPVFkwTURFd01ERXRNVjg0TURCWGVEZ3dNRWd8NzUwZjcwZTc2MDQ0YjQzZDAzYWFiZGI4Yjk1ZWE1ZGNiZDJhYWE2YjFmNjJjMmY3Y2VjNTFhNGZmODMxMDk5NA,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1096444001,,RAD0171TI,R&G RACING,"R&G PROTECTION RADIATOR GUARD, TIT",Protector de radiador R&G RACING - titanio,82.27,67.99,40.79,5055780394189,0,8714109090,0,0,"<p>El <strong>protector de radiador R&amp;G Racing</strong> protege tu costoso y delicado radiador contra proyecciones y da&ntilde;os.</p>
<ul>
<li>Resiste la difusi&oacute;n del calor del radiador</li>
<li>Protege el colector de escape y los componentes situados bajo el radiador</li>
<li>Malla fina que limita la entrada de part&iacute;culas</li>
</ul>","
El protector de radiador R&G Racing protege tu costoso y delicado radiador contra proyecciones y daños.

Resiste la difusión del calor del radiador
Protege el colector de escape y los componentes situados bajo el radiador
Malla fina que limita la entrada de partículas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Titanio,2153,209,195,345,32,Titanio,,,,,,,,https://api.mybihr.com/medias/1096444001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEwMzExfGltYWdlL2pwZWd8YURkaUwyaGpZaTg0T1RNd05USXdNalk0T0RNd0x6RXdPVFkwTkRRd01ERXRNVjg0TURCWGVEZ3dNRWd8OGFlMzY5MGZiMWIyMmE2MTBiM2RjNDg1YzRkNWQ2YTQ5NzliYjFkYTU1MmMzYjliYmY1OTlkZTg3MDY2NjFiYQ,https://api.mybihr.com/medias/1096444001-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTU3MjQ2fGltYWdlL2pwZWd8YUdGaEwyaGpOQzg0T1RNd05USXdORFkxTkRNNEx6RXdPVFkwTkRRd01ERXRNbDg0TURCWGVEZ3dNRWd8Mjk2YWFjNjNjYTIwZTJkM2U4ODFkYzExYjE4ZTkxMGExYmI0MDYzNjNlYWU4NTVhMDFjOWJkYjI2MTdjNGRkNQ,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1096451002,,RAD0228TI,R&G RACING,"R&G PROTECTION RADIATOR GUARD, TIT",Protector de radiador R&G RACING - titanio,93.16,76.99,46.19,5055780344566,0,8714109090,0,0,"<p>El <strong>protector de radiador R&amp;G Racing</strong> protege tu costoso y delicado radiador contra proyecciones y da&ntilde;os.</p>
<ul>
<li>Resiste la difusi&oacute;n del calor del radiador</li>
<li>Protege el colector de escape y los componentes situados bajo el radiador</li>
<li>Malla fina que limita la entrada de part&iacute;culas</li>
</ul>","
El protector de radiador R&G Racing protege tu costoso y delicado radiador contra proyecciones y daños.

Resiste la difusión del calor del radiador
Protege el colector de escape y los componentes situados bajo el radiador
Malla fina que limita la entrada de partículas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Titanio,4353,236,304,358,40,Titanio,,,,,,,,https://api.mybihr.com/medias/1096451002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg1OTIyfGltYWdlL2pwZWd8YURNekwyZ3hNQzg0T1RneU9EZ3lOamd3T0RZeUx6RXdPVFkwTlRFd01ESXRNVjg0TURCWGVEZ3dNRWd8ZDcxZTBhODAxNjA1MjQ1YzdjNDdjMGQwNGUyYTRmNzRmYmI2YTNhZDM1OTJjNDUyYjUzMGM1ODlmM2IzZTM3OA,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1096459001,,RAD0250BK,R&G RACING,"R&G PROTECTION RADIATOR GUARD, BLK",Protector de radiador R&G RACING - negro,104.05,85.99,51.59,5055780343576,1,8714109090,0,0,"<p>El <strong>protector de radiador R&amp;G Racing</strong> protege tu costoso y delicado radiador contra proyecciones y da&ntilde;os.</p>
<ul>
<li>Resiste la difusi&oacute;n del calor del radiador</li>
<li>Protege el colector de escape y los componentes situados bajo el radiador</li>
<li>Malla fina que limita la entrada de part&iacute;culas</li>
</ul>","
El protector de radiador R&G Racing protege tu costoso y delicado radiador contra proyecciones y daños.

Resiste la difusión del calor del radiador
Protege el colector de escape y los componentes situados bajo el radiador
Malla fina que limita la entrada de partículas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,6992,286,238,452,65,Negro,Acero inoxidable,,,,,,,https://api.mybihr.com/medias/1096459001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4ODQyfGltYWdlL2pwZWd8YURrMkwyZ3daUzg0T1RNd05USXlORE14TlRFNEx6RXdPVFkwTlRrd01ERXRNVjg0TURCWGVEZ3dNRWd8ZGJmMWU4NWE3M2ZmZmNlOTFiOTBkMTI5OWQyMzJlZGZiMGM1ZmZmZDgwMzM5NDBhODI1ODQyNDcyMjI3NDllYg,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1106735001,,OCG0038BK,R&G RACING,"R&G OIL COOLER GUARD, BLK",R&G RACING Oil Cooler Guard - Ducati Streetfighter V4,70.17,57.99,34.79,5055780346331,1,8714109090,0,0,"<p>R&amp;G Racing radiator guard protects your expensive and vulnerable radiator from flying debris and damage.</p>
<ul>
	<li>Made from aluminum</li>
	<li>Protects downpipe and parts below the radiator</li>
</ul>
","
R&G Racing radiator guard protects your expensive and vulnerable radiator from flying debris and damage.

	Made from aluminum
	Protects downpipe and parts below the radiator

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,19,141,21,21,44,Negro,,,,,,,,https://api.mybihr.com/medias/1106735001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM5NjY0fGltYWdlL2pwZWd8YURreUwyaGhNQzh4TVRNeU5qWTFNVGM1TXpRek9DOHhNVEEyTnpNMU1EQXhMVEZmT0RBd1YzZzRNREJJfDZiMTA2MjczNGZjMTM4ZmYxYzc1NGVkMjU2ZThkOTZmMjMwN2RlZDhjNDYxNGYyNWMzZWNlZGMyYzEzMjM5Njc,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1106804001,,CP0277WH,R&G RACING,"R&G CRASH PADS AERO, WHT",Protectores de carenado R&G RACING Aero - blanco,98.00,80.99,48.59,5055780313210,0,8714109090,0,0,"<p>R&amp;G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.</p>
<ul>
<li>Protegen los laterales de la moto en caso de caída</li>
<li>Fabricados en polietileno de alta densidas (HDPE)</li>
<li>Diseño aerodinámico</li>
<li>Se fija al chasis</li>
<li>Con inserto desmontable para ocultar la fijación</li>
<li>Se venden por parejas</li>
</ul>","
R&G Racing desarrolla una amplia gama de accesorios innovadores y funcionales diseñados para proteger su motocicleta contra impactos o caídas.

Protegen los laterales de la moto en caso de caída
Fabricados en polietileno de alta densidas (HDPE)
Diseño aerodinámico
Se fija al chasis
Con inserto desmontable para ocultar la fijación
Se venden por parejas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,1498,490,225,104,64,,,por pareja,,,,,,https://api.mybihr.com/medias/1106804001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzk3MDV8aW1hZ2UvanBlZ3xhREpoTDJnek5DOHhNVFF4TmpFMU5qY3pNelEzTUM4eE1UQTJPREEwTURBeExURmZPREF3VjNnNE1EQkl8ZDhlZDUzN2I0ZDdlYzliYTYzZDgwNjllMGNmYjhmZjI4NjhjNWU4NDYwZTY2NTBmZTY2MTVjM2I4YTM1NjYzNg,https://api.mybihr.com/medias/1106804001-2-800Wx800H?context=bWFzdGVyfHJvb3R8ODU3OTV8aW1hZ2UvanBlZ3xhRGMxTDJnd1pTOHhNVFF4TmpZeE5UZzNPRFk0Tmk4eE1UQTJPREEwTURBeExUSmZPREF3VjNnNE1EQkl8ZjkyMTUyYjVjZDUxYTNlYTIxYjZiYTk2MzBlMDc3MWFjODhhOGY2NDNkOTc3NmI3NGE3NTNjNjdkZjhhNjY3Yw,https://api.mybihr.com/medias/1106804001-3-800Wx800H?context=bWFzdGVyfHJvb3R8Njk3MzV8aW1hZ2UvanBlZ3xhR1EyTDJnME5pOHhNVFF4TmpZeE5qSTNNVGt3TWk4eE1UQTJPREEwTURBeExUTmZPREF3VjNnNE1EQkl8M2U3N2IyZDI0Y2UxYjI1MTkxZmFmNTEyYmZkMjYzYTQ1MjNjYjg0YmY4MTc2YWY5ZjhjMGMyYTg2MzRhZGZhZQ,https://api.mybihr.com/medias/1106804001-4-800Wx800H?context=bWFzdGVyfHJvb3R8Nzk3MDV8aW1hZ2UvanBlZ3xhRFkwTDJnMU5DOHhNVFF4TmpZeE5qWTJOVEV4T0M4eE1UQTJPREEwTURBeExUUmZPREF3VjNnNE1EQkl8NjNjNDNhMTk0NjMyODVjZGIzOWUwNWZiMzM4NjU5ODQxNGU5MTRlY2ZjMTZlZjc5NTJjZWUzODZmYmM0NGU2ZQ,https://api.mybihr.com/medias/1106804001-5-800Wx800H?context=bWFzdGVyfHJvb3R8Njg4Nzh8aW1hZ2UvanBlZ3xhRGxrTDJoaE9TOHhNVFF4TmpZeE56QTFPRE16TkM4eE1UQTJPREEwTURBeExUVmZPREF3VjNnNE1EQkl8Y2Q3NjEzMTczMjg5OWY0OGUwOTYxZTQzMWFmYzQwZTU0ZGRmMWQ3ZGMwMTRlYThmYjU2NTA5Mjg2MWEzMzM3OA,https://api.mybihr.com/medias/1106804001-6-800Wx800H?context=bWFzdGVyfHJvb3R8NzQyMDh8aW1hZ2UvanBlZ3xhRE5sTDJoaU55OHhNVFF4TmpZeE56UTFNVFUxTUM4eE1UQTJPREEwTURBeExUWmZPREF3VjNnNE1EQkl8NjI5NGY5NzlmOGNhMGVjNTg2OTg1MjU4MTVlMGI5M2Q2OWUzYjk0ZDA1ZjExYTYwM2NiZjY4NTA1ZDQzMTk4Yw,https://api.mybihr.com/medias/1106804001-7-800Wx800H?context=bWFzdGVyfHJvb3R8ODA4NzF8aW1hZ2UvanBlZ3xhR05pTDJoak5DOHhNVFF4TmpZeE56ZzBORGMyTmk4eE1UQTJPREEwTURBeExUZGZPREF3VjNnNE1EQkl8NmI1MTZmMmM5YTQwZTJlZDM1YjZiMWZmMDU4YjRkYWFiNzEyZmJkZTAzYjY3ZjA2NjU2Y2MwNzU2MTMxMmEwMw,https://api.mybihr.com/medias/1106804001-8-800Wx800H?context=bWFzdGVyfHJvb3R8NzI0MzV8aW1hZ2UvanBlZ3xhR1ppTDJobE5TOHhNVFF4TmpZeE9ESXpOems0TWk4eE1UQTJPREEwTURBeExUaGZPREF3VjNnNE1EQkl8Nzc3YWM0MjI4M2ZhNjQ4ZDhjNDBlNjdmMjg1NjU3YTM2MDNmMDA4YTczNzExMWQ4MWJmYzI3ZmZjYTM0ZWQ1ZQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,https://api.mybihr.com/medias/CP0277-Fitting-Instructions.pdf?context=bWFzdGVyfHJvb3R8MjM2MDA2fGFwcGxpY2F0aW9uL3BkZnxhRGt6TDJnNE15OHhNVEl3TnpnNE1EazVPRGswTWk5RFVEQXlOemNnUm1sMGRHbHVaeUJKYm5OMGNuVmpkR2x2Ym5NdWNHUm18MTExMGEzZGMxNTlkYjZhN2Q0MmEyODBkZjY0ZDIyNmE1MjkwMWMwODk1MDQxNmYyMjI2ZjlkYzliNjczZjY2Mw,Spain Warehouse (Parts)
