PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm)," Espesor",Color,Diámetro exterior (mm),Diámetro interior (mm),Embalaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,DeliveryPlant
1128918,,RWK-H-246,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,20.50,16.94,10.16,3000000016633,1,8708809990,0,1,"<p>Kit de rodamientos para rueda trasera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda trasera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,352,134,110,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128918-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRFJqTDJoall5ODJOemMzT1Rjek9EUXpOVFl4TkM4NE1EQlhlRGd3TUVoZk1URXlPRGt4T0MweExtcHdad3wwNGM2NmFlZGUyZWU5NzdiNGMxMzQzNmFkYzI4NDc1NzZhMDg3ZGM1OTVlOWUwYTcwM2JjODhjNGEyYTJmOTY3,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128846,,FWK-Z-020,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,38.01,31.41,18.85,3000000017067,2,8708809990,0,1,"<p>Kit de rodamientos para rueda delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,352,132,110,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128846-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhR1UyTDJnellpODJOemMxTVRJMk5EYzBOelUxTUM4NE1EQlhlRGd3TUVoZk1URXlPRGcwTmkweExtcHdad3wzY2I2MjBhZDE5YmI3YTY3ZWNkYTQ4YjdiYTZiNWJkNWE5MjQ3NWExNGI0NjhhNTdjNGNjMWMwNDIwZTlkMmNh,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1129044,,ARA-P-006,FACTORY LINKS,FACTO KIT BEARINGS WHEEL,Kit de rodamientos de rueda FACTORY LINKS,61.50,50.83,30.50,,0,8708809990,0,1,"<p>Los rodamientos FACTORY LINKS contienen grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</p>
<p>Adem&aacute;s, para mantener fuera cualquier humedad, se ha pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</p>
<p>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para uso off-road, a diferencia de los rodamientos de bolas industriales 2RS, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</p>","
Los rodamientos FACTORY LINKS contienen grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.

Además, para mantener fuera cualquier humedad, se ha pasado de un relleno de grasa del 30% a un 60% para condiciones duras.

Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para uso off-road, a diferencia de los rodamientos de bolas industriales 2RS, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1,1000,10,10,10,,,,,,https://api.mybihr.com/medias/800Wx800H-1129044-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhR1U1TDJnd1ppODJOemMzT1RnM05USTNORGM0TWk4NE1EQlhlRGd3TUVoZk1URXlPVEEwTkMweExtcHdad3wyOTRmZTNkNjNmMmUxYmI2YWI0ZmI0NTNlMmQyM2YwZGFhYWNmYmY2NTdmYzk0MzU3MWVkZTJjMmNkNmVlMWRh,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1129048,,ARA-Y-013,FACTORY LINKS,FACTO KIT BEARINGS WHEEL,Kit de rodamientos de rueda FACTORY LINKS,61.50,50.83,30.50,,0,8708809990,0,1,"<p>Los rodamientos FACTORY LINKS contienen grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</p>
<p>Adem&aacute;s, para mantener fuera cualquier humedad, se ha pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</p>
<p>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para uso off-road, a diferencia de los rodamientos de bolas industriales 2RS, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</p>","
Los rodamientos FACTORY LINKS contienen grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.

Además, para mantener fuera cualquier humedad, se ha pasado de un relleno de grasa del 30% a un 60% para condiciones duras.

Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para uso off-road, a diferencia de los rodamientos de bolas industriales 2RS, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1,1000,10,10,10,,,,,,https://api.mybihr.com/medias/800Wx800H-1129048-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhREJoTDJnMlpTODJOemMzT1RnM05qZzBOelkwTmk4NE1EQlhlRGd3TUVoZk1URXlPVEEwT0MweExtcHdad3wxYzM5ZDY4NjhhZDdhZjg5NzA5N2RlODU1YWE0MDEyZTk1MDY4ZTAxYzQzZjc2NTk0M2M2ODcwNjUxMDRhNTEw,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128837,,KWK-B-002,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,45.00,37.19,22.31,3000000018729,3,8708809990,0,1,"<p>Kit de rodamientos para rueda trasera / delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda trasera / delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,848,404,224,88,43,,,,,,https://api.mybihr.com/medias/800Wx800H-1128837-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRGxpTDJoa05DODJOemMzT1RjeE56azRPRE00TWk4NE1EQlhlRGd3TUVoZk1URXlPRGd6TnkweExtcHdad3wyZjFiMmZmMzgzMWIwNjUxMGFmOTJiZmM0NmNhNmE2NjVjNDExMmY0MzBjYzY5NDM4ZGE1YzQxNWZhZTYyM2Yw,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128969,,RWK-H-251,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,41.50,34.30,20.58,3000000018576,2,8708809990,0,1,"<p>Kit de rodamientos para rueda trasera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda trasera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,352,354,110,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128969-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhR0UxTDJoallpODJOemMzT1RnMU5qYzVNell6TUM4NE1EQlhlRGd3TUVoZk1URXlPRGsyT1MweExtcHdad3xjMjY0MTc4MjI2YWZhOTQ1NmE2NTZjODM0NGJjZDc4NWY3ODc2NzJiZTQ1YTQ0MGU0NDRjNGYyYzQxYTc1NWQ1,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128834,,KWK-K-003,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,43.50,35.95,21.57,3000000018668,1,8708809990,0,1,"<p>Kit de rodamientos para rueda trasera / delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda trasera / delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,704,304,220,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128834-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhREJsTDJoak55ODJOemMzT1RjeE56VTVOVEUyTmk4NE1EQlhlRGd3TUVoZk1URXlPRGd6TkMweExtcHdad3w0OGIxZWJiZTA2NWRhN2MyNGI3YjM3ZGZkMTY0ZmI0NTJiN2VjMTA0ZmY4M2FjOTZiYWQxNTkzMDljN2RjMzA3,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128824,,KWK-S-001,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,68.50,56.61,33.97,3000000016909,1,8708809990,0,1,"<p>Kit de rodamientos para rueda trasera / delantera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda trasera / delantera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,704,302,220,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128824-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRE5sTDJobE9TODJOemMxTVRJMU9EZzBPVE14TUM4NE1EQlhlRGd3TUVoZk1URXlPRGd5TkMweExtcHdad3xiYjQwMWYzYTkxYmQ0NDliZjRlMWZlNjJhNjYzNzgyYTYyZWRjOTYwY2EzOGVlNjFlMjdkOWVmMDRhYjllMjUz,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128945,,RWK-T-046,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,43.50,35.95,21.57,3000000016756,1,8708809990,0,1,"<p>Kit de rodamientos para rueda trasera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda trasera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,352,492,110,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128945-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhRGsxTDJnd055ODJOemMzT1RjME9UQTFNalEwTmk4NE1EQlhlRGd3TUVoZk1URXlPRGswTlMweExtcHdad3w5NGE3OWNkM2JlN2I2OWExNGMyOTFmZTA1ZDM3M2IyODRlZWQ3MDc1ZjQzZGFmOGVkNTIzYzRmMTIyODdjMDhj,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1128974,,RWK-B-003,FACTORY LINKS,FACTO KIT BEARING WHEEL,Kit de rodamientos de rueda FACTORY LINKS,29.50,24.38,14.63,3000000016466,2,8708809990,0,1,"<p>Kit de rodamientos para rueda trasera.</p>
<ul>
<li>Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea pr&aacute;cticamente impermeable. Proporciona una protecci&oacute;n inigualable contra el &oacute;xido y la corrosi&oacute;n.</li>
<li>Adem&aacute;s, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.</li>
<li>Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.</li>
</ul>","
Kit de rodamientos para rueda trasera.

Los rodamientos FACTORY LINKS llevan incorporada grasa marina premium de alta resistencia y un aditivo de un complejo espesante especial que permite que sea prácticamente impermeable. Proporciona una protección inigualable contra el óxido y la corrosión.
Además, para mantener fuera cualquier humedad, hemos pasado de un relleno de grasa del 30% a un 60% para condiciones duras.
Los rodamientos de bolas FACTORY LINKS se han desarrollado especialmente para su uso off-road, a diferencia de los rodamientos de bolas 2RS industriales, que ofrecen poca resistencia al par y, por tanto, poca resistencia a la entrada de agua.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,352,296,110,80,40,,,,,,https://api.mybihr.com/medias/800Wx800H-1128974-1.jpg?context=bWFzdGVyfHJvb3R8MjgwMTV8aW1hZ2UvanBlZ3xhREpqTDJnMk1TODJOemMzT1RnMU9EYzFPVGN4TUM4NE1EQlhlRGd3TUVoZk1URXlPRGszTkMweExtcHdad3w0NjY0ZjZiNWEwMTA4MzhmNzVlMjc0YTQ0OGIyNTgxNjdlOTRkYjI2M2NkYzNmMjQyMWE4MTNhODJkYjI2MWRl,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
