PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Color,Longitud (mm),Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1054380,60000051,1515N,BLACKBIRD,BBIRD SEAT COVER DREAM GRAPHIC 4,Funda de asiento Blackbird Dream 4 SX85,70.95,58.64,18.00,1515N,2,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Blackbird seat covers for Motocross, Enduro, Motard are made according to the last race team requests. They are realized to give a very good bike control to the riders.</p><p></p><ul> <li>Dream IV Seat Cover</li><li>Anti-slippery cover: better control and steadiness for the rider</li><li>Crystall graphic side parts</li><li>With Blackbird patented innovations PST (Printed Seat Technology) & DAT (Decal Anti-Migration Technology): for long life lasting colors and shape</li></ul> </body> </html>","       Blackbird seat covers for Motocross, Enduro, Motard are made according to the last race team requests. They are realized to give a very good bike control to the riders. Dream IV Seat CoverAnti-slippery cover: better control and steadiness for the riderCrystall graphic side partsWith Blackbird patented innovations PST (Printed Seat Technology) & DAT (Decal Anti-Migration Technology): for long life lasting colors and shape  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,4080,378,340,240,50,,,,https://api.mybihr.com/medias/1054380-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE3ODg4fGltYWdlL2pwZWd8YURRd0wyZ3pNUzg0T1RjeE56RXlPVGczTVRZMkx6RXdOVFF6T0RBdE1WODRNREJYZURnd01FZ3xkMTgxOWZhZjQ5MjdkNTc1NDY3YWE5MDFiNjkyNTM3ZjJhMzljZjZlN2I1YmQ2YTg3NmEyZDIxZThjODQwMGZh,https://api.mybihr.com/medias/1054380-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTYzMDI1fGltYWdlL2pwZWd8YUdKakwyZzNaaTg0T1RjeE56RXpNVGd6TnpjMEx6RXdOVFF6T0RBdE1sODRNREJYZURnd01FZ3xhZDVkZDEyOTUwOWJiZGVmNGQ5N2U3MWRlZTRiMGE2OThkODdhZjZkMGMxYjliZDFlYjEyYWQzMjhmYzQ3OTZj,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054296,78102441,1331G,BLACKBIRD,BBIRD SEAT COVER PYRAMID,Funda de asiento Blackbird Suzuki Pyramid negro 1331G,69.45,57.40,37.31,1331G,1,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.cs20EE0811{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>New Pyramid seat cover with new-generation anti-slip effect !</p><p></p><p>New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.</p><p></p><p>Features :</p><p></p><ul> <li>Excellent wear resistance, even when riders use latest-generation protective knee guards</li><li>Maximum grip even in mud and rain</li><li>Easy to apply, thanks to the shaped parts specially studied to fit the shape of the seat</li></ul> <p></p></body> </html>","       New Pyramid seat cover with new-generation anti-slip effect !New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.Features : Excellent wear resistance, even when riders use latest-generation protective knee guardsMaximum grip even in mud and rainEasy to apply, thanks to the shaped parts specially studied to fit the shape of the seat  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,3931,418,340,246,47,,Negro,,https://api.mybihr.com/medias/1054296-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwODcxfGltYWdlL2pwZWd8YURsakwyZ3pOeTg0T1RjeE5qSTRNVFV3T0RFMEx6RXdOVFF5T1RZdE1WODRNREJYZURnd01FZ3wyODA2YzU0MmY1Yjk4NTY3ZTQzZTRmMjg1MWJhMDBmNzcxMTAxYjg3MTVmNDc3NDhmOTQ3NjM1YTA2MjM5MDQ2,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054298,78102443,1331H,BLACKBIRD,BBIRD SEAT COVER DOUBLE GRIP,Funda de asiento Blackbird Suzuki DG3 1331H,97.89,80.90,52.59,1331H,2,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Double Grip 3 seat cover result of collaboration between Blackbird and MX Teams. </p><p></p><p>It is composed of two different non-slip coatings, one covering the top of the saddle and the other, on the sides. </p><p></p><p>This combination provides better grip and comfort to the rider.With a new anti-slip section, the hallmarks of the Double Grip 3 seat cover are the innovative high-frequency welded traction strip system and the ultraresistant, excellent-grip materials. The raised strips have been specifically studied to allows riders to shift their weight directly onto the back wheel.</p><p></p><ul> <li>Maximum traction</li><li>Excellent shock resistance both in the center and at the sides of the seat</li><li>Finally, the two colors and the micro-injection patch give the seat cover a racing look to complement its leading-edge technical features.</li></ul> </body> </html>","       Double Grip 3 seat cover result of collaboration between Blackbird and MX Teams. It is composed of two different non-slip coatings, one covering the top of the saddle and the other, on the sides. This combination provides better grip and comfort to the rider.With a new anti-slip section, the hallmarks of the Double Grip 3 seat cover are the innovative high-frequency welded traction strip system and the ultraresistant, excellent-grip materials. The raised strips have been specifically studied to allows riders to shift their weight directly onto the back wheel. Maximum tractionExcellent shock resistance both in the center and at the sides of the seatFinally, the two colors and the micro-injection patch give the seat cover a racing look to complement its leading-edge technical features.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,4191,405,338,248,50,,,,https://api.mybihr.com/medias/1054298-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjE5MDc0fGltYWdlL2pwZWd8YURKaEwyZzBOUzg0T1RjeE5qSTROVFEwTURNd0x6RXdOVFF5T1RndE1WODRNREJYZURnd01FZ3wxOTNlZmIzZTg4NjJkYWQyODlhNDgxN2QzNjFhZDZjMTA3N2ExYzRmODYwOGVmMGZiZTM5OTEzMjBlMWFmODli,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1091244,,5903/03,BLACKBIRD,BBIRD STICKERS CLUTCH,Adhesivo tapa embrague BLACKBIRD Gas Gas MC,19.24,15.90,10.34,8057912028105,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>Customize your MX bike with Blackbird graphic kits.</p><p> </p><ul> <li>Very high abrasion resistance </li><li>Protects against mud<a id=""_DX_FRAG_ENDFRAGMENT""></a></li></ul> </body> </html>","       Customize your MX bike with Blackbird graphic kits.  Very high abrasion resistance Protects against mud  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,522,84,351,248,6,,,,https://api.mybihr.com/medias/800Wx800H-1091244-1.jpg?context=bWFzdGVyfHJvb3R8MTEzNzAxfGltYWdlL2pwZWd8YUdaakwyZzFPQzh5T1RjM016RTVORGt4T1RrMk5pODRNREJYZURnd01FaGZNVEE1TVRJME5DMHhMbXB3Wnd8Mzk2M2NkZjIzZTk4NDhiMTZiODRlM2UzZWM3ODA0ZWVmZDdjMzFhZDNkN2Y5MDVhMTU5NWY3OWVlOWZkZjRkYQ,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1091213,60300476,5137N,BLACKBIRD,BBIRD STICKERS SWINGARM,Adhesivos Blackbird para basculante,20.21,16.70,10.86,5137N,0,8714999089,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,617,93,251,351,7,,,,https://api.mybihr.com/medias/800Wx800H-1091213-1.jpg?context=bWFzdGVyfHJvb3R8MTY3OTEyfGltYWdlL2pwZWd8YURoa0wyaGlNaTh5T1RjM016RTVNRGs0Tnpnd05pODRNREJYZURnd01FaGZNVEE1TVRJeE15MHhMbXB3Wnd8NTJlOTI5YTZhMGFjM2I4MzYyZTY2NDAyODVhNGVmMjFhZDM0MTkxY2JmZDA5MzdlMjk4Y2Q3NzYwZjdkOTFjYw,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1091248,,5B03N,BLACKBIRD,BBIRD STICKERS SWINGARM,Adhesivos basculante BLACKBIRD Beta RR,20.21,16.70,10.86,8057912028174,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The Blackbird swingarm protection sticker protects this element against impacts and gives your motorbike a “racing” look.</p><p> </p><ul> <li>Set for right and left side</li><li>Made with a laminated sticker coated with very strong glue</li><li>Patterns printed in ultraviolet-resistant ink</li></ul> </body> </html>","       The Blackbird swingarm protection sticker protects this element against impacts and gives your motorbike a “racing” look.  Set for right and left sideMade with a laminated sticker coated with very strong gluePatterns printed in ultraviolet-resistant ink  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,2066,150,492,350,12,,,,https://api.mybihr.com/medias/800Wx800H-1091248-1.jpg?context=bWFzdGVyfHJvb3R8MzI1NjF8aW1hZ2UvanBlZ3xhRE5tTDJoaE5DODBOVFV5TWpZd016ZzJPREU1TUM4NE1EQlhlRGd3TUVoZk1UQTVNVEkwT0MweExtcHdad3w2ZTkyYjgyYmE3MmY3MDdjZGE0ZTRmNWMyZTU1MWYxOTAxMzhmOWM5MTNlNDkwNzY5MjlkOTE2NjAzOWQwNzk2,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054356,38768,1431Z,BLACKBIRD,BBIRD SEAT COVER ZEBRA,Funda de asiento Blackbird Zebra Kawasaki 1431Z,82.61,68.27,44.38,1431Z,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.csC583D0C8{text-align:left;margin:12pt 0pt 12pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <p>The Zebra Blackbird seat cover has been developed to meet the needs of MX world riders backed by the brand. Thanks to its nonslip strips, it offers the rider maximum support on the saddle, notably when accelerating quickly.</p><ul> <li>Non-slip surface on the centre section and the sides</li><li>“Zebra” horizontal strips: improves grip</li><li>Better control of the motorbike</li><li>Prolongs the service life of the seat cover </li><li>Cover used by teams backed by Blackbird in MX and SX</li><li>Meets the increased power of the machines</li><li>Essential for professional or amateur competitions</li></ul> <p></p></body> </html>","       The Zebra Blackbird seat cover has been developed to meet the needs of MX world riders backed by the brand. Thanks to its nonslip strips, it offers the rider maximum support on the saddle, notably when accelerating quickly. Non-slip surface on the centre section and the sides“Zebra” horizontal strips: improves gripBetter control of the motorbikeProlongs the service life of the seat cover Cover used by teams backed by Blackbird in MX and SXMeets the increased power of the machinesEssential for professional or amateur competitions  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,4333,449,336,248,52,,Verde,,https://api.mybihr.com/medias/1054356-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjkyNzh8aW1hZ2UvanBlZ3xhREF5TDJnNVppODRPVGN4TnpBM05EUTVNemMwTHpFd05UUXpOVFl0TVY4NE1EQlhlRGd3TUVnfDRlZDg0ODVmNGQ0ODcwYjA2NTVjZTk0Zjc4YzdjZDEyODllMWYxMTZjZGY0NTNmZmUxNWI5NWU1YTcyZmI2OTA,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054392,83200,1522G,BLACKBIRD,BBIRD SEAT COVER PYRAMID,Funda de asiento Blackbird Pyramid negro Ktm 1522G,69.45,57.40,37.31,1522G,1,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>New Pyramid seat cover with new-generation anti-slip effect !</p><p></p><p>New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.</p><p></p><p>Features :</p><p></p><ul> <li>Excellent wear resistance, even when riders use latest-generation protective knee guards</li><li>Maximum grip even in mud and rain</li><li>Easy to apply, thanks to the shaped parts specially studied to fit the shape of the seat</li></ul> <p></p></body> </html>","       New Pyramid seat cover with new-generation anti-slip effect !New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.Features : Excellent wear resistance, even when riders use latest-generation protective knee guardsMaximum grip even in mud and rainEasy to apply, thanks to the shaped parts specially studied to fit the shape of the seat  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,3986,338,342,248,47,,Negro,,https://api.mybihr.com/medias/1054392-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA0MDN8aW1hZ2UvanBlZ3xhR1UzTDJnNU1TODRPVGN4TnpFMU9UTTJNamcyTHpFd05UUXpPVEl0TVY4NE1EQlhlRGd3TUVnfDJiYmQ3MzQ1ZjBlZmVhZTA4YjVkYTQ3NDMwNzQzOWE4NzI1N2FmMDhiMzk5NGFjZWFmOTdlODdmYTdlODQ1MDA,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054381,83198,1518G,BLACKBIRD,BBIRD SEAT COVER PYRAMID,Funda de asiento Blackbird Pyramid negro Ktm 1518G,69.45,57.40,37.31,1518G,2,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>New Pyramid seat cover with new-generation anti-slip effect !</p><p></p><p>New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.</p><p></p><p>Features :</p><p></p><ul> <li>Excellent wear resistance, even when riders use latest-generation protective knee guards</li><li>Maximum grip even in mud and rain</li><li>Easy to apply, thanks to the shaped parts specially studied to fit the shape of the seat</li></ul> <p></p></body> </html>","       New Pyramid seat cover with new-generation anti-slip effect !New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.Features : Excellent wear resistance, even when riders use latest-generation protective knee guardsMaximum grip even in mud and rainEasy to apply, thanks to the shaped parts specially studied to fit the shape of the seat  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,3594,405,330,242,45,,Negro,,https://api.mybihr.com/medias/1054381-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA0MDN8aW1hZ2UvanBlZ3xhRGhqTDJnNE5pODRPVGN4TnpFek16Z3dNemd5THpFd05UUXpPREV0TVY4NE1EQlhlRGd3TUVnfDA2YTYyZmIyMGE0NmQ2NDc3ZjUyOTQ0NjQxNTUzZGM3NTkxNmJiMTdlMmEwNWZjMzQ4ZTBhY2I3ODAxY2IyZDY,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054402,83365,1524H,BLACKBIRD,BBIRD SEAT COVER DOUBLE GRIP,Funda de asiento Blackbird Doble agarre 3 KTM negro/naranja 1524H,97.89,80.90,52.59,1524H,2,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Double Grip 3 seat cover result of collaboration between Blackbird and MX Teams. </p><p></p><p>It is composed of two different non-slip coatings, one covering the top of the saddle and the other, on the sides. </p><p></p><p>This combination provides better grip and comfort to the rider.With a new anti-slip section, the hallmarks of the Double Grip 3 seat cover are the innovative high-frequency welded traction strip system and the ultraresistant, excellent-grip materials. The raised strips have been specifically studied to allows riders to shift their weight directly onto the back wheel.</p><p></p><ul> <li>Maximum traction</li><li>Excellent shock resistance both in the center and at the sides of the seat</li><li>Finally, the two colors and the micro-injection patch give the seat cover a racing look to complement its leading-edge technical features.</li></ul> </body> </html>","       Double Grip 3 seat cover result of collaboration between Blackbird and MX Teams. It is composed of two different non-slip coatings, one covering the top of the saddle and the other, on the sides. This combination provides better grip and comfort to the rider.With a new anti-slip section, the hallmarks of the Double Grip 3 seat cover are the innovative high-frequency welded traction strip system and the ultraresistant, excellent-grip materials. The raised strips have been specifically studied to allows riders to shift their weight directly onto the back wheel. Maximum tractionExcellent shock resistance both in the center and at the sides of the seatFinally, the two colors and the micro-injection patch give the seat cover a racing look to complement its leading-edge technical features.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,4311,414,337,246,52,,Naranja,,https://api.mybihr.com/medias/1054402-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc5MzZ8aW1hZ2UvanBlZ3xhRGN4TDJnNFpDODRPVGN4TnpFNE1EazRPVGMwTHpFd05UUTBNREl0TVY4NE1EQlhlRGd3TUVnfGJlYTU5ZTQ2YjE1MWZhMzVjYmYxMmI1MjRmYzkzYzFjZjJmNzMyNDU4ZjlkMmQ3NTQ3OGJmNzE3OTNhNmFiYTc,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
