PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Color,Diámetro Ø (mm),Especificaciones,Homologación,Número de filtro,Referencias OEM,Versión de filtro,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1098078,94729,HFF2029,HIFLOFILTRO,HIFLO FILTER AIR HFF2029,Filtro de aire HIFLOFILTRO - HFF2029,20.19,16.69,10.01,824225130751,0,8421230090,0,1,"<p><strong>Filtros de aire de recambio de equipo original</strong></p><p>&nbsp;</p><p>Los filtros de aire Hiflofiltro est&aacute;n fabricados con est&aacute;ndares muy altos para ser un reemplazo directo de los filtros de equipo original. Medios filtrantes Hiflo de la mejor calidad, especialmente desarrollados para proteger los modernos motores japoneses de alto rendimiento.</p><p>&nbsp;</p><p>Para los modelos de BMW y otras motocicletas europeas de gran cilindrada, Hiflofiltro utiliza exclusivamente medios filtrantes fabricados en Alemania, para una perfecta compatibilidad con el equipo original, una protecci&oacute;n superior del motor y un rendimiento m&aacute;ximo.</p>","
Filtros de aire de recambio de equipo original
 
Los filtros de aire Hiflofiltro están fabricados con estándares muy altos para ser un reemplazo directo de los filtros de equipo original. Medios filtrantes Hiflo de la mejor calidad, especialmente desarrollados para proteger los modernos motores japoneses de alto rendimiento.
 
Para los modelos de BMW y otras motocicletas europeas de gran cilindrada, Hiflofiltro utiliza exclusivamente medios filtrantes fabricados en Alemania, para una perfecta compatibilidad con el equipo original, una protección superior del motor y un rendimiento máximo.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,4700,34,248,379,50,,,,,,,,,https://api.mybihr.com/medias/1098078-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIxODQ4fGltYWdlL2pwZWd8YUdZMEwyaGtPQzh4TlRReU9EYzNNamM1TURNd01pOHhNRGs0TURjNExURmZPREF3VjNnNE1EQkl8NWZjNjQ2ZGU0MzY0NGI5MGVmNzFkM2MxYjRhMmYyOTI3NjljODEwNjdjODMyY2RlMTQ0NWRiMGJjNjk4NmJhNA,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1124372,,HFA6112,HIFLOFILTRO,HIFLOFILTRO AIR FILTER HFA6112,Filtro de aire Hiflofiltro - HFA6112,11.91,9.84,5.90,824225124231,11,8714109090,0,1,"<p>Los filtros de aire Hiflofiltro son consumibles de calidad que contribuyen a la longevidad de los motores. Son famosos por la elecci&oacute;n de los materiales utilizados y la calidad del montaje de los elementos filtrantes.</p>
<ul>
<li>Filtros fabricados con pasta de papel, fibras y resina</li>
<li>Tratados con un grosor y densidad &oacute;ptimos</li>
<li>Filtraci&oacute;n &oacute;ptima y flujo de aire constante</li>
<li>Para una sustituci&oacute;n equivalente a la del equipo original</li>
</ul>","
Los filtros de aire Hiflofiltro son consumibles de calidad que contribuyen a la longevidad de los motores. Son famosos por la elección de los materiales utilizados y la calidad del montaje de los elementos filtrantes.

Filtros fabricados con pasta de papel, fibras y resina
Tratados con un grosor y densidad óptimos
Filtración óptima y flujo de aire constante
Para una sustitución equivalente a la del equipo original
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,761,105,167,106,43,,,,,,1º filtro,,Estándar,https://api.mybihr.com/medias/800Wx800H-1124372-1.jpg?context=bWFzdGVyfHJvb3R8MTYzNzk2fGltYWdlL2pwZWd8YURRNUwyaGlaQzgwT0RrNU16SXhPRFl5TlRVMk5pODRNREJYZURnd01FaGZNVEV5TkRNM01pMHhMbXB3Wnd8MWNiYmJkZmYxZTU0MzA5NjE2MjJmMmQzYWIyNTBjZTk5YTc5ZDBjNGM0MTkzMzM5NjJlYTIwMTM3NGJkY2U2Mw,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1098046,19056,HFF1016,HIFLOFILTRO,HIFLO FILTER AIR HFF1016,Filtro de aire HIFLOFILTRO - HFF1016,20.19,16.69,10.01,824225130058,0,8421230090,0,1,"<p><strong>Filtros de aire de recambio de equipo original</strong></p><p>&nbsp;</p><p>Los filtros de aire Hiflofiltro est&aacute;n fabricados con est&aacute;ndares muy altos para ser un reemplazo directo de los filtros de equipo original. Medios filtrantes Hiflo de la mejor calidad, especialmente desarrollados para proteger los modernos motores japoneses de alto rendimiento.</p><p>&nbsp;</p><p>Para los modelos de BMW y otras motocicletas europeas de gran cilindrada, Hiflofiltro utiliza exclusivamente medios filtrantes fabricados en Alemania, para una perfecta compatibilidad con el equipo original, una protecci&oacute;n superior del motor y un rendimiento m&aacute;ximo.</p>","
Filtros de aire de recambio de equipo original
 
Los filtros de aire Hiflofiltro están fabricados con estándares muy altos para ser un reemplazo directo de los filtros de equipo original. Medios filtrantes Hiflo de la mejor calidad, especialmente desarrollados para proteger los modernos motores japoneses de alto rendimiento.
 
Para los modelos de BMW y otras motocicletas europeas de gran cilindrada, Hiflofiltro utiliza exclusivamente medios filtrantes fabricados en Alemania, para una perfecta compatibilidad con el equipo original, una protección superior del motor y un rendimiento máximo.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,6139,52,252,232,105,,,,,,,,,https://api.mybihr.com/medias/1098046-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIyNzN8aW1hZ2UvanBlZ3xhR00yTDJnM1pTOHhOVFF5T0RjeU9ESXlOVGd5TWk4eE1EazRNRFEyTFRGZk9EQXdWM2c0TURCSXxkMzRmMWIxOWEyZGI2MGIxM2MyYTEzMzVhYzRkMGIxODEyMDRiOGFlN2NkYjI0N2Q5Yzg4YzI2OTdhYTlmOGE1,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097338,18921,HFA2906,HIFLOFILTRO,HIFLO FILTER AIR HFA2906,Filtro de aire HIFLOFILTRO - HFA2906,19.74,16.31,9.79,824225120882,1,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2093,170,138,77,197,,,,,,,,Estándar,https://api.mybihr.com/medias/1097338-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyOTAxfGltYWdlL2pwZWd8YURRNEwyaGhNeTg0T1Rnek5Ea3dPVFV6TWpRMkx6RXdPVGN6TXpndE1WODRNREJYZURnd01FZ3xhMWI4MzZmZDhmOWNkNmZkN2NiNjIxNzAxM2YyNGNjMTI2MzAyYzlmMWQ1YzFhNDMzNTM0ZTUyM2U3ZWRkOTc0,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097533,18824,HFA1402,HIFLOFILTRO,HIFLO FILTER AIR HFA1402,Filtro de aire HIFLOFILTRO - HFA1402,17.61,14.55,8.73,8242251201726,13,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2242,222,182,109,113,,,,,,,,Estándar,https://api.mybihr.com/medias/1097533-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4NzA0fGltYWdlL2pwZWd8YUdSaEwyaGtOaTg0T1Rnek5qQTNNVFE0TlRjMEx6RXdPVGMxTXpNdE1WODRNREJYZURnd01FZ3xkMjAzYjA2ZDExZWQ4Yjg0NzllNjcxZGExNTNjNTY3OThiMWU3OTA1ZGVkOWMyZjIxZmMyMTI3NzU0OTcwZDNh,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097518,92745,HFA1933,HIFLOFILTRO,HIFLO FILTER AIR HFA1933,Filtro de aire HIFLOFILTRO - HFA1933 (requiere 2 filtros de aire),21.34,17.64,10.58,824225123791,137,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,932,155,149,149,42,,,,Requiere 2 filtros de aire,,,,Estándar,https://api.mybihr.com/medias/1097518-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzMzc0fGltYWdlL2pwZWd8YURsaEwyZzJOaTg0T1Rnek5qQXpPREEyTWpNNEx6RXdPVGMxTVRndE1WODRNREJYZURnd01FZ3xjMjY2YzRlMWMwNzU4M2M1YTkwZTgwN2I0OTAyOTk2MmJiNmEyYTliYjkxZjRmNjViZDg0NGRlYzdlNGNkZjU5,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097286,19019,HFA4902,HIFLOFILTRO,HIFLO FILTER AIR HFA4902,Filtro de aire HIFLOFILTRO - HFA4902,29.55,24.42,14.65,824225121513,11,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2568,255,174,120,123,,,,,,,,Estándar,https://api.mybihr.com/medias/1097286-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIzODkzfGltYWdlL2pwZWd8YURZeEwyaG1OeTg0T1Rnek5EYzRPRGswTmpJeUx6RXdPVGN5T0RZdE1WODRNREJYZURnd01FZ3w0NmFiNzY4NDhiMjMyOWY3MzQ0OGY0NTYzNWIwMzBlNjk0OWIyMzFhYjAyNmU3NzYzZmIzMTNmNTc2ZmJhZWFi,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1098017,10000096,HFA5015,HIFLOFILTRO,HIFLO FILTER AIR HFA5015,Filtro de aire HIFLOFILTRO - HFA5015,14.17,11.71,7.03,8242251242248,152,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2579,159,348,195,38,,,,,,,,Estándar,https://api.mybihr.com/medias/800Wx800H-1098017-1.jpg?context=bWFzdGVyfHJvb3R8NjU1NjR8aW1hZ2UvanBlZ3xhRFJpTDJobFlpOHpNekV6TkRrME5EQTVNakU1TUM4NE1EQlhlRGd3TUVoZk1UQTVPREF4TnkweExtcHdad3xkZmM3OWIzZTQ1MzYzNTU1OGE5YjgyMzA1MmUwOWJiYWYyMmI2YmE0YjAxMTIzZWMzNjFjM2ZhNmMxZDE2OTYy,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097134,18830,HFA1506,HIFLOFILTRO,HIFLO FILTER AIR HFA1506,Filtro de aire HIFLOFILTRO - HFA1506,29.55,24.42,14.65,824225120264,20,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2093,310,138,77,197,,,,,,,,Estándar,https://api.mybihr.com/medias/1097134-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODU4MDN8aW1hZ2UvanBlZ3xhREkyTDJnME5pODRPVGd6TkRBNU5Ua3dNekF5THpFd09UY3hNelF0TVY4NE1EQlhlRGd3TUVnfGJmMzBkMWI5NThiZGVhNWNjODc0YjVlMWNlZjZkOTlmNzA2MmUxZDQyM2NjYmY2M2NkMTNmZGZmZDY3MjZkMTQ,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097168,19003,HFA4608,HIFLOFILTRO,HIFLO FILTER AIR HFA4608,Filtro de aire HIFLOFILTRO - HFA4608,19.70,16.28,9.77,8242251214078,94,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,952,140,138,35,197,,,,,,,,Estándar,https://api.mybihr.com/medias/1097168-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODU5Mzd8aW1hZ2UvanBlZ3xhR05qTDJnM055ODRPVGd6TkRFNU1ESTNORGcyTHpFd09UY3hOamd0TVY4NE1EQlhlRGd3TUVnfGU1Y2E3NmI3ZDVmNzkzNjQxMmFkMjJmNzYyN2M3MWY0NzdjNWM1YzU1NWI1MGNiM2IyZWQ1NTJjZGJjMWVlZWU,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
