PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ángulo ( ° ),Color,Composición,Diámetro dirección Ø (mm),Diámetro Ø (mm),Longitud (mm),Peso (g),Uso recomendado,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1105465,"TS717-27,2","SP717-27,2-350-WHITE",KALLOY UNO,"KALLO SEATPOST L:350MM Ø27,2 WHITE/BLACK",Tija de sillín UNO TS 717 - 350mm Ø27.2 Blanca / Negro,30.00,24.79,4.00,8430525153806,32,8714999089,0,1,"<p>Tija MTB GRADE 3.0.</p>
<ul>
<li>Dise&ntilde;o de doble tornillo</li>
<li>Certificaci&oacute;n EN-M y EN-R</li>
<li>Aluminio 2014-T6</li>
<li>Cabezal forjado 3D</li>
<li>One piece</li>
<li>Tubo interior ovalado</li>
<li>&Oslash;: 27.2&nbsp; mm</li>
<li>Largo: 350mm</li>
<li>Offset: 13mm</li>
<li>Peso: 256gr</li>
</ul>","
Tija MTB GRADE 3.0.

Diseño de doble tornillo
Certificación EN-M y EN-R
Aluminio 2014-T6
Cabezal forjado 3D
One piece
Tubo interior ovalado
Ø: 27.2  mm
Largo: 350mm
Offset: 13mm
Peso: 256gr
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,4279,287,389,110,100,,Blanco & Negro,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105465-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTMzMjV8aW1hZ2UvcG5nfGFHSTFMMmhpWkM4eE1Ea3dOalUzTVRjd01qTXdNaTh4TVRBMU5EWTFMVEZmT0RBd1YzZzRNREJJfGU3NWE1YzNhNmExYzYwMjcwNTUxMzNmOGY1YmRjYmVmMTQxOTFjMzI3MzRhM2VhMWE2OTgzYTJhMzg5YmJkM2Q,https://api.mybihr.com/medias/1105465-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ1NDE4fGltYWdlL3BuZ3xhR05qTDJnMllTOHhNRGt3TmpVM01qQTVOVFV4T0M4eE1UQTFORFkxTFRKZk9EQXdWM2c0TURCSXw5MDA4NDVjZjM3YzJmNTAwNTc1ZjQwOWMzMDUyNzBjNjNhMTk2MTUwMjIxYzI0NzE3ZjU5YTE5NWUxYmU3NTc0,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105425,TS297-29,SP-341-29BK1,KALLOY UNO,KALLO SEATPOST L:350MM Ø29. BLACK,Tija de sillín UNO TS 297 - 350mm Ø29 Negro,16.50,13.64,4.99,8430525034167,28,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Negro</li>
<li>L: 350mm</li>
<li>&Oslash;: 29</li>
</ul>","
Aluminio
Color Negro
L: 350mm
Ø: 29
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,510,333,364,56,25,,Negro,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105425-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjY0Mzd8aW1hZ2UvcG5nfGFHVXhMMmd4WVM4eE1UTTVPVFkyTXpVMU1EUTVOQzh4TVRBMU5ESTFMVEZmT0RBd1YzZzRNREJJfDljZTZmZTQyMGRmYzA2ZmI4ZDVmZmRlNDUzN2Q0MzM1NmUxZTRhMTU3NzYyZDUxZDQwYjk1YTk3ZWEwYjM2YTk,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105399,"TS132-26,8",SP-341-26.8S,KALLOY UNO,"KALLO SEATPOST L:350MM Ø26,8. SILVER",Tija de sillín UNO SP 341 - 350mm Ø26.8 Plata,15.98,13.21,5.28,8430525015500,26,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Plata</li>
<li>L: 350mm</li>
<li>&Oslash;: 26,8</li>
</ul>","
Aluminio
Color Plata
L: 350mm
Ø: 26,8
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1744,336,383,66,69,,Plata,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105399-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4NzY2fGltYWdlL3BuZ3xhREU1TDJoaU15OHhNRGt3TWpFNE9EYzROVFk1TkM4eE1UQTFNems1TFRGZk9EQXdWM2c0TURCSXxiODBkOTU0M2EzYjNmOTQwMTYxOWYxYzQxNGVmOTk1ZGVlYTQwYzhjZjQ4Zjk5NTRiYTQ0YTFhNGQ3MDY5Y2Fk,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105458,"TS655-31,6",SP612N-31.6-WH/BLACK,KALLOY UNO,"KALLO SEATPOST L:350MM Ø31,6. WHITE",Tija de sillín UNO TS 655 - 350mm Ø31.6 Blanca,16.00,13.22,2.50,8430525128835,139,8714999089,0,1,"<p>Tija MTB GRADE 2.0.</p>
<ul>
<li>Aluminio 6061-T6</li>
<li>Cabezal forjado 2D</li>
<li>Color:&nbsp;Blanca/Negra/Roja</li>
<li>Peso: 319gr</li>
<li>L: 350mm</li>
<li>&Oslash;: 31.6mm</li>
</ul>
<p>Normalmente, el usuario tiene asumido que el montaje de una tija es complicado.&nbsp;El equipo de innovaci&oacute;n de Kalloy UNO se ha esforzado en solucionar este problema. Durante el proceso se descubri&oacute; que la soluci&oacute;n es el nuevo sistema <strong>LATERAL CLAMPING MECHANISM</strong>, consistente en la incorporaci&oacute;n de dos tornillos (uno vertical y otro horizontal) con el que instalar y ajustar la tija-sill&iacute;n se simplifica al m&aacute;xico. No solo eso, sino que el sistema incrementa la rigidez y durabilidad de todo el conjunto.</p>","
Tija MTB GRADE 2.0.

Aluminio 6061-T6
Cabezal forjado 2D
Color: Blanca/Negra/Roja
Peso: 319gr
L: 350mm
Ø: 31.6mm


Normalmente, el usuario tiene asumido que el montaje de una tija es complicado. El equipo de innovación de Kalloy UNO se ha esforzado en solucionar este problema. Durante el proceso se descubrió que la solución es el nuevo sistema LATERAL CLAMPING MECHANISM, consistente en la incorporación de dos tornillos (uno vertical y otro horizontal) con el que instalar y ajustar la tija-sillín se simplifica al máxico. No solo eso, sino que el sistema incrementa la rigidez y durabilidad de todo el conjunto.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,2535,360,362,103,68,,Blanco,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105458-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2MzU0fGltYWdlL2pwZWd8YUdabUwyaG1ZeTh4TVRNNU9UWTBPVGMxTlRFMk5pOHhNVEExTkRVNExURmZPREF3VjNnNE1EQkl8ZWY5YmM4ZDRiMzhjZGE4ZjhlNTY2YjJjOWYxNmEyMDQ0YzQ2YTJlYjU0OWFjNjlhOTc3MDZkM2QwZWQ4NGViYw,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105148,123PL,AS-820,KALLOY UNO,KALLO HANDLEBAR STEM ADJ 0-60º L110 SIL,Potencia para bicicleta 0° / 60° UNO - 110 mm plata,29.00,23.97,6.88,8430525116658,92,8714109090,0,1,"<p>Potencia manillar regulable MTB/City UNO</p>
<ul>
<li>Aluminio</li>
<li>Peso: 268 gr</li>
<li>Largo 110 mm</li>
<li>direcci&oacute;n: 28,6 mm</li>
<li>Regulable: 0 - 60</li>
<li>Centro de manillar: 31,8 mm</li>
<li>*Se suministra con adaptador de direcci&oacute;n para uso en 25,4mm</li>
</ul>","
Potencia manillar regulable MTB/City UNO

Aluminio
Peso: 268 gr
Largo 110 mm
dirección: 28,6 mm
Regulable: 0 - 60
Centro de manillar: 31,8 mm
*Se suministra con adaptador de dirección para uso en 25,4mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,364,287,158,48,48,,,,,,,,Ciudad & E-Bike & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105148-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQwODYyfGltYWdlL3BuZ3xhRFExTDJnNFlTOHhNRGt3TWpFMk1qTXdPVEUxTUM4eE1UQTFNVFE0TFRGZk9EQXdWM2c0TURCSXw5NTBmYzc5YmU1MTM5M2FmZTM4MTc3N2JmOTYyYmRhZmFhZTc5NWM5M2RhNmY1YTdiYzczZTY0YWM3OWMwMDBj,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105400,TS132-27,SP-341-27S,KALLOY UNO,KALLO SEATPOST L:350MM Ø27. SILVER,Tija de sillín UNO SP 341 - 350mm Ø27 Plata,16.99,14.04,5.65,8430525015517,44,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Plata</li>
<li>L: 350mm</li>
<li>&Oslash;: 27</li>
</ul>","
Aluminio
Color Plata
L: 350mm
Ø: 27
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1576,325,369,70,61,,Plata,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105400-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzEwODN8aW1hZ2UvanBlZ3xhRFF4TDJnd1l5OHhOVFF5T1RBMk1qQTVPRGszTkM4eE1UQTFOREF3TFRGZk9EQXdWM2c0TURCSXxkMGU4NzdlZDhiOWMxN2M3OWQ5Y2UxZGVmZmExODM2ODUwYjU2ZGU0ZTkxZTM0MGZkODg4YzAyZDFiY2VmYjM3,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105376,"TE379-25,6",SP-242-25.6S,KALLOY UNO,"KALLO SEATPOST L:300MM Ø25,6. SILVER",Tija de sillín UNO TE 379 - 300mm Ø25.6 Plata,10.99,9.08,5.90,8430525033740,0,8714999089,0,1,"Bicycle seatpost UNO.
Material: Aluminum.
Color: Silver
Ø: 25,6mm
Lenght: 300mm.","Bicycle seatpost UNO.
Material: Aluminum.
Color: Silver
Ø: 25,6mm
Lenght: 300mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1402,347,332,64,66,,Plata,,,,,,BMX & Ciudad & Infantil & Trekking/Touring,https://api.mybihr.com/medias/1105376-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE2ODg3fGltYWdlL3BuZ3xhREprTDJneVpTOHhNRGt3TWpFNE1qUTVOREl6T0M4eE1UQTFNemMyTFRGZk9EQXdWM2c0TURCSXxhZWI5YzQ3MWE1Mjg0ZWJmOThiY2NhMGM1MzhiYTZmNDFhMGQyODI2MjRhMDMyOTVkMDlkYjM3MmRkYjExMDhl,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105314,863PL,"HB-RB11-31,8-SILVER",KALLOY UNO,KALLO BIKE HANDLEBAR UNO RISEBAR 640 SIL,"Manillar MTB UNO 31,8 Plata",17.00,14.05,9.13,8430525130463,0,8714991089,0,1,Centro manillar estriado para una sujeci�n perfecta<br>Certificaci�n EN-M: CEN 14766<br>� Centro manillar: 31.8 mm<br>Longitud: 640mm<br>Peso: 350gr<br>Apertura: 9�<br>Elevaci�n: 35mm<br>Color Plata.,Centro manillar estriado para una sujeci�n perfectaCertificaci�n EN-M: CEN 14766� Centro manillar: 31.8 mmLongitud: 640mmPeso: 350grApertura: 9�Elevaci�n: 35mmColor Plata.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3991,412,638,136,46,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105314-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjIxOTB8aW1hZ2UvcG5nfGFHVXhMMmc1TkM4eE1Ea3dNakUzTlRJNE5USTNPQzh4TVRBMU16RTBMVEZmT0RBd1YzZzRNREJJfGYyYmUxMzEzMTI2YjI4YTNmMGMwNmJhOWE0ZWE0MWZhNjFiZmEwZjBmYzY2NDlkZDBiOTExMzAxNGY3OTRiZWM,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105173,300BL,AS021-7º-110-WHITE,KALLOY UNO,"KALLO HANDLEBAR STEM L110 Ø31,8 +/-7º WH",Potencia para bicicleta ±7° UNO - 110 mm blanco,14.50,11.98,2.40,8430525155114,1,8714109090,0,1,"<font size=1><font size=1><p align=left><font size=3>Potencia manillar MTB/Road UNO. 3-D Forged Alloy. Blanca.</font></p><p align=left></p></font></font>�ngulo: +<font color=#3e3e40><font color=#3e3e40><font color=#3e3e40>/-7� (Dise�o Invertible)</font></font></font>. Direcci�n: �28,6 mm. <br>Centro <font size=2><font size=3>de manillar: �31,8 mm</font>.<br><font size=3>Peso: 151 gr. Largo<strong>:</strong> 110mm.&nbsp;</font></font>","Potencia manillar MTB/Road UNO. 3-D Forged Alloy. Blanca.�ngulo: +/-7� (Dise�o Invertible). Direcci�n: �28,6 mm. Centro de manillar: �31,8 mm.Peso: 151 gr. Largo: 110mm. ",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1074,174,234,85,54,,,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105173-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkyNDY4fGltYWdlL3BuZ3xhRFZqTDJobU9DOHhNRGt3TWpFMk16UTRPRGM1T0M4eE1UQTFNVGN6TFRGZk9EQXdWM2c0TURCSXxmZDIyNGJjZDM4NDJjMDhhZTM0NjNkOGExMzY0OTljNjAwZGM3ZTg0MjNiNzY2OGM4NDhhN2E4NmJjOTUxNzlm,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105396,"TS132-26,2",SP-341-26.2S,KALLOY UNO,"KALLO SEATPOST L:350MM Ø26,2. SILVER",Tija de sillín UNO SP 341 - 350mm Ø26.2 Plata,15.50,12.81,4.99,8430525015470,47,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Plata</li>
<li>L: 350mm</li>
<li>&Oslash;: 26,2</li>
</ul>","
Aluminio
Color Plata
L: 350mm
Ø: 26,2
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1652,331,399,69,60,,Plata,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105396-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE4NzY2fGltYWdlL3BuZ3xhREF5TDJnME5TOHhNRGt3TWpFNE56WXdOakEwTmk4eE1UQTFNemsyTFRGZk9EQXdWM2c0TURCSXxkNGI1ZmNlZTQ1NWJkYjQwMWZmMjhmODk1MDQ3M2MwYmU0ZTdjMzg5NDFlY2YwMWNlNjJlNTc4ZDAzNjM5Nzhk,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1104737,15374,"G-C02-BLACK-27,2",KALLOY UNO,"KALLO SEATPOST CLAMP Ø27,2. BLK",Cierre de tija de sillín de bicicleta UNO Gorila Park - Ø27.2mm Negro,7.99,6.60,2.65,8430525153745,11,8714950000,0,1,"<font size=1><font size=1><p align=left><font size=3>Abrazadera tija sill�n UNO. GORILLA PARK. 38gr.</font></p><p align=left><font size=3>Cierre de doble tornillo. Aluminio CNC Extruido.</font></p><font size=3><p><font size=3>Para cuadro de �31,8 mm y tija de �27,2 mm.</font></p><p>Color negro.</p></font></font></font>","Abrazadera tija sill�n UNO. GORILLA PARK. 38gr.Cierre de doble tornillo. Aluminio CNC Extruido.Para cuadro de �31,8 mm y tija de �27,2 mm.Color negro.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,103,40,49,43,49,,Negro,,,,,,BMX & E-Bike & Infantil & MTB,https://api.mybihr.com/medias/1104737-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5MjY4fGltYWdlL3BuZ3xhR1ppTDJnd09DOHhNVE01T1RZM01URXhPVGt3TWk4eE1UQTBOek0zTFRGZk9EQXdWM2c0TURCSXw2OGI1YmE0MzAyZDM3NTU3NmQwODMwMzgyM2Q2MDMxNTI4MDAxZjE2YWJiNzdkOWYxYjY1MmE5OTE5MzJjNzQz,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105385,"TE379-29,8",SP-242-29.8S,KALLOY UNO,"KALLO SEATPOST L:300MM Ø29,8. SILVER",Tija de sillín UNO TE 379 - 300mm Ø29.8 Plata,11.50,9.50,3.81,8430525033764,18,8714999089,0,1,"Bicycle seatpost UNO.
Material: Aluminum.
Color: Silver
Ø: 29,8mm
Lenght: 300mm.","Bicycle seatpost UNO.
Material: Aluminum.
Color: Silver
Ø: 29,8mm
Lenght: 300mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1369,344,365,67,56,,Plata,,,,,,BMX & Ciudad & Infantil & Trekking/Touring,https://api.mybihr.com/medias/1105385-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE2ODg3fGltYWdlL3BuZ3xhR05pTDJnNVlpOHhNRGt3TWpFNE5USTBOamMxTUM4eE1UQTFNemcxTFRGZk9EQXdWM2c0TURCSXw0MDk4ZTViYmU5MjVmOTE0MjRiMTdiZTAwMDJlMzJhMzI1M2IxYjYwZDI2Njg3NTY2NDM5NTg4OThmMDIyMTBh,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1104892,35396,SP-504 25.4 *350LBLA,KALLOY UNO,KALLO SEATPOST CITY COMFORT Ø254-350 BLK,Tija de sillín UNO City Comfort con suspensión - 350 mm Ø25.4 Negra,27.50,22.73,6.99,8430525353961,79,8714999089,0,1,"<p>Tija City/MTB Confort con suspensi&oacute;n.</p>
<ul>
<li>Aluminio 6061-T6</li>
<li>Cabezal forjado 2D</li>
<li>Color: negro</li>
<li>&Oslash;: 25.4mm</li>
<li>Recorrido: 40 mm</li>
<li>Largo: 350mm</li>
<li>Peso: 441gr</li>
</ul>","
Tija City/MTB Confort con suspensión.

Aluminio 6061-T6
Cabezal forjado 2D
Color: negro
Ø: 25.4mm
Recorrido: 40 mm
Largo: 350mm
Peso: 441gr
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,4728,480,469,126,80,,Negro,,,,,,Ciudad & E-Bike & Trekking/Touring,https://api.mybihr.com/medias/1104892-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM2ODB8aW1hZ2UvcG5nfGFHRmlMMmd4WWk4eE1UTTVPVFkxTlRRNE9UVTJOaTh4TVRBME9Ea3lMVEZmT0RBd1YzZzRNREJJfGM5NTIzN2EzNWVlYWE0MzE2OWRhMDk4OGU3NDhkZjQ4ZTM2ZTE2ZDEwY2MwOTBmMGUyN2JjMjQxZmY2ZTQyNzk,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1104889,35392,AS-M02/100MM BOD-WHI,KALLOY UNO,KALLO HANDLEBAR STEM Ø35 L100 7º. BLK,Potencia para bicicleta -7° UNO M35 - 100mm negro,23.50,19.42,12.62,8430525353923,24,8714109090,0,1,"<p>Potencia manillar UNO M35 Advanced Project</p>
<ul>
<li>3D Forged Aluminio 6061-T6</li>
<li>&Aacute;ngulo: -7</li>
<li>Direcci&oacute;n: 28,6 mm ( 1-1/8 )</li>
<li>Centro de manillar: 35mm</li>
<li>Color negro</li>
<li>Caracter&iacute;sticas: 100mm / 125 gr</li>
</ul>","
Potencia manillar UNO M35 Advanced Project

3D Forged Aluminio 6061-T6
Ángulo: -7
Dirección: 28,6 mm ( 1-1/8 )
Centro de manillar: 35mm
Color negro
Características: 100mm / 125 gr
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1793,182,232,138,56,,,,,,,,E-Bike,https://api.mybihr.com/medias/1104889-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMwODAxfGltYWdlL3BuZ3xhR1ZrTDJneE5DOHhNVE01T1RZMU5USTVNamsxT0M4eE1UQTBPRGc1TFRGZk9EQXdWM2c0TURCSXw3YTk5NzRlN2MzZTIyNmE3ODE3Njc2YTAxNWNkYjg3N2I5NjI4OGRhY2M2MDIxNzhkNWU2ZjIzYmJjMjI4Yjkw,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105392,"TS103-26,8",SP-341-26.8BK,KALLOY UNO,"KALLO SEATPOST L:400MM Ø26,8. BLACK",Tija de sillín UNO TS 103 - 400mm Ø26.8 Negro,17.50,14.46,9.40,8430525092761,0,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Negro</li>
<li>L: 400mm</li>
<li>&Oslash;: 26,8</li>
</ul>","
Aluminio
Color Negro
L: 400mm
Ø: 26,8
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1438,365,421,56,61,,Negro,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105392-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjY0Mzd8aW1hZ2UvcG5nfGFEVTVMMmhsTUM4eE1UTTVPVFkyTURZd01UTTNOQzh4TVRBMU16a3lMVEZmT0RBd1YzZzRNREJJfGQyNTdjYjY2YmNhZDg0OGFjZWUxYjNkN2U3YmEzMmJmOTI5ZjBlNDE3NzdmZDk0ODA5OTU3ODlmYjUxNjUzZjE,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1104721,15356,ASA105-7º-90-BLACK,KALLOY UNO,KALLO HANDLEBAR STEM 7 L:90. BLK. +/-7º,Potencia para bicicleta ±7° UNO Serie 7 - 90 mm negro,39.99,33.05,13.99,8430525153561,13,8714109090,0,1,"<p>Potencia manillar ultraligera UNO Grade 3.0 MTB/Road</p>
<ul>
<li>3-D Forged Aluminio 7050-T6</li>
<li>90mm / 95gr</li>
<li>Color Negro</li>
<li>&Aacute;ngulo: -7 (Dise o invertible)</li>
<li>Direcci&oacute;n: 28,6 mm (1-1/8)</li>
<li>Centro de manillar: 31,8mm</li>
</ul>","
Potencia manillar ultraligera UNO Grade 3.0 MTB/Road

3-D Forged Aluminio 7050-T6
90mm / 95gr
Color Negro
Ángulo: -7 (Dise o invertible)
Dirección: 28,6 mm (1-1/8)
Centro de manillar: 31,8mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,919,130,230,74,54,,,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104721-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIzMTcwfGltYWdlL3BuZ3xhR1V6TDJnM1pDOHhNVE01T1RZM01qUTVOakUxT0M4eE1UQTBOekl4TFRGZk9EQXdWM2c0TURCSXxjOGE2YzI1NDIzNzQ2OTc1MDYwZDYxOGUxYTc4OTFlZDMzNDM0MTRhOWFlZDAyMjAxNzMzMzJmNmI2M2Q5NTg0,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105431,"TS297-30,6",SP-341-30.6BK1,KALLOY UNO,"KALLO SEATPOST L:350MM Ø30,6. BLACK",Tija de sillín UNO TS 297 - 350mm Ø30.6 Negro,14.99,12.39,4.99,8430525034228,29,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Negro</li>
<li>L: 350mm</li>
<li>&Oslash;: 30,6</li>
</ul>","
Aluminio
Color Negro
L: 350mm
Ø: 30,6
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1967,335,375,86,61,,Negro,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105431-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjY0Mzd8aW1hZ2UvcG5nfGFEUTRMMmc0WWk4eE1UTTVPVFkyTkRjek1ERTBNaTh4TVRBMU5ETXhMVEZmT0RBd1YzZzRNREJJfDIxYzM1MjMzZWNhZWE2M2I5N2RjZDcyZjRkOTJhMTVhMWE0MzY1YzVmZTM5NGExNzE3ZTJjMTdlMTZjYWYxMWE,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
