PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Acabado,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Color,Composición,Embalaje,Homologación,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,DeliveryPlant
1138594,,FRTEN300FA0025OT,FRESCO,"FRESC EXHAUST CARBY MUFFLER, ALU/CAR",Silenciador FRESCO Carby aluminio/carbono,239.77,198.16,138.71,3103002300257,0,8714109090,0,1,"<p>El silenciador ""Carby"" combina la ligereza del aluminio, la robustez del acero inoxidable y la flexibilidad de la fibra de carbono.</p>
<ul>
	<li>Diseño innovador y ligero</li>
	<li>El material fonoabsorbente de alta calidad garantiza una larga vida útil</li>
	<li>Cumple con las normas de ruido de la FIM</li>
	<li>Compatible con la expansión original</li>
	<li>Viene completo con la fijación de goma antivibración</li>
</ul>","
El silenciador ""Carby"" combina la ligereza del aluminio, la robustez del acero inoxidable y la flexibilidad de la fibra de carbono.

	Diseño innovador y ligero
	El material fonoabsorbente de alta calidad garantiza una larga vida útil
	Cumple con las normas de ruido de la FIM
	Compatible con la expansión original
	Viene completo con la fijación de goma antivibración
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,23157,1792,695,238,140,Carbono,Aluminio,Acero inoxidable,,,,,https://api.mybihr.com/medias/800Wx800H-1138594-1.jpg?context=bWFzdGVyfHJvb3R8MTAxMzU1fGltYWdlL2pwZWd8YURSaUwyZzROeTg1T0RBeE1qUTJPVEV6TXpNME1pODRNREJYZURnd01FaGZNVEV6T0RVNU5DMHhMbXB3Wnd8Njg4MTk0ZTUzOTU5NTAzYmMyNTZiYmM5MmE1ZTEzOWNhZTg4NTdlODU3NzYwNzAyYmQ3NzA4ZTdmNGQ0OGM1Yw,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1138588,,FRTCR300KT0023OTCA,FRESCO,"FRESC EXHAUST CARBY MUFFLER, ALU/CAR",Silenciador FRESCO Carby aluminio/carbono,248.05,205.00,143.50,3103001120238,0,8714109090,0,1,"<p>El silenciador ""Carby"" combina la ligereza del aluminio, la robustez del acero inoxidable y la flexibilidad de la fibra de carbono.</p>
<ul>
	<li>Diseño innovador y ligero</li>
	<li>El material fonoabsorbente de alta calidad garantiza una larga vida útil</li>
	<li>Cumple con las normas de ruido de la FIM</li>
	<li>Compatible con la expansión original</li>
	<li>Viene completo con la fijación de goma antivibración</li>
</ul>","
El silenciador ""Carby"" combina la ligereza del aluminio, la robustez del acero inoxidable y la flexibilidad de la fibra de carbono.

	Diseño innovador y ligero
	El material fonoabsorbente de alta calidad garantiza una larga vida útil
	Cumple con las normas de ruido de la FIM
	Compatible con la expansión original
	Viene completo con la fijación de goma antivibración
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,13032,1416,515,241,105,Carbono,Aluminio,Acero inoxidable,,,,,https://api.mybihr.com/medias/800Wx800H-1138588-1.jpg?context=bWFzdGVyfHJvb3R8MTAxMzU1fGltYWdlL2pwZWd8YURFeUwyZ3pNaTg1T0RBeE1qUTJPRGMwTURFeU5pODRNREJYZURnd01FaGZNVEV6T0RVNE9DMHhMbXB3Wnd8YWUwNWRkMzg3ZGM0YjdlNWUwYzBmY2U1MTUyNDgzYTgzMzlmZjk2ODZlMjhjZWY0ZTUxOTAyN2U3ZGMyN2VlMQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1147107001,,FLYZ300YA0218FCB,FRESCO,"FRESC FACTORY EXHAUST LINE CARBY , BLK",Sistema de escape FRESCO Factory - silenciador Carby aluminio negro,647.35,535.00,374.50,7924125202473,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,Negro,,106560,5620,800,360,370,Carbono,Aluminio negro,,,,,,https://api.mybihr.com/medias/800Wx800H-1147107001-1.jpg?context=bWFzdGVyfHJvb3R8Nzg4OTV8aW1hZ2UvanBlZ3xhRFJpTDJoaVl5ODVPREF4TWpJd05EQTNNams1TUM4NE1EQlhlRGd3TUVoZk1URTBOekV3TnpBd01TMHhMbXB3Wnd8MDQ3N2M0NmU3Zjk1YTM2ZGZlNTQxMGJkOGNkMTdlMDU3NjdjNThjY2MxOTUzOGQ0M2ZlYzFlZmQ3OTkxY2Y4Mw,https://api.mybihr.com/medias/800Wx800H-1147107001-2.jpg?context=bWFzdGVyfHJvb3R8Nzc4MDl8aW1hZ2UvanBlZ3xhR0prTDJoaFpTODVPREF4TWpJd05EUTJOakl3Tmk4NE1EQlhlRGd3TUVoZk1URTBOekV3TnpBd01TMHlMbXB3Wnd8NDE1YjJmNmUzMDRhNTVlNGZhNjVhMjMyZTgwZjk4YTVjMDA4NjVkZjg5MjA2NjVlY2I3MTMxNmNkOWFlNjFhYQ,https://api.mybihr.com/medias/800Wx800H-1147107001-3.jpg?context=bWFzdGVyfHJvb3R8NTE5Njd8aW1hZ2UvanBlZ3xhRE13TDJoaE1TODVPREF4TWpJd05EZzFPVFF5TWk4NE1EQlhlRGd3TUVoZk1URTBOekV3TnpBd01TMHpMbXB3Wnd8OTdiNzc5YTg3ZTRhZGY3YTkyOTZjZTdlMTRmYjVkOGQzNTgyYTVmN2ZiNzc1ZjUzYzA3OTg3MzgyOWM4OTQ5Nw,https://api.mybihr.com/medias/800Wx800H-1147107001-4.jpg?context=bWFzdGVyfHJvb3R8NTExNTh8aW1hZ2UvanBlZ3xhR1UwTDJnMFlpODVPREF4TWpJd05USTFNall6T0M4NE1EQlhlRGd3TUVoZk1URTBOekV3TnpBd01TMDBMbXB3Wnd8NjRkNDk0NjhhYTI4YTAxZDU3NGJhYTZkZDgwODU4NGUxYmE3YTIyNzM3ZGM0YmMwNjE3MDFkOWM3ZjVjYjg0Mw,https://api.mybihr.com/medias/800Wx800H-1147107001-5.jpg?context=bWFzdGVyfHJvb3R8NzA5MzZ8aW1hZ2UvanBlZ3xhRFUzTDJnelpTODVPREF4TWpJd05UWTBOVGcxTkM4NE1EQlhlRGd3TUVoZk1URTBOekV3TnpBd01TMDFMbXB3Wnd8ODM2MWRlM2ZmOTkwNTc5NDQ5MjIyZjQ3MGU0ODllOWU1OGNlNDdhODMwNmU1MWMxMjk5NGYwMDQ0Y2VmMjUwMQ,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1147109001,,FLEX300KT0020FCW,FRESCO,"FRESC FACTORY EXHAUST LINE CARBY , WHT",Sistema de escape FRESCO Factory - silenciador Carby aluminio bianco,647.35,535.00,374.50,7924125202442,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,Blanco,,106560,6055,800,360,370,Carbono,Aluminio,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1147104001,,FLYZ125YA0022FCB,FRESCO,"FRESC FACTORY EXHAUST LINE CARBY , BLK",Sistema de escape FRESCO Factory - silenciador Carby aluminio negro,605.00,500.00,350.00,7924125202411,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,Negro,,46120,3949,665,311,223,Carbono,Aluminio negro,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1147105001,,FLRX300BE0024FB,FRESCO,"FRESC FACTORY EXHAUST LINE CARBY , BLK",Sistema de escape FRESCO Factory - silenciador Carby aluminio negro,647.35,535.00,374.50,7924125202534,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,Negro,,106560,5535,800,360,370,Carbono,Aluminio negro,,,,,,https://api.mybihr.com/medias/800Wx800H-1147105001-1.jpg?context=bWFzdGVyfHJvb3R8Nzg4OTV8aW1hZ2UvanBlZ3xhR0ZqTDJnME1pODVPREF4TWpFNU5qSXdPRFkzTUM4NE1EQlhlRGd3TUVoZk1URTBOekV3TlRBd01TMHhMbXB3Wnd8MDRkZjY4NmJjOWU2OGNjMTQ1ZDE0YzE4ZTU2YmU3NTYzMDkzYjE5NDI1ZmZlMTJiYTM5NTYxNjEwYjM2MmYwNw,https://api.mybihr.com/medias/800Wx800H-1147105001-2.jpg?context=bWFzdGVyfHJvb3R8Nzc4MDl8aW1hZ2UvanBlZ3xhRFJrTDJnMU1DODVPREF4TWpFNU5qWXdNVGc0Tmk4NE1EQlhlRGd3TUVoZk1URTBOekV3TlRBd01TMHlMbXB3Wnd8ZGM0NTQ2NTQxNzMzMTRmNzVhODdhZDQzYTg0ODE0YWM2MTJhZDBmNzc4MDQzYTBiZWY3Mzk0OGM1MDI4OTZiNw,https://api.mybihr.com/medias/800Wx800H-1147105001-3.jpg?context=bWFzdGVyfHJvb3R8NTE5Njd8aW1hZ2UvanBlZ3xhRGhpTDJnMVlpODVPREF4TWpFNU5qazVOVEV3TWk4NE1EQlhlRGd3TUVoZk1URTBOekV3TlRBd01TMHpMbXB3Wnd8NjRiYWFhMDUyYjZkMjFkN2RjZjJkYThhZDcwYTMwZGFmZDdmMmUyOWI1YzdhMDQxOTJkMzlmMDE4ZTY0MWRiNw,https://api.mybihr.com/medias/800Wx800H-1147105001-4.jpg?context=bWFzdGVyfHJvb3R8NTExNTh8aW1hZ2UvanBlZ3xhR00wTDJoaU1DODVPREF4TWpFNU56TTRPRE14T0M4NE1EQlhlRGd3TUVoZk1URTBOekV3TlRBd01TMDBMbXB3Wnd8NmMxMzQ4NmI3NGRjNDY5NzJkODc2NzZkZTgyMjIyODBjN2FjYmU4Y2I5NzE4ZmNjNjNhN2M1MjZhYjdjNzJlZg,https://api.mybihr.com/medias/800Wx800H-1147105001-5.jpg?context=bWFzdGVyfHJvb3R8NzA5MzZ8aW1hZ2UvanBlZ3xhRFkwTDJoaVpTODVPREF4TWpFNU56YzRNVFV6TkM4NE1EQlhlRGd3TUVoZk1URTBOekV3TlRBd01TMDFMbXB3Wnd8MzZhZmQ0NTIxMmE4ODNjZmI2MDczZjkzYjhkZWU4OTYyZTViOWY0OTVhNmIzYWI4OWIzYjU0OGY0MTZkYTJjNw,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1147110001,,FLEX300KT0024FCW,FRESCO,"FRESC FACTORY EXHAUST LINE CARBY , WHT",Sistema de escape FRESCO Factory - silenciador Carby aluminio bianco,647.35,535.00,374.50,7924125202466,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,Blanco,,100800,5855,800,350,360,Carbono,Aluminio,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1147108001,,FLRR300BE0020FW,FRESCO,"FRESC FACTORY EXHAUST LINE CARBY , WHT",Sistema de escape FRESCO Factory - silenciador Carby aluminio bianco,647.35,535.00,374.50,7924125202428,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,Blanco,,106560,5625,800,360,370,Carbono,Aluminio,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1147102001,,FLSX125KT0023FCB,FRESCO,"FRESC FACTORY EXHAUST LINE CARBY , BLK",Sistema de escape FRESCO Factory - silenciador Carby aluminio negro,605.00,500.00,350.00,7924125202404,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,Negro,,45912,4437,662,311,223,Carbono,Aluminio negro,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1147106001,,FLSX300KT0023FCB,FRESCO,"FRESC FACTORY EXHAUST LINE CARBY , BLK",Sistema de escape FRESCO Factory - silenciador Carby aluminio negro,647.35,535.00,374.50,7924125202435,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,Negro,,100800,5250,800,350,360,Carbono,Aluminio negro,,,,,,https://api.mybihr.com/medias/800Wx800H-1147106001-1.jpg?context=bWFzdGVyfHJvb3R8Nzg4OTV8aW1hZ2UvanBlZ3xhRFpoTDJnMk1DODVPREF4TWpJd01ERTBNRGd6TUM4NE1EQlhlRGd3TUVoZk1URTBOekV3TmpBd01TMHhMbXB3Wnd8Zjk1YjY3ZTNhM2Q4NjNlZDIyODc2NzA3NTVlY2QzNDU4NzQ2MWMyODkxMmMwMDE2NWQ0NDY4YjI3YWUwODAwMw,https://api.mybihr.com/medias/800Wx800H-1147106001-2.jpg?context=bWFzdGVyfHJvb3R8Nzc4MDl8aW1hZ2UvanBlZ3xhR1JqTDJnMU1pODVPREF4TWpJd01EVXpOREEwTmk4NE1EQlhlRGd3TUVoZk1URTBOekV3TmpBd01TMHlMbXB3Wnd8MjhkY2I0YzAwZTc1M2MwNWM3MmJjMGU2YTY3NTFkYzQ0YTBmYmNhOGU1OGJjZmNlZDhmMWU4OWE4MTU0MjgwYw,https://api.mybihr.com/medias/800Wx800H-1147106001-3.jpg?context=bWFzdGVyfHJvb3R8NTE5Njd8aW1hZ2UvanBlZ3xhRFJtTDJnME5TODVPREF4TWpJd01Ea3lOekkyTWk4NE1EQlhlRGd3TUVoZk1URTBOekV3TmpBd01TMHpMbXB3Wnd8NTM4ODliODI0YzcwZTkwOWNjZDA4NGM2N2M1ODNjN2NiNDNiM2U2NTA3ZTNhMmExZTk2MTVjZDQ5MDg2NGZkNA,https://api.mybihr.com/medias/800Wx800H-1147106001-4.jpg?context=bWFzdGVyfHJvb3R8NTExNTh8aW1hZ2UvanBlZ3xhR1pqTDJnd1ppODVPREF4TWpJd01UTXlNRFEzT0M4NE1EQlhlRGd3TUVoZk1URTBOekV3TmpBd01TMDBMbXB3Wnd8ZjJjMWFlYzBhNzhlOGIzM2M4MDIyOTNhNjFhOTdhOGE2ZWUxN2FlNTAwZWUyNjI2YzRmYmM1N2Y1NjdhZTVmNw,https://api.mybihr.com/medias/800Wx800H-1147106001-5.jpg?context=bWFzdGVyfHJvb3R8NzA5MzZ8aW1hZ2UvanBlZ3xhRGhoTDJneFpDODVPREF4TWpJd01UY3hNelk1TkM4NE1EQlhlRGd3TUVoZk1URTBOekV3TmpBd01TMDFMbXB3Wnd8YjdjN2QxM2RlZTQ5OTcwMDU1ZWQzZGQyZDVmNzE0OGQ5ZTVkOThiNzlhMjFlYjhkMWI3MTdlMWNlNjgxMTA3Yw,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1147672,,VINT250RM9192EX,FRESCO,FRESC EXHAUST STEEL  FACTORY VINTAGE,Bufanda escape FRESCO Vintage Factory - acero,290.40,240.00,168.00,,0,8714109090,0,1,<p>El escape Raw está fabricado en chapas de acero con espesores variables. Esta característica permite una mayor resistencia en las partes expuestas a golpes y mantiene una excelente resonancia del sistema de escape.</p> <ul> <li>Diseño optimizado para reducir el espacio ocupado.</li> <li>Compatible con los silenciadores originales.</li> </ul>,"
El escape Raw está fabricado en chapas de acero con espesores variables. Esta característica permite una mayor resistencia en las partes expuestas a golpes y mantiene una excelente resonancia del sistema de escape.  Diseño optimizado para reducir el espacio ocupado. Compatible con los silenciadores originales. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,1,1,10,10,10,,,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1147672-1.jpg?context=bWFzdGVyfHJvb3R8OTYwNzR8aW1hZ2UvanBlZ3xhRGsyTDJnNVppODVPREF4TWpNME16azVNak0xTUM4NE1EQlhlRGd3TUVoZk1URTBOelkzTWkweExtcHdad3w5ZjMzMWM3NDViMGM3NDBkMzA0MWI1ZWI3OGY3YWRkNGRjZmRkZjQzMmI3NDk4ZDBhMWExNDc0OTdlOWZiODdk,,,,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1147668,,FRTCR300KT0024F,FRESCO,FRESC EXHAUST STEEL FACTORY,Bufanda escape FRESCO Factory - acero,399.30,330.00,231.00,7924125202459,3,8714109090,0,1,"<p>El escape Factory es de chapa de acero de grosor variable. Esta caracter&iacute;stica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.</p>
<ul>
<li>Sistema de escape artesanal.</li>
<li>Aspecto atractivo y dimensiones reducidas para evitar colisiones.</li>
<li>Permite aumentar la potencia en todo el rango de funcionamiento.</li>
<li>Se puede montar en el silenciador original.</li>
</ul>","
El escape Factory es de chapa de acero de grosor variable. Esta característica permite una mayor resistencia de las piezas expuestas a impactos y mantiene una excelente resonancia del sistema de escape.

Sistema de escape artesanal.
Aspecto atractivo y dimensiones reducidas para evitar colisiones.
Permite aumentar la potencia en todo el rango de funcionamiento.
Se puede montar en el silenciador original.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,63226,2602,676,398,235,,,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1147668-1.jpg?context=bWFzdGVyfHJvb3R8OTI1NzF8aW1hZ2UvanBlZ3xhREl6TDJoa055ODVPREF4TWpNME1qQXlOakkzTUM4NE1EQlhlRGd3TUVoZk1URTBOelkyT0MweExtcHdad3w5NmI5NWM2ZDdjNzJkZDMyOGZjZTMwNWZkMzM0OWU0NWUxMDA2YzFiYjRlZmQxNzhlNTk5NzBkMjNjMzM0OTcz,https://api.mybihr.com/medias/800Wx800H-1147668-2.jpg?context=bWFzdGVyfHJvb3R8OTc3NTF8aW1hZ2UvanBlZ3xhR1l6TDJoa1pDODVPREF4TWpNME1qSXlNamczT0M4NE1EQlhlRGd3TUVoZk1URTBOelkyT0MweUxtcHdad3w1ZjlkMWE1YWVlZmU5MzQxN2JhNTA4MTQyNWMyODc3N2ZhMDM5ZWJjOTI4NzE1MDgzOTgwYzI3NTE4YzBiNzZh,https://api.mybihr.com/medias/800Wx800H-1147668-3.jpg?context=bWFzdGVyfHJvb3R8Nzk3MDN8aW1hZ2UvanBlZ3xhR0l4TDJobE5DODVPREF4TWpNME1qUXhPVFE0Tmk4NE1EQlhlRGd3TUVoZk1URTBOelkyT0MwekxtcHdad3xmZjA5OTgyZmEzZTE0MWE1ODMwMzhmMThjZjhmOTAyYzBiMWU0NWQ5ZDUwZmViOWM1MTE1ODU2MGU1YjEwOGFm,https://api.mybihr.com/medias/800Wx800H-1147668-4.jpg?context=bWFzdGVyfHJvb3R8NjAwMDV8aW1hZ2UvanBlZ3xhRGd4TDJobFlpODVPREF4TWpNME1qWXhOakE1TkM4NE1EQlhlRGd3TUVoZk1URTBOelkyT0MwMExtcHdad3wyNTE2MDVkZmE3MjRjMjQ0NjMyNzcwZGU1YzE0ZWFjOTI4NjQ1YzE2MTRmZTAwOWI3YWY4ZTkyMDE2YjNhZThk,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1061314,7020005202,FRTEN300GG0012R,FRESCO,FRESC EXHAUST PIPE RAW,Bufanda escape FRESCO Raw - acero,302.50,250.00,162.50,5030077511289,2,8714109090,0,1,<p>El escape Raw está fabricado en chapas de acero con espesores variables. Esta característica permite una mayor resistencia en las partes expuestas a golpes y mantiene una excelente resonancia del sistema de escape.</p> <ul> <li>Diseño optimizado para reducir el espacio ocupado.</li> <li>Compatible con los silenciadores originales.</li> </ul>,"
El escape Raw está fabricado en chapas de acero con espesores variables. Esta característica permite una mayor resistencia en las partes expuestas a golpes y mantiene una excelente resonancia del sistema de escape.  Diseño optimizado para reducir el espacio ocupado. Compatible con los silenciadores originales. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,80628,2569,629,436,294,,,Acero,,,,Homologación FIM,https://api.mybihr.com/medias/800Wx800H-1061314-1.jpg?context=bWFzdGVyfHJvb3R8OTg4MjN8aW1hZ2UvanBlZ3xhRFZoTDJnNFl5ODVPREF3T1RReU5EUXlPVEE0Tmk4NE1EQlhlRGd3TUVoZk1UQTJNVE14TkMweExtcHdad3xkYzI3NTM3MWUzYWU1OTNhM2M5YjkxYmE3ZTY3NjNkMTIyYzQzMzE3MzgyMTU1NGQ0N2M2YWUxZDA4YzdlYWI5,https://api.mybihr.com/medias/800Wx800H-1061314-2.jpg?context=bWFzdGVyfHJvb3R8OTQ4NDB8aW1hZ2UvanBlZ3xhR001TDJnNE5DODVPREF3T1RReU5EWTVNVEl6TUM4NE1EQlhlRGd3TUVoZk1UQTJNVE14TkMweUxtcHdad3w1YThkYzE3MjcxMzM0NmVkOGZkNjMzMjEwNzk2ZmI3OWZmNDZiMTBiODQ4M2NmNDFhNjFkMjY1MTRmZTIyYTE0,https://api.mybihr.com/medias/800Wx800H-1061314-3.jpg?context=bWFzdGVyfHJvb3R8NzUyMzd8aW1hZ2UvanBlZ3xhRGRrTDJneU5TODVPREF4TWpRMU5UYzVOamMyTmk4NE1EQlhlRGd3TUVoZk1UQTJNVE14TkMwekxtcHdad3wzMzcyZjFkN2ZjMTUxZTQyN2YzMjk0ZjQyYzU4ZjJlOWU1MzYxYzJjNGUzMGU4NWM2Mzc3ZjE3ZGYyYTc3NWZj,https://api.mybihr.com/medias/800Wx800H-1061314-4.jpg?context=bWFzdGVyfHJvb3R8ODAzMzl8aW1hZ2UvanBlZ3xhREF6TDJneU1pODVPREF3T1RReU5UUTNOelkyTWk4NE1EQlhlRGd3TUVoZk1UQTJNVE14TkMwMExtcHdad3w2MWQyMWVhNDZlY2YzYzEzNThkNjFhNjY5MzZiNWViMTVmNmJjMTRhZjdmYWRiODI3YmIzYWQ5MDE2NzA2NzJh,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
1061316,7020004702,FRTEN300GG0511R,FRESCO,FRESC EXHAUST PIPE RAW,Bufanda escape FRESCO Raw - acero,302.50,250.00,162.50,5030077511180,0,8714109090,0,1,<p>El escape Raw está fabricado en chapas de acero con espesores variables. Esta característica permite una mayor resistencia en las partes expuestas a golpes y mantiene una excelente resonancia del sistema de escape.</p> <ul> <li>Diseño optimizado para reducir el espacio ocupado.</li> <li>Compatible con los silenciadores originales.</li> </ul>,"
El escape Raw está fabricado en chapas de acero con espesores variables. Esta característica permite una mayor resistencia en las partes expuestas a golpes y mantiene una excelente resonancia del sistema de escape.  Diseño optimizado para reducir el espacio ocupado. Compatible con los silenciadores originales. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,,66952,2611,614,431,253,,,Acero,,,,Homologación FIM,https://api.mybihr.com/medias/800Wx800H-1061316-1.jpg?context=bWFzdGVyfHJvb3R8OTg4MjN8aW1hZ2UvanBlZ3xhRGsyTDJnME5DODVPREF3T1RReU5qTTVOVEUyTmk4NE1EQlhlRGd3TUVoZk1UQTJNVE14TmkweExtcHdad3w0N2UzNjIyZjU5YWZkZjJjYjJhYzZlZjQ4YTA2M2QwMjk5MWRjYzFiMTc5Yzk5MWZmODQ5MGZkNjY2MDgzMDhm,https://api.mybihr.com/medias/800Wx800H-1061316-2.jpg?context=bWFzdGVyfHJvb3R8OTQ4NDB8aW1hZ2UvanBlZ3xhR1F6TDJoaE1pODVPREF3T1RRek5URXhNVFExTkM4NE1EQlhlRGd3TUVoZk1UQTJNVE14TmkweUxtcHdad3w2NTRhMmVlY2ZlYWEzY2Y3NzIwNjYyY2M1M2ZmNTk0MjY5ZDQ1YTQ5ZTNlOTNlNWMwYzQxYzQxNDZjNzZjNzk5,https://api.mybihr.com/medias/800Wx800H-1061316-3.jpg?context=bWFzdGVyfHJvb3R8NzUyMzd8aW1hZ2UvanBlZ3xhR0kyTDJnM1lTODVPREF4TWpRMU5qRTRPVGs0TWk4NE1EQlhlRGd3TUVoZk1UQTJNVE14TmkwekxtcHdad3w5OWQ5MWI3MTYwOTE4NTk2MzgwNTE4ZWE1YzU0NzUzYmYxNmNjNDg0M2I3ZWVmOWUwOWE3NzMyNzA1ZmEyZDMz,https://api.mybihr.com/medias/800Wx800H-1061316-4.jpg?context=bWFzdGVyfHJvb3R8ODAzMzl8aW1hZ2UvanBlZ3xhR0l3TDJoaE15ODVPREF3T1RReU56QTFNRFV5Tmk4NE1EQlhlRGd3TUVoZk1UQTJNVE14TmkwMExtcHdad3xkNzlmZDM0YzQxZjliYzFlMjhkYWM2NjE4NjgxMWUyODhhZTUwZWI4OTI0YmNlNzhkMTYxYTI5NjQ5NjE2NTFj,,,,https://static.bihr.pro/eBihr/Pictures/FRESCO-pictures.zip,Spain Warehouse (Parts)
