PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Guardapolvo] Altura 1 (mm),[Guardapolvo] Diámetro exterior (Ømm),[Guardapolvo] Diámetro interior (Ømm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (mm),Cantidad,Composición,Construcción,Diámetro exterior (mm),Diámetro interior (mm),Embalaje,Número de pistones,Posición,Tipo de producto,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,DeliveryPlant
1039680,34307,28-1151,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit de rodamientos de basculante All Balls 28-1151,75.31,62.24,37.34,28-1151,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!</p><p> </p><ul> <li>Swing arm bearing kit</li><li>For a high quality renewing</li><li>Contains all parts and seals for your bike</li></ul> </body> </html>","       All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!  Swing arm bearing kitFor a high quality renewingContains all parts and seals for your bike  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,750,322,100,121,62,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1039680-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA5NjJ8aW1hZ2UvanBlZ3xhRE14TDJoaE1pODRPVFk1T1RVME5Ua3dOelV3THpFd016azJPREF0TVY4NE1EQlhlRGd3TUVnfGM4ZTJhOWI2MTAyYTQwN2U1YzJlZWY1ZDA3NzdjNDMwZDIxMWNjNzZlMzcwMjVjOGRlMzM4MmJlOWI3ZjcxMjA,https://api.mybihr.com/medias/1039680-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxMTMyfGltYWdlL2pwZWd8YUdWbUwyaGhPQzg0T1RZNU9UVTBOemczTXpVNEx6RXdNemsyT0RBdE1sODRNREJYZURnd01FZ3w4NDczM2RlYzc4ODJkZDhjMDJkZTc3ZTU5MjcyNTA4MGQyMTZlNDg2ZWRmNDU5ZTMxMjMzNzRkNzMzMmEzOTAz,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1039682,17231,28-1156,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit rodamientos de basculante All Balls 28-1156,104.99,86.77,52.06,17231,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!</p><p> </p><ul> <li>Swing arm bearing kit</li><li>For a high quality renewing</li><li>Contains all parts and seals for your bike</li></ul> </body> </html>","       All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!  Swing arm bearing kitFor a high quality renewingContains all parts and seals for your bike  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,762,310,126,121,50,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1039682-1.jpg?context=bWFzdGVyfHJvb3R8OTI2Mjh8aW1hZ2UvanBlZ3xhR1l3TDJnNFlpODRNVEU1TURFME56azRNVE0wTWk4NE1EQlhlRGd3TUVoZk1UQXpPVFk0TWkweExtcHdad3w3MmYwMGE4MDcxOGE2NzhmNTc1ODYzZDBlMGI1YWVlYzhlZjcwNzNiOTQ4MTgzOGViYmExODljNTI3ZTA3MWVj,https://api.mybihr.com/medias/1039682-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxMTMyfGltYWdlL2pwZWd8YURNM0wyaG1OQzg0T1RZNU9UVTFOVGN6Tnprd0x6RXdNemsyT0RJdE1sODRNREJYZURnd01FZ3xmOGM0N2IyYTBkM2QzMjk5MzM1YjQxYzIyYjYzNWY2ZjNkM2EwNGU3ODUwNzAxYjdmNWVmNWYwNGY2MmE1M2U2,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1039663,17225,28-1119,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit rodamientos de basculante All Balls 28-1119,93.76,77.49,46.49,17225,4,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!</p><p> </p><ul> <li>Swing arm bearing kit</li><li>For a high quality renewing</li><li>Contains all parts and seals for your bike</li></ul> </body> </html>","       All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!  Swing arm bearing kitFor a high quality renewingContains all parts and seals for your bike  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,786,265,126,120,52,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1039663-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDk4MjV8aW1hZ2UvanBlZ3xhRGt6TDJnNU1DODRPVFk1T1RRNE1qazVNamswTHpFd016azJOak10TVY4NE1EQlhlRGd3TUVnfDJkZGI5NzM5ZDUxZDdiMTA3Yzk5YmZhNTQ3OWEwN2ZiMjNlM2Q3YmU0YWE0MTRjZjgzNWEyYTUwMGE1N2Q4NDc,https://api.mybihr.com/medias/1039663-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxMTMyfGltYWdlL2pwZWd8YUdNekwyZzRPUzg0T1RZNU9UUTRORGsxT1RBeUx6RXdNemsyTmpNdE1sODRNREJYZURnd01FZ3wyOWVhYjdkYjQ5OGNhMjhlNjI4MWFiMDFlNjlhZDQzYjE0NDAxMDgxNGRlMzM0MzMzMWI4MDk3MDk1ZjY0NTE4,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1039664,34293,28-1120,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit de rodamientos de basculante All Balls 28-1120,75.31,62.24,37.34,28-1120,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!</p><p> </p><ul> <li>Swing arm bearing kit</li><li>For a high quality renewing</li><li>Contains all parts and seals for your bike</li></ul> </body> </html>","       All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!  Swing arm bearing kitFor a high quality renewingContains all parts and seals for your bike  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,475,228,106,121,37,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1039664-1.jpg?context=bWFzdGVyfHJvb3R8OTI2Mjh8aW1hZ2UvanBlZ3xhRGt3TDJnNU5TODRNVEU1TURFME5UWXlNakEwTmk4NE1EQlhlRGd3TUVoZk1UQXpPVFkyTkMweExtcHdad3xhM2ZjOTk3Y2ZmY2M2MmQ5ZWRmZGRmMGNhZmUzNmE4ZGY2NTYxYTEyOTQ0ODYyMmU3M2NmNjJmYWE3MTQ3YjI4,https://api.mybihr.com/medias/1039664-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxMTMyfGltYWdlL2pwZWd8YURNMUwyZzNZeTg0T1RZNU9UUTRPRGc1TVRFNEx6RXdNemsyTmpRdE1sODRNREJYZURnd01FZ3w5MWJkYmMwNzI5MThmYmU4ODI5ZGYzYzJmNTZhZWFmMmI5ZWZlOWU5ZDNhYTQ2ZjQyYjM2ZTIyNzc1MDkwMWVi,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1039667,34296,28-1124,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit de rodamientos de basculante All Balls 28-1124,75.31,62.24,37.34,28-1124,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ALL BALLS bearings are manufactured specifically for reconditioning swing arms. These components are placed under great stress when riding for leisure or in competition use and combine reliability with performance.</p><p> </p><ul> <li>Kit includes bearings, needle roller cages and spacers</li><li>Refurbishes the articulation between the frame and the swing arm</li><li>Guarantee of reliability and longevity</li></ul> </body> </html>","       ALL BALLS bearings are manufactured specifically for reconditioning swing arms. These components are placed under great stress when riding for leisure or in competition use and combine reliability with performance.  Kit includes bearings, needle roller cages and spacersRefurbishes the articulation between the frame and the swing armGuarantee of reliability and longevity  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1453,455,279,124,42,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1039667-1.jpg?context=bWFzdGVyfHJvb3R8OTI2Mjh8aW1hZ2UvanBlZ3xhRGs1TDJobU1TODRNVEU1TURFME5qSXhNVGczTUM4NE1EQlhlRGd3TUVoZk1UQXpPVFkyTnkweExtcHdad3xkMDZmOGQ2Mjk1NGY5M2U1MjY4MzY0NTVjYTYzN2Y4MjVlZjYxMTRjOGEzNTQ1M2Y0YjI5N2IxMzk4MmVkZDYw,https://api.mybihr.com/medias/1039667-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxMTMyfGltYWdlL2pwZWd8YUdFeUwyaGxPUzg0T1RZNU9UVXdNRFk0TnpZMkx6RXdNemsyTmpjdE1sODRNREJYZURnd01FZ3wyZjY0MzlmMTdlYzhiNDY3NGU0MTNhYzc3ZGM1ODQxZDA2NTBlMjJiMTI3N2E2MjU5ZTAyMzNhZDc0ZTBiYTEx,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1039668,17227,28-1125,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit rodamientos de basculante All Balls 28-1125,81.63,67.46,40.48,17227,90,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!</p><p> </p><ul> <li>Swing arm bearing kit</li><li>For a high quality renewing</li><li>Contains all parts and seals for your bike</li></ul> </body> </html>","       All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!  Swing arm bearing kitFor a high quality renewingContains all parts and seals for your bike  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,523,267,120,109,40,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1039668-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM4NTF8aW1hZ2UvanBlZ3xhRGN5TDJobU1DODRPVFk1T1RVd01qWTFNemMwTHpFd016azJOamd0TVY4NE1EQlhlRGd3TUVnfDAwMDQ0YjU1NzRmMTg4YTc4OTAzYjU0NjI2ZTJjZjMyOGYyYmE1NzdiOWIwMDdhMDc5N2RlNDI3NzYzMGE1YWY,https://api.mybihr.com/medias/1039668-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxMTMyfGltYWdlL2pwZWd8YURReUwyaG1OeTg0T1RZNU9UVXdORFl4T1RneUx6RXdNemsyTmpndE1sODRNREJYZURnd01FZ3w2OGUzZjEwY2M4ZmJmNWZlODg5YWI1NWRlMmE0ZDYyOTAwOWUwNDE4ODg4MTc1ODU0ZGEyMzNmZmU4OGE2MGM3,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1039673,34298,28-1130,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit de rodamientos de basculante All Balls 28-1130,73.62,60.84,36.50,28-1130,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ALL BALLS bearings are manufactured specifically for reconditioning swing arms. These components are placed under great stress when riding for leisure or in competition use and combine reliability with performance.</p><p> </p><ul> <li>Kit includes bearings, needle roller cages and spacers</li><li>Refurbishes the articulation between the frame and the swing arm</li><li>Guarantee of reliability and longevity</li></ul> </body> </html>","       ALL BALLS bearings are manufactured specifically for reconditioning swing arms. These components are placed under great stress when riding for leisure or in competition use and combine reliability with performance.  Kit includes bearings, needle roller cages and spacersRefurbishes the articulation between the frame and the swing armGuarantee of reliability and longevity  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1450,344,281,129,40,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1039673-1.jpg?context=bWFzdGVyfHJvb3R8OTI2Mjh8aW1hZ2UvanBlZ3xhREE0TDJobVlTODRNVEU1TURFME5qZ3dNVFk1TkM4NE1EQlhlRGd3TUVoZk1UQXpPVFkzTXkweExtcHdad3w2NWY2ODAyMjk4ZWEyNmYyMDBmNjFlMzY0YjI2NWJjYmFiZGY0ZTZjMWQxNmRjM2NiNTNiZmI2ZmMzMmRjMjcy,https://api.mybihr.com/medias/1039673-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxMTMyfGltYWdlL2pwZWd8YURobUwyZ3pOUzg0T1RZNU9UVXlOREk0TURZeUx6RXdNemsyTnpNdE1sODRNREJYZURnd01FZ3w1NWVkNjI2YTcxNTBkMjRmOWExM2YzMTI3OWIxZTczMjk1MjE0ZjkxZmVmYWY5MmZmNjNjNDdlOTU0ZGFlMzU4,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1039676,34301,28-1134,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit de rodamientos de basculante All Balls 28-1134,74.78,61.80,37.08,28-1134,9,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ALL BALLS bearings are manufactured specifically for reconditioning swing arms. These components are placed under great stress when riding for leisure or in competition use and combine reliability with performance.</p><p> </p><ul> <li>Kit includes bearings, needle roller cages and spacers</li><li>Refurbishes the articulation between the frame and the swing arm</li><li>Guarantee of reliability and longevity</li></ul> </body> </html>","       ALL BALLS bearings are manufactured specifically for reconditioning swing arms. These components are placed under great stress when riding for leisure or in competition use and combine reliability with performance.  Kit includes bearings, needle roller cages and spacersRefurbishes the articulation between the frame and the swing armGuarantee of reliability and longevity  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,635,413,120,126,42,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1039676-1.jpg?context=bWFzdGVyfHJvb3R8OTI2Mjh8aW1hZ2UvanBlZ3xhREZtTDJoaE55ODRNVEU1TURFME56RTVORGt4TUM4NE1EQlhlRGd3TUVoZk1UQXpPVFkzTmkweExtcHdad3w2NmRkYWU0YTBkYjcyYzQ1YzUxZWVmMjU4ZTdmOTFlYmRhMDgzNTc0Y2Q0NGYxNjdiYjdhN2E3ZDQyNDA5ZTA2,https://api.mybihr.com/medias/1039676-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxMTMyfGltYWdlL2pwZWd8YURGaEwyZ3pOQzg0T1RZNU9UVXpOREV4TVRBeUx6RXdNemsyTnpZdE1sODRNREJYZURnd01FZ3xkNjBjNTc5ODU2ZDZmMjk1YTQzZTk4YjMwOTRhN2RjNmViMzRmZDhhMjFkM2JhNzg4MzM0ZGMxYzdkNzQxMGZi,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1039678,93853,28-1141,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit rodamientos de basculante All Balls 28-1141,73.28,60.56,36.34,773664,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!</p><p> </p><ul> <li>Swing arm bearing kit</li><li>For a high quality renewing</li><li>Contains all parts and seals for your bike</li></ul> </body> </html>","       All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!  Swing arm bearing kitFor a high quality renewingContains all parts and seals for your bike  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,635,219,126,120,42,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1039678-1.jpg?context=bWFzdGVyfHJvb3R8OTI2Mjh8aW1hZ2UvanBlZ3xhRGd3TDJnNU5pODRNVEU1TURFME56WTFNelkyTWk4NE1EQlhlRGd3TUVoZk1UQXpPVFkzT0MweExtcHdad3xjMTcyMDViNjUxNGNmOTdlMmE3ZjJjNjFmZGM4MjkxYTI4NTZmYzY3ZWNkZTBkZDM0MWYxNmY5YWZiNjhlNTVh,https://api.mybihr.com/medias/1039678-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTM4ODh8aW1hZ2UvanBlZ3xhREl6TDJnNU1DODRPVFk1T1RVME1EQXdPVEkyTHpFd016azJOemd0TWw4NE1EQlhlRGd3TUVnfDBkN2IzN2U3ZmI4ZDkxY2JhYjc4OWUwNGJlNDY4YTZmYTBmNzIwOWQyMGFmMDIyNTkyNGI1NzQ1MGIwM2VkMTk,https://api.mybihr.com/medias/1039678-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxMTMyfGltYWdlL2pwZWd8YURreEwyZzVOQzg0T1RZNU9UVTBNVGszTlRNMEx6RXdNemsyTnpndE0xODRNREJYZURnd01FZ3wzYWJjMzU3NDJmN2QyZjNhNWRjYzUxZmNhNDEwZjVhYTU2NTliMGNmZDZjNGFjNThkMTBmYzE2NWQxZGQ0YmU2,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1039679,34305,28-1149,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit de rodamientos de basculante All Balls 28-1149,75.31,62.24,37.34,28-1149,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>All Balls bearing kits allows you to renew your swingarm.</p><p> </p><ul> <li>Heat treated ARC61-65 needle bearings</li><li>Plated bushing for wear and corrosion protection</li><li>Composite washers and quality seals for superior resistance against dirt and water</li></ul> </body> </html>","       All Balls bearing kits allows you to renew your swingarm.  Heat treated ARC61-65 needle bearingsPlated bushing for wear and corrosion protectionComposite washers and quality seals for superior resistance against dirt and water  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,449,312,119,111,34,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1039679-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDUzODd8aW1hZ2UvanBlZ3xhRFl4TDJnNVlpODRPVFk1T1RVME16azBNVFF5THpFd016azJOemt0TVY4NE1EQlhlRGd3TUVnfDA4NDJmZGMyYTg5YzlkYmQ3YjI4MGQ2MzhmNTY1NDBjMzUxMDQyMDAzYzc5ZjEyMzlhZWMyNGU4YzYyNTE5M2M,,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
1039659,34288,28-1108,ALL BALLS,ALLBA SWINGARM BEARING KIT,Kit de rodamientos de basculante All Balls 28-1108,105.85,87.48,52.49,28-1108,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!</p><p> </p><ul> <li>Swing arm bearing kit</li><li>For a high quality renewing</li><li>Contains all parts and seals for your bike</li></ul> </body> </html>","       All Balls offers the Industry's most comprehensive line of bearing & seal kits, drive line and suspension kits.  Whether you ride on or off road, ATV's or UTV's we have you covered with the bearings and drive line components you need to handle any abuse you can dish out!  Swing arm bearing kitFor a high quality renewingContains all parts and seals for your bike  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,469,352,116,101,40,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1039659-1.jpg?context=bWFzdGVyfHJvb3R8OTI2Mjh8aW1hZ2UvanBlZ3xhR1ZtTDJnNE55ODRNVEU1TURFME5USXlPRGd6TUM4NE1EQlhlRGd3TUVoZk1UQXpPVFkxT1MweExtcHdad3xkZWE2MzNhMGMyOTUzNGJjZWIwNDJkMGNjNjJlMzlkYjI0NDc1YmY1ODU4NmU3ODc1NWVhYjFkM2Q5NGNlMmQx,https://api.mybihr.com/medias/1039659-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxMTMyfGltYWdlL2pwZWd8YUdSaEwyZ3pZUzg1TURFeU5qWTROVGsyTWpVMEx6RXdNemsyTlRrdE1sODRNREJYZURnd01FZ3wxZDk2YWJkZTc1MDA1MTAxMWI3MzQ5MjJkOGIwMjE1Y2FkZjM2YjY0MzA2MWJmMjgzZDVjY2ZiMjI4MDFlM2Zi,,,,,https://static.bihr.pro/eBihr/Pictures/ALL_BALLS-pictures.zip,,Spain Warehouse (Parts)
