PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,V-Diámetro de pistón,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Altura (mm),Anchura (mm),Ángulo ( ° ),Calidad de la correa,Calidad de los muelles,Capacidad (ml/l),Color,Composición,Compresión de pistón,Diámetro del extremo delantero del tubo,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Embalaje,Especificaciones,Gas Emissions Approval,Homologación,Homologación de emisiones acústicas,Kit de catalizador de escape opcional,Longitud (mm),Nº de rodillos,Nº de segmentos,Número de filtro,Peso (g),Peso (kg),Posición,Relación de compresión,Sobremedida,Tipo de motor,Tipo de pistón,Tolerancia,Uso recomendado,Versión de filtro,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,Document2,Document3,Document4,Document5,Document6,DeliveryPlant
1123598,,250.030,POLINI,POLIN CLUTCH BELL,Campana de embrague POLINI Evolution Ø135mm - Honda SH 300 / Foresight 250,129.00,106.61,69.30,8054705082955,0,8714105000,0,1,"<p>Producidas a partir de un bloque en bruto forjado, las campanas Evolution&nbsp;Speed son resistentes y perfectamente equilibradas. El diseño ha sido&nbsp;estudiado para disipar el calor al máximo y resistir a las más altas&nbsp;temperaturas de trabajo.</p>","
Producidas a partir de un bloque en bruto forjado, las campanas Evolution Speed son resistentes y perfectamente equilibradas. El diseño ha sido estudiado para disipar el calor al máximo y resistir a las más altas temperaturas de trabajo.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,2043,1029,198,172,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123598-1.jpg?context=bWFzdGVyfHJvb3R8NjE5NTZ8aW1hZ2UvanBlZ3xhRGhpTDJoaE15ODBOamsxTkRJeE1UVXdPREkxTkM4NE1EQlhlRGd3TUVoZk1URXlNelU1T0MweExtcHdad3xjYTk3ZjU2NDkwOWU0ZGE0MWI1YzVmM2E2NDIzMTBjZGY2ZGU2NjkyYWIwYmMyZWFmNWM2MTRmMzllZDExYmVl,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,https://api.mybihr.com/medias/Mounting-Instruction-Clutch-Bell-Polini-1123598.pdf?context=bWFzdGVyfHJvb3R8MTA3MTgzN3xhcHBsaWNhdGlvbi9wZGZ8YURBNUwyZ3hOeTgwTmprMk9EQTVNRFEyTURFNU1DOU5iM1Z1ZEdsdVp5Qkpibk4wY25WamRHbHZiaUJEYkhWMFkyZ2dRbVZzYkNCUWIyeHBibWtnTVRFeU16VTVPQzV3WkdZfGQ5OTdiMGI1YzBmYTI0NmEwODBhYWJlNGRmNDU5NGJjMTU2NTdmNjQyZWFmMTMyNzFiNTYwNzA1YWIzNDdjZjI,,,,,,Spain Warehouse (Parts)
1125448,,242.434,POLINI,POLIN ROLLERS 20X14.95 G. 15,Rodillos de variador POLINI 20x14.95mm 15gr,18.50,15.29,9.94,8054705123276,5,8714102000,0,1,Los rodillos POLINI son la solución perfecta para quienes buscan un calibrado específico para su transmisión. Los diferentes pesos de los rodillos permiten variar la relación de transmisión con una precisión de décimas de gramo.,Los rodillos POLINI son la solución perfecta para quienes buscan un calibrado específico para su transmisión. Los diferentes pesos de los rodillos permiten variar la relación de transmisión con una precisión de décimas de gramo.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,134,112,92,54,27,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1125448-1.jpg?context=bWFzdGVyfHJvb3R8NzU1Njd8aW1hZ2UvanBlZ3xhR1k1TDJneU1DODJNalE0TmpJMU56SXdOVEkzT0M4NE1EQlhlRGd3TUVoZk1URXlOVFEwT0MweExtcHdad3wzMDE2MzJmMzc2MjMwZmYyYWQ4OTVmYjE5NDE0MGRmZmNiNGM0NTdmNjE4NjZlM2EzMzQxYTE4YzAxYzMzOTM5,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1125456,,242.431,POLINI,POLIN ROLLERS 20X14.95 G. 11.9,Rodillos de variador POLINI 20x14.95mm 11.9gr,18.50,15.29,9.94,8054705123245,5,8714102000,0,1,Los rodillos POLINI son la solución perfecta para quienes buscan un calibrado específico para su transmisión. Los diferentes pesos de los rodillos permiten variar la relación de transmisión con una precisión de décimas de gramo.,Los rodillos POLINI son la solución perfecta para quienes buscan un calibrado específico para su transmisión. Los diferentes pesos de los rodillos permiten variar la relación de transmisión con una precisión de décimas de gramo.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,139,92,92,54,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1125456-1.jpg?context=bWFzdGVyfHJvb3R8NzU1Njd8aW1hZ2UvanBlZ3xhRGMzTDJobVppODJNalE0TmpJMU9UVTJORFUzTkM4NE1EQlhlRGd3TUVoZk1URXlOVFExTmkweExtcHdad3w1MTA2ZDJkYjVmMmQ1ZDdkNDA3NDI1YWQ0YzMxYzgwMDI5MzM2ZjQ2YTNkNWYxMDJmNjQwMzU3MDMyNGNlMjk0,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012473,PLN241724,241.724,POLINI,POLIN VARIATOR HI-SPEED,Variador Polini HI-SP.XENTER/MAJESTY S 125 241.724,170.01,140.50,91.33,241.724,1,8714102000,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,1,100,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012473-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzEwMDN8aW1hZ2UvanBlZ3xhR0k0TDJoaVpTOHhOVFF4TkRNM01UTTROVE0zTkM4eE1ERXlORGN6TFRGZk9EQXdWM2c0TURCSXxiMjNkZWQ2YmQ0MDA5MTk3YWNiNWVkMDg2Y2NmZWM4ZTMyZTk1MTNjMWM4ZmI5Y2ZkNTNhMjVhMzFkMGZhYzY2,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012329,PLN2800047,280.0047,POLINI,POLIN PULLEY BEARING SEMI FIXED,Cojinete semipolea fija variador Polini 17x25x18,13.00,10.74,8.06,280.0047,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,1,100,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012329-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIyMTA1fGltYWdlL2pwZWd8YURkaUwyZ3lZUzh4TlRReE5EQTJNelkyTVRBNE5pOHhNREV5TXpJNUxURmZPREF3VjNnNE1EQkl8Mzk4ZjhkNTY4Yzg1NThiZjQ5NTQ4YTdmZTU2MWM1NzM0YjJhN2U4NGVlYzVmOGIwMjkzYWZlYzIwZWRiNDFmNA,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1126129,,249.070,POLINI,POLIN CIAO SI CLUTCH SET W/OUT VARIAT,Zapatas de embrague POLINI,32.50,26.86,17.46,249.070,2,8714102000,0,1,<p>Para modelos Piaggio 50 Boxer / Bravo / CBA / Ciao / Eco / Grillo / SI (sin variador).</p>,"
Para modelos Piaggio 50 Boxer / Bravo / CBA / Ciao / Eco / Grillo / SI (sin variador).",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,208,230,70,56,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1126129-1.jpg?context=bWFzdGVyfHJvb3R8ODQxODB8aW1hZ2UvanBlZ3xhREpoTDJobU55ODJNekF6TURrMU16a3pORGczT0M4NE1EQlhlRGd3TUVoZk1URXlOakV5T1MweExtcHdad3wwMGViNTYwNDMyYjFiMWU3ZGE4MDQ0Mjk3OTU3ZTBhMTMwNmQ5ZjFkZTFiZWRkNTJiZjFiYzE0ODA2ZThiMWM1,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1016851,,249.011,POLINI,POLIN CLUTCH MAXI SPEED,Embrague POLINI Original Maxi Speed Maxiscooter y Motor GY6,59.00,48.76,31.69,8054705082115,30,8714105000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <p>Polini clutch assembly including all clutch discs and two types of different springs (hardnesses). They improve the effectiveness of the maxi scooter clutch assembly by reducing friction and providing better thermal resistance for their discs due to their surface treatment. In short, the Polini clutch is designed for intensive use at high speeds.</p></body> </html>","       Polini clutch assembly including all clutch discs and two types of different springs (hardnesses). They improve the effectiveness of the maxi scooter clutch assembly by reducing friction and providing better thermal resistance for their discs due to their surface treatment. In short, the Polini clutch is designed for intensive use at high speeds. ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,1479,1096,169,175,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1016851-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk4ODk5fGltYWdlL2pwZWd8YURNd0wyZzNNeTg0T1RNNE56UTFNREEwTURZeUx6RXdNVFk0TlRFdE1WODRNREJYZURnd01FZ3w0NmY2NmM5YzRiOTU2MmU3NWFjOWI4YjBlNjlkMmQ3NWZkMGVjNzk3OTZhMWI0MDBkOWEwOWFlN2YyMzU1OGM0,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011873,PLN241647,241.647,POLINI,POLIN VARIATOR HI-SPEED,Variador Polini KYMCO 50 4T AGILITY (241647),82.50,68.18,44.32,241.647,2,8714102000,0,1,"<p>Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.</p><ul><li>Top performance and reliability </li><li>Ensures maximum transmission performance</li><li>Higher RPM: improved acceleration and pick-up </li><li>The bushing is made from special case-hardened tempered and ground chromed-nickel steel </li><li>Constant axle greasing, even in the most extreme usage conditions </li><li>Minimal friction: specially treated inner roller tracks</li><li>Complete variator delivered with 1 set of 6 rollers 16x13: 6.9 g</li></ul>","
Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.Top performance and reliability Ensures maximum transmission performanceHigher RPM: improved acceleration and pick-up The bushing is made from special case-hardened tempered and ground chromed-nickel steel Constant axle greasing, even in the most extreme usage conditions Minimal friction: specially treated inner roller tracksComplete variator delivered with 1 set of 6 rollers 16x13: 6.9 g",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,3782,554,263,197,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011873-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjcxNDY2fGltYWdlL2pwZWd8YURsakwyaGlOeTg0T1RVek1qQTJPRE16TVRneUx6RXdNVEU0TnpNdE1WODRNREJYZURnd01FZ3xmMGFkZDljZGNjOTM0OTdlZjNjM2M1N2FjOWZmMGY0MTk1MWU3MzhkYzlkMTI4NWI3NDBhMmU1YzY0M2E2MDgx,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1016869,,241.737,POLINI,POLIN VARIATOR HI-SPEED,Variador POLINI Hi-Speed - Piaggio Liberty 50 4T iget,88.50,73.14,47.54,8054705113048,2,8714102000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <p>Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.</p><p> </p><ul> <li>Top performance and reliability </li><li>Ensures maximum transmission performance</li><li>Higher RPM: improved acceleration and pick-up </li><li>The bushing is made from special case-hardened tempered and ground chromed-nickel steel </li><li>Superior compression spring resistance</li><li>Constant axle greasing, even in the most extreme usage conditions </li><li>Minimal friction: specially treated inner roller tracks</li></ul> <ul> <li>Complete variator delivered with 1 set of 6 rollers <a id=""_dx_frag_StartFragment""></a>19x15.5 : 4.3g<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.  Top performance and reliability Ensures maximum transmission performanceHigher RPM: improved acceleration and pick-up The bushing is made from special case-hardened tempered and ground chromed-nickel steel Superior compression spring resistanceConstant axle greasing, even in the most extreme usage conditions Minimal friction: specially treated inner roller tracks  Complete variator delivered with 1 set of 6 rollers 19x15.5 : 4.3g  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,3368,726,263,197,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1016869-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ4OTMzfGltYWdlL2pwZWd8YUdaaUwyZzJNQzg0T1RRMU5qY3pNek00T1RFd0x6RXdNVFk0TmprdE1WODRNREJYZURnd01FZ3xkYTM1NjU0MGYyMTg5NTI0MjAxYTg4Nzk5NDIxN2MzNTVmM2RhMzRiNjMyZTNjZTk2YzQzZDkzNjA4MDcyOGQw,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011890,PLN241693,241.693,POLINI,POLIN VARIATOR MAXI SPEED,Variador Polini YAMAHA MAJESTY 400>2009 (241693),237.99,196.69,127.85,241.693,0,8714102000,0,1,"POLINI is renowned worldwide for the quality of their scooter, maxi-scooter and moped products.","POLINI is renowned worldwide for the quality of their scooter, maxi-scooter and moped products.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,5600,1712,307,228,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011890-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDkxOTV8aW1hZ2UvanBlZ3xhRGRoTDJoaU1TODRPVEkyT0RVNE1URTNNVFV3THpFd01URTRPVEF0TVY4NE1EQlhlRGd3TUVnfDE4N2UyNzE0MzY5YzM1N2I4YjBmZmY5ODg5NmJkMmVkMTljZDI2NDk3MzlhMjM1ZWQyYmUzMzA5MTBhYmYyOGI,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,https://api.mybihr.com/medias/PN241693.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5NDc4OTJ8YXBwbGljYXRpb24vcGRmfGFEQTFMMmhoTWk4NU5qUTBORGd3TURBME1USTJMMUJPTWpReE5qa3p8ODY4YTA0YTE2Yzc3NzgwZThhYzQ3NTU0ZTA5YjNjNjZkNDBmNjlmM2ViNmY5NDgwZWJhYmRkMDQ4MzBkNjI3Nw,,,,,,Spain Warehouse (Parts)
1016870,,241.741,POLINI,POLIN VARIATOR HI-SPEED,Variador POLINI Hi-Speed - Yamaha xmax 300 ie,250.00,206.61,134.30,8054705113284,8,8714102000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }.cs1769A51A{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <p>Patented specialized auto-lubrification system ensures exceptional performance and output, at the same time as maximum reliability. Thanks to a new rotation system, acceleration and pick-up are improved. Technical features: The bushing is made from special case-hardened tempered and ground chromed-nickel steel. It stands out with its large-capacity inner housing, which holds a lubrification tank, inside of which a special spring ensures constant axle grease distribution, even in the most difficult usage conditions. Specially treated inner roller tracks minimise friction </p></body> </html>","       Patented specialized auto-lubrification system ensures exceptional performance and output, at the same time as maximum reliability. Thanks to a new rotation system, acceleration and pick-up are improved. Technical features: The bushing is made from special case-hardened tempered and ground chromed-nickel steel. It stands out with its large-capacity inner housing, which holds a lubrification tank, inside of which a special spring ensures constant axle grease distribution, even in the most difficult usage conditions. Specially treated inner roller tracks minimise friction  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,6260,2282,312,228,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1016870-1.JPG?context=bWFzdGVyfHJvb3R8MzgzMTkxfGltYWdlL2pwZWd8YUdGaUwyaGlNUzgwT1RJeE1UWXlOVGsyTXpVMU1DODRNREJYZURnd01FaGZNVEF4TmpnM01DMHhMa3BRUnd8NDVmZjk5M2I0NDc1Nzk5YzliZTY2MDg5MmQwMjdiYTNhYzAyY2U5YzUxNDIwZGRhNTlmZDEyNWFmY2I1ODVjZg,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1016871,,241.742,POLINI,POLIN VARIATOR HI-SPEED,Variador POLINI Hi-Speed - SYM Joymax-Cruisym 250 / 300,189.99,157.02,102.06,8054705113666,1,8714102000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <p>Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.</p><p> </p><ul> <li>Top performance and reliability </li><li>Ensures maximum transmission performance</li><li>Higher RPM: improved acceleration and pick-up </li><li>The bushing is made from special case-hardened tempered and ground chromed-nickel steel </li><li>Superior compression spring resistance</li><li>Constant axle greasing, even in the most extreme usage conditions </li><li>Minimal friction: specially treated inner roller tracks</li></ul> <ul> <li>Complete variator delivered with 1 set of rollers <a id=""_DX_FRAG_STARTFRAGMENT""></a>25x21,8 : 14,2g<a id=""_DX_FRAG_ENDFRAGMENT""></a></li></ul> </body> </html>","       Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.  Top performance and reliability Ensures maximum transmission performanceHigher RPM: improved acceleration and pick-up The bushing is made from special case-hardened tempered and ground chromed-nickel steel Superior compression spring resistanceConstant axle greasing, even in the most extreme usage conditions Minimal friction: specially treated inner roller tracks  Complete variator delivered with 1 set of rollers 25x21,8 : 14,2g  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,6361,1423,310,228,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1016871-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU1NTYyfGltYWdlL2pwZWd8YURWaUwyZzNNeTg0T0RVNE5UWTJNVE14TnpReUx6RXdNVFk0TnpFdE1WODRNREJYZURnd01FZ3w4YTcyZTZmNDU1ODUwMTgwYmFhZjQ0OGU4NmFjZjE3ODEzMzNlM2FiMjdiMmQ0OWY0ZTA0NmYxZWM0YjllNWQz,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011892,PLN241697,241.697,POLINI,POLIN VARIATOR MAXI SPEED,Variador Polini HONDA 125 PCX 9 RODILLOS (241697),165.50,136.78,73.09,8054705075261,3,8714102000,0,1,9 ROLLERS,9 ROLLERS,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,6178,1191,312,225,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011892-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDcxMDZ8aW1hZ2UvanBlZ3xhREUwTDJnd09DODRPVFExTmpZME1qWXlNVGMwTHpFd01URTRPVEl0TVY4NE1EQlhlRGd3TUVnfGNiNDAwZWQwNTM3MmRkN2NlMTM5NzgyMDEyYWUwMmEzMWI0ZjdhZDI2MmIxYWUxZjRiN2Q4MzhhYjljM2JlYzA,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011895,PLN241701,241.701,POLINI,POLIN VARIATOR MAXI SPEED,Variador Polini Maxi-SPEED Evolution - Yamaha T-max,352.50,291.32,189.36,8054705075308,4,8714109090,0,1,<p>Importante:</p><ul>  <li>Este variador solamente puede ser montado junto a la correa PLN248089.   <li>Para el modelo XP T-Max 17-18 hay que usar rodillos de 12gr y 14gr de   forma alterna.</li></ul>,"
Importante:  Este variador solamente puede ser montado junto a la correa PLN248089.   Para el modelo XP T-Max 17-18 hay que usar rodillos de 12gr y 14gr de   forma alterna.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,6361,2966,310,228,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011895-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc0MjYwfGltYWdlL2pwZWd8YUdNNUwyaGxNeTg0T1RJME1USTFNams0TnpFNEx6RXdNVEU0T1RVdE1WODRNREJYZURnd01FZ3xkMjk1ZWRkMGUxYjk0ODE2NjhiNjE5MDRhYzkwZDc0Mzg5YmRlNjU4YjFhYjgzNjQ4ZDkzOTMyZGZiYTIwMDU3,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011902,PLN241716,241.716,POLINI,POLIN VARIATOR HI-SPEED,Variador Polini HI-SPEED KYMCO XCITING 400i 12 RODILLOS (241716),257.00,212.40,138.06,241.716,2,8714109090,0,1,"<p>Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.</p><ul><li>Top performance and reliability</li><li>Ensures maximum transmission performance</li><li>Higher RPM: improved acceleration and pick-up</li><li>The bushing is made from special case-hardened tempered and ground chromed-nickel steel</li><li>Constant axle greasing, even in the most extreme usage conditions</li><li>Minimal friction: specially treated inner roller tracks</li><li>Complete variator delivered with 1 set of 12 rollers 25x11: 6.5 g</li></ul>","
Polini Hi-Speed variators have been developed during competition riding and enable you to improve your scooter’s performance and transmission.Top performance and reliabilityEnsures maximum transmission performanceHigher RPM: improved acceleration and pick-upThe bushing is made from special case-hardened tempered and ground chromed-nickel steelConstant axle greasing, even in the most extreme usage conditionsMinimal friction: specially treated inner roller tracksComplete variator delivered with 1 set of 12 rollers 25x11: 6.5 g",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,6158,1757,311,225,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1011902-1.jpg?context=bWFzdGVyfHJvb3R8MzMxODIyfGltYWdlL2pwZWd8YURVd0wyZzFaaTh6TXpReE1UZzVOVEUyTkRrMU9DODRNREJYZURnd01FaGZNVEF4TVRrd01pMHhMbXB3Wnd8MjgwZDEwNWUwNjg1NTkyYThmZDhhOWZjZGQ3NmEwNGM4MzdkM2FmZDA4NzhjMmQ4MjJhMmRhMTNmZTYxNjIzYw,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011667,PLN250017,250.017,POLINI,POLIN BASKET CLUTCH,Campana de embrague POLINI - Piaggio / Gilera 4T,68.99,57.02,26.95,8054705082825,0,8714105000,0,1,"





Product information ‘Clutch bell Polini MAXI SPEED BELL / Piaggio LEADER-QUASAR’

<p>Clutch bell<strong> Polini MAXI SPEED BELL</strong></p>
<p>High-quality clutch bell as an alternative to the original part.</p>






","





Product information ‘Clutch bell Polini MAXI SPEED BELL / Piaggio LEADER-QUASAR’


Clutch bell Polini MAXI SPEED BELL

High-quality clutch bell as an alternative to the original part.






",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,2470,1159,186,187,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011667-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgyNjN8aW1hZ2UvanBlZ3xhR0ptTDJneVpTODVNREV5TkRjek5ETXdNRFEyTHpFd01URTJOamN0TVY4NE1EQlhlRGd3TUVnfDg4NmYxNTg2NjEwNGE1YjUxYjRhY2UwNThlYmIyYzEwZjljZDVkOTQ1NDExMjY1YmY0Yzg0YmY3NWY2NzYwZGQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011679,PLN249037,249.037,POLINI,POLIN CLUTCH,Embrague Polini PIAGGIO X9 500 (5 MORDAZAS) (249037),180.00,148.76,96.69,249.037,4,8714105000,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,1470,1930,169,174,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011679-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYyOTF8aW1hZ2UvanBlZ3xhRFJrTDJnell5ODVNREV5TkRjek9ESXpNall5THpFd01URTJOemt0TVY4NE1EQlhlRGd3TUVnfDA1NDc4NDAwZTNlMTEwZjViODI1NzZkZmQwYTEzNTdmZmNjNDI1Y2Y4ZWZhMDE0NzRjYmZhNjI0MzQwZTlhNjY,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1011677,PLN249030,249.030,POLINI,POLIN CLUTCH,Embrague Polini YAMAHA MAJESTY 250 (249030),116.50,96.28,62.58,8054705082306,3,8714105000,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,,,1512,1419,174,164,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1011677-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc0NTd8aW1hZ2UvanBlZ3xhRFZpTDJoaE5TODRPVE00TmpBNE5UVTRNVEV3THpFd01URTJOemN0TVY4NE1EQlhlRGd3TUVnfDAwZDA5N2IyMTBkMmI3YWY3MzgzZGM1ZTBkZGIzYmY1OGM0NTRlMDFmMGRjMmZhOGNhYjFhNjI5ZGJmYmY4ZjM,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
