PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Cantidad,Diámetro Ø (mm),Especificaciones,Espesor (mm),Rango de uso,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,DeliveryPlant
1006508,46193,5PK1000300,HOT CAMS,"HOTCA VALVE SHIM 10X3,00MM",Pastillas de reglaje Hot Cams (Set 5pcs) Ø10 x 3 mm,12.29,10.16,6.60,8430525461932,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,16,6,54,76,4,,,,,,https://api.mybihr.com/medias/800Wx800H-1006508-1.jpg?context=bWFzdGVyfHJvb3R8NTMwMTN8aW1hZ2UvanBlZ3xhR0V3TDJoaE9DODVPRGd5TURBek9UVTBNRGMyTmk4NE1EQlhlRGd3TUVoZk1UQXdOalV3T0MweExtcHdad3wyNDMzMjQ3ZWJmM2QzNjZmYzc4NGNiYTVjYzM1ZTE4MGM5M2RmMjU2OTZkMjU5YTIzZDcwOWM4ZjU2NmIwNDgw,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006615,46329,5PK948280,HOT CAMS,"HOTCA VALVE SHIM 9,48X2,80MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 2,8 mm",11.27,9.31,6.05,8430525463295,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,41,4,86,53,9,,,,,,https://api.mybihr.com/medias/800Wx800H-1006615-1.jpg?context=bWFzdGVyfHJvb3R8NDY4M3xpbWFnZS9qcGVnfGFHVTJMMmc0Tmk4NU9EZ3lNREExTXpnNU16RTFNQzg0TURCWGVEZ3dNRWhmTVRBd05qWXhOUzB4TG1wd1p3fGI3YTM3YjdmZmE4NzMzMDJhZmQwYWFmMzMxMmMwOTQ5M2JkYzE5MjJhZDIxNDAyMTc5ZmQwOTE4MTRjNTIzZWQ,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006616,46330,5PK948285,HOT CAMS,"HOTCA VALVE SHIM 9,48X2,85MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 2,85 mm",11.27,9.31,6.05,8430525463301,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,33,5,98,48,7,,,,,,https://api.mybihr.com/medias/800Wx800H-1006616-1.jpg?context=bWFzdGVyfHJvb3R8NTMwMHxpbWFnZS9qcGVnfGFEUmxMMmhrTlM4NU9EZ3lNREExTkRBNE9UYzFPQzg0TURCWGVEZ3dNRWhmTVRBd05qWXhOaTB4TG1wd1p3fGRlYjc5YmNkMjY0Yjg4ODk5NjkwYTBhYTY4NjUyNGE0YmU0NDcyZTM3YWZiNzMwZjc4ZmQ0NzVmYTllNjM3NGU,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006617,46331,5PK948290,HOT CAMS,"HOTCA VALVE SHIM 9,48X2,90MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 2,9 mm",11.27,9.31,6.05,8430525463318,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,36,4,96,42,9,,,,,,https://api.mybihr.com/medias/800Wx800H-1006617-1.jpg?context=bWFzdGVyfHJvb3R8NTMwMHxpbWFnZS9qcGVnfGFERm1MMmhrWXk4NU9EZ3lNREExTkRJNE5qTTJOaTg0TURCWGVEZ3dNRWhmTVRBd05qWXhOeTB4TG1wd1p3fGQyNjFmMjdjZDI5YzI4MGRiODc3NThmMjZjMGY3YmUxMzFkNzI2MmI4ZGYyMDFhOWIzMmQyZjcxZjYyNzdjY2Q,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006619,46333,5PK948300,HOT CAMS,"HOTCA VALVE SHIM 9,48X3,00MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 3 mm",11.27,9.31,6.05,8430525463332,5,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,60,2,96,45,14,,,,,,https://api.mybihr.com/medias/1006619-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc3NDh8aW1hZ2UvanBlZ3xhR013TDJnek1pODRPVE00TXpjd01UQTFNemMwTHpFd01EWTJNVGt0TVY4NE1EQlhlRGd3TUVnfDFkYTczNGQ3NGI2NGRlM2I1MzhiNGM5OGZlNWI3ZGExZjgyNDk2YjVkMTA0MzUyMjcxOTQ0MDg1OTBhNDYzMjI,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006622,46336,5PK948315,HOT CAMS,"HOTCA VALVE SHIM 9,48X3,15MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 3,15 mm",11.27,9.31,6.05,8430525463363,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,43,4,99,48,9,,,,,,https://api.mybihr.com/medias/800Wx800H-1006622-1.jpg?context=bWFzdGVyfHJvb3R8NDY4M3xpbWFnZS9qcGVnfGFEaGtMMmd6Wmk4NU9EZ3lOREU0TXpnME1EYzVPQzg0TURCWGVEZ3dNRWhmTVRBd05qWXlNaTB4TG1wd1p3fGM4MGZjZjEzMWY1MmM5OTlhNTE5YmE2YjgyZTBiY2VkNGYxNzQ4MmUyNzA5OTRhZjA5ZjA5MmU4MDBiZmY5ZjI,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006605,46319,5PK948230,HOT CAMS,"HOTCA VALVE SHIM 9,48X2,30MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø9,48 x 2,3 mm",11.27,9.31,6.05,5PK948230,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,34,100,101,48,7,,,,,,https://api.mybihr.com/medias/800Wx800H-1006605-1.jpg?context=bWFzdGVyfHJvb3R8NTMwMHxpbWFnZS9qcGVnfGFHWmxMMmd4TVM4NU9EZ3lNREExTWpVeE5qZzVOQzg0TURCWGVEZ3dNRWhmTVRBd05qWXdOUzB4TG1wd1p3fDM0YWNmNjUwYjQzYTQ1Y2YxZGZhNmYzZTU0ZWEwM2E3MjkzNTE5NjI4YzU3NmZhYjc4ZTA0MjkwNzFhNTQwMGM,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006522,46236,5PK748165,HOT CAMS,"HOTCA VALVE SHIM 7,48X1,65MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø7,48 x 1,65 mm",11.27,9.31,6.05,8430525462366,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,192,18,74,70,37,,,,,,https://api.mybihr.com/medias/800Wx800H-1006522-1.jpg?context=bWFzdGVyfHJvb3R8NTAzNzV8aW1hZ2UvanBlZ3xhRFJoTDJnM1l5ODVPRGd5TURBME1Ea3hOekF5TWk4NE1EQlhlRGd3TUVoZk1UQXdOalV5TWkweExtcHdad3wxNmRlYzcxZTk0NzVhZGQ2NTg3MDlmMjRhNWE2OTNjYzBmYmZlMjJiZTllNTY3Y2YyZjgzNzUzOWZmZTJjY2Y1,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006526,46240,5PK748185,HOT CAMS,"HOTCA VALVE SHIM 7,48X1,85MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø7,48 x 1,85 mm",11.27,9.31,6.05,8430525462403,14,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,18,100,60,76,4,,,,,,https://api.mybihr.com/medias/800Wx800H-1006526-1.jpg?context=bWFzdGVyfHJvb3R8NTgxODF8aW1hZ2UvanBlZ3xhREl6TDJoa1ppODVPRGd5TURBME1UY3dNelExTkM4NE1EQlhlRGd3TUVoZk1UQXdOalV5TmkweExtcHdad3w3ZjJmZTcxM2U5YTYyZmU5ODhkZjc1MzdmZGU5NzNhYmU1MjU4YTg0MzNhOTY1NTRhMDJmNGY2OWYzMDI2ODNl,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006527,46241,5PK748190,HOT CAMS,"HOTCA VALVE SHIM 7,48X1,90MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø7,48 x 1,9 mm",11.27,9.31,6.05,8430525462410,6,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,16,100,53,76,4,,,,,,https://api.mybihr.com/medias/800Wx800H-1006527-1.jpg?context=bWFzdGVyfHJvb3R8NDU5NDF8aW1hZ2UvanBlZ3xhR1kwTDJobE5TODVPRGd5TURBME1Ua3dNREEyTWk4NE1EQlhlRGd3TUVoZk1UQXdOalV5TnkweExtcHdad3xlNjllMjQ4M2IxZTQ2NzFlNThmMDBlNjY1MjA4NWQ2MTBlY2MxZDYzOWUwNDJmZTkxNTYwMWMxNmU1ZGQxMTMw,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006545,46259,5PK748280,HOT CAMS,"HOTCA VALVE SHIM 7,48X2,80MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø7,48 x 2,8 mm",11.27,9.31,6.05,8430525462595,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,20,100,67,73,4,,,,,,https://api.mybihr.com/medias/800Wx800H-1006545-1.jpg?context=bWFzdGVyfHJvb3R8NDg1MDl8aW1hZ2UvanBlZ3xhR0ZpTDJneE9TODVPRGd5TURBME5EWTFNalUzTkM4NE1EQlhlRGd3TUVoZk1UQXdOalUwTlMweExtcHdad3w2MjBhNWI4ZWU4YTBhZjc1NDU2YzBhZDkxMjFiMDU2Y2U4MTYyZjllMWNiNDkxMDhhNDBmYzI2OGEwNTgyMTM1,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006546,46260,5PK748285,HOT CAMS,"HOTCA VALVE SHIM 7,48X2,85MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø7,48 x 2,85 mm",11.27,9.31,6.05,8430525462601,17,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,20,100,67,76,4,,,,,,https://api.mybihr.com/medias/800Wx800H-1006546-1.jpg?context=bWFzdGVyfHJvb3R8NTcwMzl8aW1hZ2UvanBlZ3xhRFk0TDJneU1DODVPRGd5TURBME5EZzBPVEU0TWk4NE1EQlhlRGd3TUVoZk1UQXdOalUwTmkweExtcHdad3wyNjNlZWMxY2NiNTQwNjc3OWM1MGQ2Yjg5YTM2ODMxZDlkYjA3NTJiZTMxNGFhZTBjZGJmYTk1MzVlMzY3Y2Q5,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1006548,46262,5PK748295,HOT CAMS,"HOTCA VALVE SHIM 7,48X2,95MM","Pastillas de reglaje Hot Cams (Set 5pcs) Ø7,48 x 2,95 mm",11.27,9.31,6.05,8430525462625,11,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.</p><p> </p></body> </html>","       Hot Cams is an American company specialising in the design and manufacturing of high-performance cam components. The 5-valve shim kits are designed for replacing or adjusting your camshaft in order to improve your motorbike’s performance.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,122,4,126,81,12,,,,,,https://api.mybihr.com/medias/800Wx800H-1006548-1.jpg?context=bWFzdGVyfHJvb3R8NDY1NjJ8aW1hZ2UvanBlZ3xhR0kwTDJnM05TODVPRGd5TURBME5USTBNak01T0M4NE1EQlhlRGd3TUVoZk1UQXdOalUwT0MweExtcHdad3xiMzcxNGIyYTJkOTc5MTdhNTZmYzkzYTAyMGUwMmUzNGQ1MTI5ZGJkMWI2YjczZTQ3NjU4Yjc3NTBlYjEzNzIy,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,,Spain Warehouse (Parts)
1018920,,1039-1,HOT CAMS,HOTCA CAMSHAFT STAGE 1,Arbol de levas HOT CAMS  - Stage 1 Honda CRF250R / X,445.29,368.01,239.21,1039-1,1,8714109090,0,1,"<p>Developed on test benches and tested by leading teams, HOT CAMS camshafts are available in three levels.</p>
<ul>
<li>Stage 1 : increases torque and power with no additional modifications. Ideal for basic tuning.</li>
<li>Stage 2 : better suited to large machines, requires further improvements such as hi-compression pistons and larger carburetor to deliver its potential.</li>
<li>Stage 3 : specifically developed for Supermotard or to increase cylinders (use original valve springs for mounting)</li>
</ul>
<p>In any case, we strongly advise these preparations to be handled by qualified professionals and with the adapted tools. Two sets of valve discs included for a perfect fit.</p>","
Developed on test benches and tested by leading teams, HOT CAMS camshafts are available in three levels.

Stage 1 : increases torque and power with no additional modifications. Ideal for basic tuning.
Stage 2 : better suited to large machines, requires further improvements such as hi-compression pistons and larger carburetor to deliver its potential.
Stage 3 : specifically developed for Supermotard or to increase cylinders (use original valve springs for mounting)


In any case, we strongly advise these preparations to be handled by qualified professionals and with the adapted tools. Two sets of valve discs included for a perfect fit.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,1489,500,248,79,76,,,,,,https://api.mybihr.com/medias/1018920-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg4OTJ8aW1hZ2UvanBlZ3xhR0l6TDJnMVl5ODRPVEF3T1RVeU5Ea3dNREUwTHpFd01UZzVNakF0TVY4NE1EQlhlRGd3TUVnfDI0MTQ5M2MwYTMzM2I3NTVjODgwZjg5MGZhNjg4Zjk4MmQxYTQ4YTQwZmY5ZmU2YjllNThkODFiZDE2MDg4M2M,,,,https://static.bihr.pro/eBihr/Pictures/HOT_CAMS-pictures.zip,https://api.mybihr.com/medias/501173.pdf?context=bWFzdGVyfGRvY3VtZW50c3wxNzA4NzZ8YXBwbGljYXRpb24vcGRmfGFHVmhMMmhtWmk4NU1EUXpOakl4TXpRM016VTRMelV3TVRFM013fDBhMDc4NTdhZjgxZWI5ZGFkNGQxYzY1ZDcxZWRmMjYyMTVlMWUzZTk2MDc1ODRkZDgxMDQ2NjA1MTViYjVlNjY,Spain Warehouse (Parts)
