PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura del neumático (perfil),Anchura del neumático,Categoría de neumático,Clasificación de capas,Compuesto de neumático,Diámetro de la llanta,Espesor (mm),Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Marcajes,Modelo,Posición,Sin cámara o tipo de cámara,Tierra,Tipo de cámara de aire,Tipo de válvula,Unidades por caja,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
9004515,69221,62805221,KENDA,"KENDA TUBE 90/100-14 TR6 2,4MM",Cámara KENDA OFF ROAD (90/100-14 EP-2.4 mm) Válvula TR-6,17.30,14.30,14.30,8430525692213,12,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Reforzada, grosor 2,4 mm.</p>","
Cámara Kenda
  
- Reforzada, grosor 2,4 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1960,650,175,140,80,100,90,,,,14,,,,,,,,,,,,,TR6,,https://api.mybihr.com/medias/9004515-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRFZpTDJoa1lpODRPVGsxTWpjMk56Z3pOalEyTHprd01EUTFNVFV0TVY4NE1EQlhlRGd3TUVnfDA2MjkwNDMxMzJhNTA4ZGJmYzFkMmY2MTQ0ZWQ1ZGM1YjNlNWFhY2IwMmMxMzlkZWFjZmY1MDA3YWY2MDdiZWQ,https://api.mybihr.com/medias/800Wx800H-9004515-2.jpg?context=bWFzdGVyfHJvb3R8Mjk4NzJ8aW1hZ2UvanBlZ3xhRGsxTDJobE1TODJPRFUxTXpFeU16QXdORFEwTmk4NE1EQlhlRGd3TUVoZk9UQXdORFV4TlMweUxtcHdad3wwNmRkODhhMTMzNTVkNTQ2MmJkZWQ3ODkxZDkxMjQ0NjdiMjNiMjg1ZTdiOWIyM2FmZDJhYWIwZjFmMTRjYmNm,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004519,69238,64906464,KENDA,"KENDA TUBE 2,00/2,25-17 TR4 1,3MM",Cámara KENDA ROAD (2.00/2.25-17 EP-1.3 mm) Válvula TR-4,12.10,10.00,10.00,8430525692381,18,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,608,250,135,75,60,,2.00 & 2.25,,,,17,,,,,,,,,,,,,TR4,,https://api.mybihr.com/medias/9004519-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhR05oTDJoak1TODRPVGsxTWpjM05UY3dNRGM0THprd01EUTFNVGt0TVY4NE1EQlhlRGd3TUVnfDI0NWU1MmUyMWM1ZmM4M2FhNTE4OWEyYzZmZTg3YjRjYzY1OTYxYmRjNmNiNmJiMzY4ZGM4ZmM0NWIzNDA5M2M,https://api.mybihr.com/medias/800Wx800H-9004519-2.jpg?context=bWFzdGVyfHJvb3R8MzE2MDR8aW1hZ2UvanBlZ3xhR00xTDJoaE1pODJPRFUxTXpFeU5EVTNOek14TUM4NE1EQlhlRGd3TUVoZk9UQXdORFV4T1MweUxtcHdad3wxODY3YmQ0YTZlZTJkZGNlMDg0YzU0M2RlODE3MjZiZjI4ZDRkNzFlM2QyZTJiMjExMWVkNTJjMDE3OWY4NTE2,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004528,69247,67305284,KENDA,"KENDA TUBE 3,25/3,50-18 TR4 1,3MM",Cámara KENDA ROAD (3.25/3.50-18 EP-1.3 mm) Válvula TR-4,16.11,13.31,13.31,8430525692473,5,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1120,500,140,100,80,,3.25 & 3.50,,,,18,,,,,,,,,,,,,TR4,,https://api.mybihr.com/medias/9004528-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhR1ExTDJnd015ODRPVGsxTWpjNU1UUXlPVFF5THprd01EUTFNamd0TVY4NE1EQlhlRGd3TUVnfGMxY2YyMTJmZTUwOTQwN2Q3NWI3OGRkNDhjYTg4MzljMWMzNDE2NDhkZGFjNDA1NjM5NzNjOTAwM2FhOGJkODA,https://api.mybihr.com/medias/800Wx800H-9004528-2.jpg?context=bWFzdGVyfHJvb3R8MzE2MDR8aW1hZ2UvanBlZ3xhREZpTDJobU5pODJPRFUxTXpFeU9ERXhOakkxTkM4NE1EQlhlRGd3TUVoZk9UQXdORFV5T0MweUxtcHdad3xmZWJlZDBiOWVhZjkyZWIxOTlkOWZiYTgyZDFiMTZkNDUwNWNiMzkxMjU4M2M4MzVkZjg1NzZlYmRlNTBmZDBk,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004530,69207,67905240,KENDA,"KENDA TUBE 4,00/4,50-18 TR6 1,3MM",Cámara KENDA ROAD (4.00/4.50-18 EP-1.3 mm) Válvula TR-6,17.10,14.13,14.13,8430525692077,1,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1501,650,145,115,90,,4.00 & 4.50,,,,18,,,,,,,,,,,,,TR6,,https://api.mybihr.com/medias/9004530-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRFl6TDJneE1TODRPVGsxTWpjNU5UTTJNVFU0THprd01EUTFNekF0TVY4NE1EQlhlRGd3TUVnfDI2M2FjMzkwZTU2NjdjZjhmNDBjM2EwYzBhZTI1NjcxM2M2ZGM2NGVkY2E3Y2JhZjVlOWZiMjVmZTNkZTVkOGE,https://api.mybihr.com/medias/800Wx800H-9004530-2.jpg?context=bWFzdGVyfHJvb3R8Mjk4NzJ8aW1hZ2UvanBlZ3xhR0kyTDJobFpTODJPRFUxTXpFeU9Ea3dNalk0Tmk4NE1EQlhlRGd3TUVoZk9UQXdORFV6TUMweUxtcHdad3xkMGVlYzhiOTI1NDUzNDc3NTg0ZGQ3MzZkOWUzZWZlM2NiM2FjODA2NmFlMDdmMTM0ZGE3ZDE0N2Y5NjViN2Ji,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004517,69255,64405277,KENDA,"KENDA TUBE 90/100-16 TR4 2,4MM",Cámara KENDA OFF ROAD (90/100-16 EP-2.4 mm) Válvula TR-4,19.00,15.70,15.70,4717294992527,8,4013900000,0,1,"<p>Cámara Kenda</p><p><br></p><p>- Reforzada, grosor 2,4 mm.</p>","
Cámara Kenda

- Reforzada, grosor 2,4 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1960,750,175,140,80,100,90,,,,16,,,,,,,,,,,,,TR4,,https://api.mybihr.com/medias/9004517-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRFppTDJoalppODRPVGsxTWpjM01UYzJPRFl5THprd01EUTFNVGN0TVY4NE1EQlhlRGd3TUVnfDFjNDZjOGQyM2FkNDc5ZmYwMzI0ZDVmNGQ5NDcxNWE1ZmFjOTEwYjc1NzgxMzI0YmE4MGZmZjY0ZTQ4ZTdjNTU,https://api.mybihr.com/medias/800Wx800H-9004517-2.jpg?context=bWFzdGVyfHJvb3R8MzE2MDR8aW1hZ2UvanBlZ3xhRGN6TDJobVlTODJPRFUxTXpFeU16YzVNRGczT0M4NE1EQlhlRGd3TUVoZk9UQXdORFV4TnkweUxtcHdad3w3ZWE4YmM4OWVhOTc4ODFmMDJjOGRjZGRhNmI1YzhjMmM1NTU0ZDhkNzg1ZmFlYTFmYjM2ZDhiZTU3NTE3OTZk,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004521,69200,65406480,KENDA,"KENDA TUBE 2,25/2,50-17 TR4 1,3MM",Cámara KENDA ROAD (2.25/2.50-17 EP-1.3 mm) Válvula TR-4,14.70,12.15,12.15,8430525692008,16,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,780,300,130,80,75,,2.25 & 2.50,,,,17,,,,,,,,,,,,,TR4,,https://api.mybihr.com/medias/9004521-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRE5qTDJoaU5DODRPVGsxTWpjM09UWXpNamswTHprd01EUTFNakV0TVY4NE1EQlhlRGd3TUVnfGYyOWI1NWY1NmVhOGQ0ODZkMzY3ZmQ5NjkzZTViMjRmNGE2YTVlYWNmYThlYTljZTUwM2FhZDc5MzNmNmNlMmM,https://api.mybihr.com/medias/800Wx800H-9004521-2.jpg?context=bWFzdGVyfHJvb3R8MzE2MDR8aW1hZ2UvanBlZ3xhR1ZpTDJnelppODJPRFUxTXpFeU5UTTJNemMwTWk4NE1EQlhlRGd3TUVoZk9UQXdORFV5TVMweUxtcHdad3w1MzM5NzM2NDc2OGRiYTliN2EyZjM5NGNlZDQ1MTdhYzc0ODlmZTNmZjZmYjZiZTEyODFkOTZhYTY1NGQzYmNh,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004529,69218,67505289,KENDA,"KENDA TUBE 3,50/4,00-18 TR6 1,3MM",Cámara KENDA ROAD (3.50/4.00-18 EP-1.3 mm) Válvula TR-6,16.70,13.80,13.80,8430525692183,13,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1418,600,150,105,90,,3.50 & 4.00,,,,18,,,,,,,,,,,,,TR6,,https://api.mybihr.com/medias/9004529-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRGt6TDJnd1lTODRPVGsxTWpjNU16TTVOVFV3THprd01EUTFNamt0TVY4NE1EQlhlRGd3TUVnfDU4MGZiNTA0Y2Q3Njk4Y2IxYTllYjJiMDkzMjIzODk4MGRiYjJiYTBiNTc1OGU1ZGU3NGY1MzRjYzZhMzIzZDI,https://api.mybihr.com/medias/800Wx800H-9004529-2.jpg?context=bWFzdGVyfHJvb3R8Mjk4NzJ8aW1hZ2UvanBlZ3xhRFUyTDJobVl5ODJPRFUxTXpFeU9EVXdPVFEzTUM4NE1EQlhlRGd3TUVoZk9UQXdORFV5T1MweUxtcHdad3xlZGU2M2FjNTJjNTQzOGZmNTc4NWVhMzBkMGQ1NzkwYzVjMjk2MzU3NTQ5NzZlMzUxMWFhZTMwYTYzZjg4YzFj,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004508,69239,61205894,KENDA,"KENDA TUBE 3,50/4,00-10 JS87C 1,3MM",Cámara KENDA SCOOT (3.50/4.00-10 EP-1.3 mm) Válvula JS-87C,13.20,10.91,10.91,4717294981477,5,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1264,400,135,117,80,,3.50 & 4.00,,,,10,,,,,,,,,,,,,JS87C,,https://api.mybihr.com/medias/9004508-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRGMwTDJnMk5pODRPVGsxTWpjMU5EQTNNemt3THprd01EUTFNRGd0TVY4NE1EQlhlRGd3TUVnfDJjMWI1MzAwMWEzOGNhMjU3ODU4YWJiYmExYmJhNzMxY2M1OTY0NTQ2NTFmNGZiMDBjNDYxNWI3YWQyNjlkMmM,https://api.mybihr.com/medias/800Wx800H-9004508-2.jpg?context=bWFzdGVyfHJvb3R8MzUzNzZ8aW1hZ2UvanBlZ3xhRGN4TDJnMU5DODJPRFUxTXpFeU1ESTFNVGt6TkM4NE1EQlhlRGd3TUVoZk9UQXdORFV3T0MweUxtcHdad3w2Nzk3ZWJjN2RlMWFhNGQxYTRhM2Q1Mjc3ZDc1MTUxMDkyNGQ3NTM4ZGQ2ODE1YmE2OGUyMjZlMTliMjU1OTIw,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004512,69253,61905873,KENDA,"KENDA TUBE 120/130/70-12 JS87C 1,3MM",Cámara KENDA SCOOT (120/130/70-12 EP-1.3 mm) Válvula JS-87C,22.20,18.35,18.35,8430525692534,1,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1762,600,145,135,90,,120 & 130,,,,12,,,,,,,,,,,,,JS87C,,https://api.mybihr.com/medias/9004512-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhR1psTDJoak5pODRPVGsxTWpjMk1Ua3pPREl5THprd01EUTFNVEl0TVY4NE1EQlhlRGd3TUVnfDNjNDM4MjI1MDE3NTYwZmY5YmVkOGNlMjM3NDlmZjk5MTcyNTljMWZjZDA0ZWIzNGYwYzM3NTgxNGE1M2E1MTc,https://api.mybihr.com/medias/800Wx800H-9004512-2.jpg?context=bWFzdGVyfHJvb3R8MzUzNzZ8aW1hZ2UvanBlZ3xhRGd6TDJneU9TODJPRFUxTXpFeU1UZ3lORGM1T0M4NE1EQlhlRGd3TUVoZk9UQXdORFV4TWkweUxtcHdad3xmNTA3NGUwZGNhZjhlMzk0ZTkxNGFkYWEwMmI5NmY0Y2Y0MmI3MmRhZDM4NzA4NDI3MTc0NDJkNjg4NTQ3ZDkx,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004514,69252,62106489,KENDA,"KENDA TUBE 60/100-14 TR4 2,4MM",Cámara KENDA OFF ROAD (60/100-14 EP-2.4 mm) Válvula TR-4,14.60,12.07,12.07,8430525692527,38,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Reforzada, grosor 2,4 mm.</p>","
Cámara Kenda
  
- Reforzada, grosor 2,4 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1276,425,145,106,83,100,60,,,,14,,,,,,,,,,,,,TR4,,https://api.mybihr.com/medias/9004514-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRGhqTDJoa05DODRPVGsxTWpjMk5UZzNNRE00THprd01EUTFNVFF0TVY4NE1EQlhlRGd3TUVnfGI1NTNkNmZmNTY5NWQ0Mzk5YmNkNzU1NjQ1NzAxM2E0NTQyNzg3OTQ5OGE3MjUwZTc2NGIwNjEzZmNiMTQ4Y2M,https://api.mybihr.com/medias/800Wx800H-9004514-2.jpg?context=bWFzdGVyfHJvb3R8MzE2MDR8aW1hZ2UvanBlZ3xhRFZrTDJnNFl5ODJPRFUxTXpFeU1qWXhNVEl6TUM4NE1EQlhlRGd3TUVoZk9UQXdORFV4TkMweUxtcHdad3wwY2MxNTU1ODk0YmZjMzJkODE5NTY3Njk3YmVjYTAxNTE5ZTA4NDA2NDYxNmIwMzk1YjRmYjZiMjE5Mzg3MjVh,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004872,90500008,60905866,KENDA,"KENDA TUBE 3,00/3,25-10 JS87C 1.3MM",Cámara KENDA SCOOT (3.00/3.25-10 EP-1.3 mm) Válvula JS-87C acodada 5mm,11.80,9.75,9.75,4710405488155,4,4013900000,0,1,"<p>Cámara Kenda</p><p>&nbsp;</p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
 
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1120,350,100,140,80,,3.00 & 3.25,,,,10,,,,,,,,,,,,,JS87C,,https://api.mybihr.com/medias/9004872-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRFV3TDJneVlTODVNREl5TkRVME5qa3pPVEU0THprd01EUTROekl0TVY4NE1EQlhlRGd3TUVnfDIyMDY1NmNjOWFlMDU4MGY1YTAyOTEwOWU1ZGQ0MTA3MDFiZjlmMGNkNmQ1NDliODk2Mzc0OTNkNjQzOGU1Mzg,https://api.mybihr.com/medias/800Wx800H-9004872-2.jpg?context=bWFzdGVyfHJvb3R8MzUzNzZ8aW1hZ2UvanBlZ3xhR1F3TDJnME5TODJPRFUxTXpFNU1qazVOamc1TkM4NE1EQlhlRGd3TUVoZk9UQXdORGczTWkweUxtcHdad3xhYTcxMWY3ZmNiOTk0NDk5Y2JlMGJhYjYzMGZjM2Y0NjBmODFhMmJiNjMwNmRmZDUyYzY0M2QzY2I2MDZhYjFh,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004559,69230,677052B8,KENDA,"KENDA TUBE 100/100-18 TR6 2,4MM",Cámara KENDA OFF ROAD (100/100-18 EP-2.4 mm) Válvula TR-6,25.80,21.32,21.32,8430525692305,1,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Reforzada, grosor 2,4 mm.</p>","
Cámara Kenda
  
- Reforzada, grosor 2,4 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,3474,1055,187,172,108,100,100,,,,18,,,,,,,,,,,,,TR6,,https://api.mybihr.com/medias/9004559-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRGxrTDJnMk5pODRPVGsxTWpnMk1qSXdPRE13THprd01EUTFOVGt0TVY4NE1EQlhlRGd3TUVnfDE2ZjM4MTAyMWUwY2NlMTA3Mjc1MTVkODg0NjFhZTNiZmU4OWQ4MTdkZmQyYjNiMTNhOGQxNWRjMDNjY2M4ODM,https://api.mybihr.com/medias/800Wx800H-9004559-2.jpg?context=bWFzdGVyfHJvb3R8Mjk4NzJ8aW1hZ2UvanBlZ3xhREJqTDJoaU1pODJPRFUxTXpFME1ETXdOVGsxTUM4NE1EQlhlRGd3TUVoZk9UQXdORFUxT1MweUxtcHdad3xlMTBjYjlhMzI3MTA2MzkwZDQ5NTJhMTJiNTUxYWQ0N2IwZGU5ZTFiODdlYjc5MjQ1MjgyNGI3MjM1NDBiMmY2,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004563,69232,694052A5,KENDA,"KENDA TUBE 2,75/3,00-21 TR4 1,3MM",Cámara KENDA ROAD (2.75/3.00-21 EP-1.3 mm) Válvula TR-4,17.50,14.46,14.46,8430525692329,22,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1190,550,140,100,85,,2.75 & 3.00,,,,21,,,,,,,,,,,,,TR4,,https://api.mybihr.com/medias/9004563-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhR1EzTDJnd015ODRPVGsxTWpnM01EQTNNall5THprd01EUTFOak10TVY4NE1EQlhlRGd3TUVnfDk5OWYxNTJhYjU5NTBjMGJlMzA1NjcxZmQ5ZWE2NTEwOWZmYzdjYTFlZjdhOGYzZDhjZDgzZmE3M2U1ZjdhYjY,https://api.mybihr.com/medias/800Wx800H-9004563-2.jpg?context=bWFzdGVyfHJvb3R8MzE2MDR8aW1hZ2UvanBlZ3xhR1UwTDJnNU1DODJPRFUxTXpFM05EWTBOamd4TkM4NE1EQlhlRGd3TUVoZk9UQXdORFUyTXkweUxtcHdad3xlMzZiNjZiZjY0OTEzMDI0ODAxN2RhOWE0ODZjOGE2OTMzZDZmMWMxNTczOWMwODEzNmViYTlhNTBlYjRhMzU1,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004566,69228,725Y5203,KENDA,"KENDA TUBE 20X10,00-8 TR6",Cámara KENDA ATV (20X10.00-8 ) Válvula TR-6,35.10,29.01,29.01,8430525692282,10,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,4212,1200,260,180,90,20,10,,,,8,,,,,,,,,,,,,TR6,,https://api.mybihr.com/medias/9004566-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRE0zTDJnd1pTODRPVGsxTWpnM05UazNNRGcyTHprd01EUTFOall0TVY4NE1EQlhlRGd3TUVnfDQ0OTYwZTYwOGU5YjM0YTdhNDYyYzMzZmY4ZThjZDk2ODdhODFiMGNlNWZiZTNmMzkxMzc1NDliMjQ0M2U2NmE,https://api.mybihr.com/medias/800Wx800H-9004566-2.jpg?context=bWFzdGVyfHJvb3R8Mjk4NzJ8aW1hZ2UvanBlZ3xhR0pqTDJneFppODJPRFUxTXpFM05UZzVNVGs1T0M4NE1EQlhlRGd3TUVoZk9UQXdORFUyTmkweUxtcHdad3wzMDgwYTgwZDgwNTM3NGE4MTQxNDZkOGMwNWI5YTliODViNDUwOTdiYzg5OGZiZTY3MDExODM1MWZmNTMzNzZi,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004569,69208,766052B9,KENDA,"KENDA TUBE 21X7,00-10 TR6",Cámara KENDA ATV (21X7.00-10 ) Válvula TR-6,37.50,30.99,30.99,8430525692084,4,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,4725,960,266,187,95,21,7,,,,10,,,,,,,,,,,,,TR6,,https://api.mybihr.com/medias/9004569-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRFV4TDJnMlpDODRPVGsxTWpnNE1qVXlORFEyTHprd01EUTFOamt0TVY4NE1EQlhlRGd3TUVnfGU1NzYxMWQ4YWE5NzA3MTkyMDU0NzliYjdhOTgzOTc1MGU1NWM3YjJkOTdjZjdkOWE3NGU4NDVmMDJhZDc5MDI,https://api.mybihr.com/medias/800Wx800H-9004569-2.jpg?context=bWFzdGVyfHJvb3R8Mjk4NzJ8aW1hZ2UvanBlZ3xhRFUyTDJnNU9DODJPRFUxTXpFM056QTNNVFkwTmk4NE1EQlhlRGd3TUVoZk9UQXdORFUyT1MweUxtcHdad3wzOWYxMDEzMmIzM2M1NThhNDRiYTBjNmJkYjZlMTVmYzk4ZjgxYmI0MTg2YjBmNmJmMjUwOTEzNTJmOWViMGI0,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004505,69262,60606464,KENDA,"KENDA TUBE 2,50/2,75-10 TR4 1,3MM",Cámara KENDA ROAD (2.50/2.75-10 EP-1.3 mm) Válvula TR-4,11.89,9.83,9.83,8430525692626,54,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Standard, grosor 1,3 mm.</p>","
Cámara Kenda
  
- Standard, grosor 1,3 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,780,258,130,80,75,,2.50 & 2.75,,,,10,,,,,,,,,,,,,TR4,,https://api.mybihr.com/medias/9004505-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhRFppTDJnd1lTODRPVGsxTWpjME9ERTNOVFkyTHprd01EUTFNRFV0TVY4NE1EQlhlRGd3TUVnfGZjMzZkN2FiZTA5NjU1YWYwYTgwNTFhNDMyZTUwMzVmNWUwMWU5NzlkOWU1ZDljZTcwODk4NTBiZTQ5MzUwMzc,https://api.mybihr.com/medias/800Wx800H-9004505-2.jpg?context=bWFzdGVyfHJvb3R8MzE2MDR8aW1hZ2UvanBlZ3xhRFl4TDJnNFpDODJPRFUxTXpFeE9UQTNNakk0Tmk4NE1EQlhlRGd3TUVoZk9UQXdORFV3TlMweUxtcHdad3w3YjBmZDNiOGE5YmUyYzMxNmIyMjMyOWU2ZWU1NGE2MzI3ZjFmYmM5NWEzOWU0YWYwNDUxMjI1N2E1YzNlZWI3,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
9004510,69251,61705281,KENDA,"KENDA TUBE 80/100-12 TR4 2,4MM",Cámara KENDA OFF ROAD (80/100-12 EP-2.4 mm) Válvula TR-4,15.20,12.56,12.56,8430525692510,57,4013900000,0,1,"<p>Cámara Kenda</p><p>  <br></p><p>- Reforzada, grosor 2,4 mm.</p>","
Cámara Kenda
  
- Reforzada, grosor 2,4 mm.",TIRES & ACCESSORIES,ACCESSORIES,TIRE ACC. INNER TUBE,1547,500,165,125,75,100,80,,,,12,,,,,,,,,,,,,TR4,,https://api.mybihr.com/medias/9004510-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzgyNzl8aW1hZ2UvanBlZ3xhREUwTDJnM05DODRPVGsxTWpjMU9EQXdOakEyTHprd01EUTFNVEF0TVY4NE1EQlhlRGd3TUVnfDY4N2M0NzBjOTRjYWExMzU1YmFhYTJjN2RjODJlNWJiOTI3MWMxNmZlNGFiNDBjMzc2ZjhhMjZjYzk0ZmYzZTY,https://api.mybihr.com/medias/800Wx800H-9004510-2.jpg?context=bWFzdGVyfHJvb3R8MzE2MDR8aW1hZ2UvanBlZ3xhRFUxTDJnd1pTODJPRFUxTXpFeU1UQXpPRE0yTmk4NE1EQlhlRGd3TUVoZk9UQXdORFV4TUMweUxtcHdad3w1YTgyMDA0NTA0NjRhOTllODlhNTRjM2RmODZmMWNiOGE0NTQ5NjQ1ZWNlNGE3MzM1ODRlYjY5MWZkZWI0MDJm,,,https://static.bihr.pro/eBihr/Pictures/KENDA-pictures.zip,Spain Warehouse (Tires)
