PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Guardapolvo] Altura 2 (mm),[Guardapolvo] Diámetro exterior (Ømm),[Guardapolvo] Diámetro interior (Ømm),[Retén] Altura 1 (mm),[Retén] Altura 2 (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (mm),Anchura (mm),Cantidad,Conexión eléctrica,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Diseño,Embalaje,Entre centro,Eslabones de cadena,Espesor (mm),Longitud (mm),Número de fases,Output,Posición,Rango de uso,Referencias OEM,Technology,Tipo de producto,Voltaje,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1078270,010171,REC-103,TOURMAX,TOURM SILICON RECTIFIER,Rectificador TOURMAX,7.26,6.00,3.60,REC-103,0,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css""> .cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .cs63EB74B2{color:#000000;background-color:transparent;font-family:Times New Roman;font-size:12pt;font-weight:normal;font-style:normal;} </style> </head> <body> <p>Convert alternating current in direct current.</p></body> </html>","       Convert alternating current in direct current. ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,72,100,58,73,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1078270-1.jpg?context=bWFzdGVyfHJvb3R8MTAzMTE1fGltYWdlL2pwZWd8YURBM0wyaGxPUzh6TXpFek16QXhNVEEzTlRFd01pODRNREJYZURnd01FaGZNVEEzT0RJM01DMHhMbXB3Wnd8ODgxYmMzZTA0NTczNzMzMjQyNGUzYTMxNDk5OGM1YzA4ZjhmZTk2NzMzY2Y4MGE1NjliYzRmNDY4MDM1NWU4OA,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1078272,010616,RGU-113,TOURMAX,TOURM REGULATOR,Regulador TOURMAX - CBR1000F,75.02,62.00,37.20,10616,5,8504408290,0,1,<p>Tourmax adaptable regulators are a reliable alternative to the manufacturer's original equipment.</p><ul><li>Original type regulator </li><li>Direct replacement for the OE regulator</li><li>Supplied as a single unit</li></ul>,"
Tourmax adaptable regulators are a reliable alternative to the manufacturer's original equipment.Original type regulator Direct replacement for the OE regulatorSupplied as a single unit",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,510,139,130,98,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1078272-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDA3MjZ8aW1hZ2UvanBlZ3xhRFV6TDJoa05TODRPVGMzTURVNE1qWTNNVFkyTHpFd056Z3lOekl0TWw4NE1EQlhlRGd3TUVnfGFjNmVlM2ExNGQ2NDNkN2NlMzRhZjJlMTk4MmZkNTE5ZWMzZGNkZmQ1OTY1MDY2MWU4NDM1ODJmYWMxZmE1NTQ,https://api.mybihr.com/medias/1078272-3-800Wx800H?context=bWFzdGVyfHJvb3R8MzgxNjl8aW1hZ2UvanBlZ3xhRGcwTDJoalpTODRPVGMzTURVNE5EWXpOemMwTHpFd056Z3lOekl0TTE4NE1EQlhlRGd3TUVnfDIwYmIxOWM1MjI3YTg4OGU4YTIzNjcyZWFiYWQ0NDY2MmQ2ZjFmMmI5YzkzZmUxMmU4MTM5YTI2MTRiYzViNmQ,https://api.mybihr.com/medias/1078272-4-800Wx800H?context=bWFzdGVyfHJvb3R8NDA3MjZ8aW1hZ2UvanBlZ3xhR0l6TDJoak55ODRPVGMzTURVNE5qWXdNemd5THpFd056Z3lOekl0TkY4NE1EQlhlRGd3TUVnfGFhYzY2ZTAzODIwYzhhN2U3YTAwZTk0NmEzMWVhNDk5ODQyYjg0MjllMjQwZmNkNjIzZTA4MWNjNTk3OGIyNmE,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1078276,010623,RGU-135,TOURMAX,TOURM REGULATOR,Regulador TOURMAX - VF700C VT800C 88- VF1000F Interceptor,130.00,107.44,64.46,8430525885585,0,8504408290,0,1,<p>Tourmax adaptable regulators are a reliable alternative to the manufacturer's original equipment.</p><ul><li>Original type regulator </li><li>Direct replacement for the OE regulator</li><li>Supplied as a single unit</li></ul>,"
Tourmax adaptable regulators are a reliable alternative to the manufacturer's original equipment.Original type regulator Direct replacement for the OE regulatorSupplied as a single unit",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,641,326,156,111,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1078276-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDc4NzR8aW1hZ2UvanBlZ3xhRFJqTDJnMU55ODRPVGMzTURVNU9EUXdNRE13THpFd056Z3lOell0TVY4NE1EQlhlRGd3TUVnfDVjM2QyNTA0NjY1Y2QxNjU4ZjhlNWNkMjJmN2ZlZDMwYTczZGRkMTM2YzA5Y2Y2ODkxZTgyYjg2ZDI4ZWQyYWQ,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079738,31000026,DHO-7,TOURMAX,TOURM CONDENSER,Condensador Tourmax,12.10,10.00,5.46,DHO-7,15,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,95,21,62,48,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079738-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA5MTV8aW1hZ2UvanBlZ3xhRGczTDJnMVpDODRPVGMzTVRVNE5UY3dNREUwTHpFd056azNNemd0TVY4NE1EQlhlRGd3TUVnfDk5N2YwODAzOTA5ZmI2YzczNGMzYWNlMzVlYzA1MDJkYWM2NDlhZjA2MDdlNjQ4ZjZiMWE4Nzg5MjQyZjM5Zjk,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079740,31000059,DHO-9,TOURMAX,TOURM CONDENSER,Condensador Tourmax,13.31,11.00,5.65,DHO-9,15,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,95,11,47,63,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079740-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQzMTF8aW1hZ2UvanBlZ3xhREUxTDJnMllpODRPVGMzTVRVNE9UWXpNak13THpFd056azNOREF0TVY4NE1EQlhlRGd3TUVnfDA0YTJhMjRhZWEzNTQ5NzNkZDRiNTU3ZTdjNzk3M2ZmOWZkYTRlMDhmMGZkYmQzMTRkYzg5NzliODRkMDkwNTQ,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079742,013708,DKO-11L,TOURMAX,TOURM CONDENSER,Condensador Tourmax,14.52,12.00,7.20,DKO-11L,18,8532250000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,58,22,54,40,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079742-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI5ODk1fGltYWdlL2pwZWd8YURSbEwyaGpNQzg0T1RjM01UVTVNelUyTkRRMkx6RXdOemszTkRJdE1WODRNREJYZURnd01FZ3w5MmEzZjA1NTE2YTc2YjZiZDAwNjA2OTk0M2ViZmZmNTEyMmFmYzMyZDBmMzY2NzdhMGQyYmFlOWQ0NmZmMWU1,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079744,31000052,DKO-12,TOURMAX,TOURM CONDENSER,Condensador Tourmax,37.51,31.00,18.60,DKO-12,20,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,199,58,65,65,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079744-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxMTg4fGltYWdlL2pwZWd8YUdSaUwyaGpaQzg0T1RjM01UVTVOelE1TmpZeUx6RXdOemszTkRRdE1WODRNREJYZURnd01FZ3w3ZjdiODU1NmU5ZmU1NWY4NjM5ZDBlYmZhNmRjM2Y3YmI2MWZmMWMxYjZmN2I0ZjgzYzNhMDU5Y2U1OGY1YzIy,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079746,31000025,DKO-14,TOURMAX,TOURM CONDENSER,Condensador Tourmax,20.57,17.00,4.87,DKO-14,17,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,97,34,48,63,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079746-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMwMjc1fGltYWdlL2pwZWd8YURFeUwyZ3laaTg0T1RjM01UWXdNVFF5T0RjNEx6RXdOemszTkRZdE1WODRNREJYZURnd01FZ3w3NmNhMDg4YzU1NWViODE3ZDZhZGIyMzIzZGQ2MDE4M2Y1YTEzNWJlNGJmODY4MWQwZTMzZTZmMzA0ZDIxNzQ3,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079747,31000057,DKO-15,TOURMAX,TOURM CONDENSER,Condensador Tourmax,13.31,11.00,5.65,DKO-15,16,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,98,17,47,65,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079747-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTczNTB8aW1hZ2UvanBlZ3xhRFUxTDJneU9DODRPVGMzTVRZd016TTVORGcyTHpFd056azNORGN0TVY4NE1EQlhlRGd3TUVnfGI2MzM3NzI3NjJiMDJjODM5NDAxOTZkYTJmOTAyNGNkNWViMjVjMTAxYzVhYjQwMDQyYzgwNjdmMTU4ZjQyMDU,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079748,013710,DKO-17,TOURMAX,TOURM CONDENSER,Condensador Tourmax,14.52,12.00,7.20,DKO-17,8,8532250000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,62,18,55,42,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079748-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ3NTl8aW1hZ2UvanBlZ3xhRGcwTDJneU1TODRPVGMzTVRZd05UTTJNRGswTHpFd056azNORGd0TVY4NE1EQlhlRGd3TUVnfGY0ZjdlNzYzNjYxYjk2NzZjZDZjMDgwMTAzM2I1ZmNlYmUzYzYxMDlhMDgzNTI2ZTRiYmE2YTY5NjJlMGJhMDI,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079763,31000041,DKO-4,TOURMAX,TOURM CONDENSER,Condensador Tourmax,21.78,18.00,10.80,DKO-4,19,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,98,29,33,63,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079763-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxMjE3fGltYWdlL2pwZWd8YURKa0wyaGxNQzg0T1RjM01UWXpOamd4T0RJeUx6RXdOemszTmpNdE1WODRNREJYZURnd01FZ3xjODhiZmFiYzM5OTc3N2I0NWJlN2VkMzUzZjZkYWRlMDEwZWQ1MGExOTI3NjU4MmNlYWE0MzA0MTk0YzU0MmI4,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079767,31000061,DMO-14,TOURMAX,TOURM CONDENSER,Condensador Tourmax,14.00,11.57,6.94,DMO-14,19,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,98,21,64,48,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079767-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTQ1MTl8aW1hZ2UvanBlZ3xhRFkyTDJnM1pDODRPVGMzTVRZME5EWTRNalUwTHpFd056azNOamN0TVY4NE1EQlhlRGd3TUVnfDQzZTMxNWViMDQyOGU3MDUzOTU4MzU3M2Q2ZmE4YTU0ZWYzNjk3ZmJmZjU1Nzg3YTU3NjJhYTJlMTkzMDMzNjc,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079768,31000030,DMO-20,TOURMAX,TOURM CONDENSER,Condensador Tourmax,11.50,9.50,2.85,DMO-20,9,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,102,19,64,50,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079768-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjgzOTB8aW1hZ2UvanBlZ3xhRGsyTDJnM05pODRPVGMzTVRZME5qWTBPRFl5THpFd056azNOamd0TVY4NE1EQlhlRGd3TUVnfDcyMDA1ZDIxMmM1MWQyN2VjY2NmZTAzNmI5YWU3NGMzYmVlMjg0YzE3OTFiY2M0ZTYyOTU1YTY3NTM4ZGMzNDA,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079770,31000045,DMO-25,TOURMAX,TOURM CONDENSER,Condensador Tourmax,14.00,11.57,6.94,DMO-25,20,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,102,18,64,50,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079771,31000035,DMO-26,TOURMAX,TOURM CONDENSER,Condensador Tourmax,13.31,11.00,6.60,DMO-26,16,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,95,23,32,63,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079771-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE1ODZ8aW1hZ2UvanBlZ3xhRFZqTDJneU1TODRPVGMzTVRZMU1EVTRNRGM0THpFd056azNOekV0TVY4NE1EQlhlRGd3TUVnfDllOTJhNmJlYjkxODk2NTc5NWIyMTk2ZWExZGI5ODY3Zjg2MTdlMjQyNGIwMDQ5MzUxNTEwN2ZhMTY5MjIxOTc,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079774,31000066,DMO-30,TOURMAX,TOURM CONDENSER,Condensador Tourmax,13.31,11.00,6.60,DMO-30,18,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,100,9,48,65,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079774-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc1ODV8aW1hZ2UvanBlZ3xhR1ptTDJnd1l5ODRPVGMzTVRZMU5qUTNPVEF5THpFd056azNOelF0TVY4NE1EQlhlRGd3TUVnfDdjNmRjYTBlN2IwYTQ5NGU4YWVmMDY3ZDkyMDJkNmJkNjk1NzE5OWQxMTMyZjQzZDQzZGQ2ODIwMzYyZTY0OWQ,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079776,31000036,DMO-35,TOURMAX,TOURM CONDENSER,Condensador Tourmax,11.50,9.50,5.70,DMO-35,18,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,106,18,51,65,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079776-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODI3NTZ8aW1hZ2UvanBlZ3xhREE1TDJnMFppODRPVGMzTVRZMk1qTTNOekkyTHpFd056azNOell0TVY4NE1EQlhlRGd3TUVnfDlhOTcyOTk2NzZkZTJmMjA5NDg1M2QzMTZiYmU0MTc5ZjdmOWQ0ZmQ2ZTUyZGUxNmY4NzllYTFhNTU1MjJlYWM,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079777,31000032,DMO-36,TOURMAX,TOURM CONDENSER,Condensador Tourmax,11.50,9.50,5.70,DMO-36,18,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,106,19,48,65,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079777-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzkxNjZ8aW1hZ2UvanBlZ3xhR1JoTDJnMU5TODRPVGMzTVRZMk5ETTBNek0wTHpFd056azNOemN0TVY4NE1EQlhlRGd3TUVnfDJhMDM1YmM5YmJkYzFmZTg4YWQzYzJiZjU5ODRkNmE1N2YyMmM4OWYzMWJjOWQwMTIxNzI2MWZkMTBkNmQyNmU,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1079778,014720,DMO-37,TOURMAX,TOURM CONDENSER,Condensador Tourmax,16.94,14.00,1.03,DMO-37,13,8532250000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>Replacement Condenser</li><li>Quality equal to OEM</li></ul> <p> </p></body> </html>","        Replacement CondenserQuality equal to OEM   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,61,20,54,42,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079778-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzU4ODJ8aW1hZ2UvanBlZ3xhR0ZoTDJnMVl5ODRPVGMzTVRZMk5qTXdPVFF5THpFd056azNOemd0TVY4NE1EQlhlRGd3TUVnfGQ4ZGExMmJhMWQyNTE1MzFjYTBmMzIxZTIwMzAxYjQwMGYyOGI0YWJiODIwOTE5ZWQyOTMzZmFhNzZhNDBiYTc,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
